restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,lat,lon,pluto_bbl,pluto_address,pluto_commercial_area_proxy,restaurant_count_in_bbl,raw_estimated_area_sqft,estimated_area_sqft,seat_density,capacity,turnover_rate,takeaway_ratio,eat_in_ratio,supply_index,effective_supply_index,match_distance_m,match_quality
40913297,STARBUCKS,Coffee/Tea,"560 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,2.0,40.756643578718,-73.972264312445,1013050020.0,557 LEXINGTON AVENUE,787.0,3,209.86666666666667,209.86666666666667,0.083,17.418933333333335,3.0,0.7,0.30000000000000004,52.256800000000005,15.677040000000003,24.007764942358605,good
50127027,MONTEREY,American,"37 EAST   50 STREET, MANHATTAN, NY 10022",10022,A,2.0,40.757700985833,-73.975212909817,1012860021.0,455 MADISON AVENUE,17000.0,1,5100.0,5100.0,0.06,306.0,1.2,0.2,0.8,367.2,293.76,37.21022876618972,good
50126976,NO PULP,"Juice, Smoothies, Fruit Salads","193 ORCHARD STREET, MANHATTAN, NY 10002",10002,A,7.0,40.722216005782,-73.988130779424,1004120011.0,192 ORCHARD STREET,1593.0,2,637.2,637.2,0.083,52.887600000000006,3.0,0.8,0.19999999999999996,158.6628,31.732559999999992,19.939646119526227,good
50122285,MOELIS & COMPANY KITCHEN,Coffee/Tea,"399 PARK AVENUE, MANHATTAN, NY 10022",10022,A,2.0,40.759533805392,-73.972245055827,1012890036.0,390 PARK AVENUE,262945.0,5,2629.45,2629.45,0.083,218.24435,3.0,0.7,0.30000000000000004,654.73305,196.41991500000003,53.28169903011254,acceptable
50162536,SWEET LINDA,New American,"29 2 AVENUE, MANHATTAN, NY 10003",10003,A,13.0,40.724626137503,-73.990569219169,1004570032.0,29 2 AVENUE,1582.0,1,1265.6,1265.6,0.05,63.28,0.8,0.05,0.95,50.624,48.0928,27.077393116256115,good
50176713,KRISPY KREME DOUGHNUTS,Donuts,"1276 LEXINGTON AVENUE, MANHATTAN, NY 10028",10028,A,5.0,40.779332034752,-73.95571387653,1015140056.0,130 EAST 86 STREET,6518.0,3,1086.3333333333333,1086.3333333333333,0.083,90.16566666666667,3.0,0.8,0.19999999999999996,270.497,54.09939999999999,17.962801682267468,good
50140001,VAN LEEUWEN ICE CREAM,Frozen Desserts,"712 7 AVENUE, MANHATTAN, NY 10036",10036,A,7.0,40.759519633696,-73.984406121494,1010197501.0,2 TIMES SQUARE,27268.0,3,2726.8,2726.8,0.083,226.32440000000003,3.0,0.8,0.19999999999999996,678.9732000000001,135.79464,27.188415555552407,good
50174083,DAVE'S HOT CHICKEN,Chicken,"1498 3 AVENUE, MANHATTAN, NY 10028",10028,A,4.0,40.777794593983,-73.954743627621,1015130038.0,1500 3 AVENUE,2700.0,3,720.0,720.0,0.067,48.24,2.0,0.5,0.5,96.48,48.24,29.346569816668808,good
40399279,POMODORO ROSSO,Italian,"229 COLUMBUS AVENUE, MANHATTAN, NY 10023",10023,A,11.0,40.776382651041,-73.979524220854,1011420032.0,101 WEST 70 STREET,3300.0,4,412.5,412.5,0.055,22.6875,1.0,0.1,0.9,22.6875,20.41875,23.740239244440303,good
50149795,POETICA COFFEE,Coffee/Tea,"36 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,,,40.728726579235,-73.988010550686,1004630028.0,131 2 AVENUE,2920.0,3,778.6666666666666,778.6666666666666,0.083,64.62933333333334,3.0,0.7,0.30000000000000004,193.888,58.16640000000001,14.04719876641396,good
50089623,PROPER FOOD,American,"1211 6 AVENUE, MANHATTAN, NY 10036",10036,A,10.0,40.758385622529,-73.9815367302,1012630071.0,1212 AVENUE OF THE AMER,248896.0,4,3111.2000000000003,3111.2000000000003,0.06,186.672,1.2,0.2,0.8,224.00639999999999,179.20512,31.11712132232031,good
41031707,LA BOITE EN BOIS,French,"75 WEST   68 STREET, MANHATTAN, NY 10023",10023,,30.0,40.774554719081,-73.979947215012,1011210008.0,61 WEST 68 STREET,3359.1,1,1679.55,1679.55,0.05,83.9775,0.8,0.05,0.95,67.182,63.8229,23.5576871356736,good
50145133,NEW ARPING,Chinese,"45 DIVISION STREET, MANHATTAN, NY 10002",10002,B,14.0,40.714155146858,-73.995465714609,1002810044.0,41 DIVISION STREET,21000.0,1,6300.0,6300.0,0.06,378.0,1.2,0.3,0.7,453.59999999999997,317.52,15.915477624042774,good
41635392,JUICE GENERATION,American,"1486 3 AVENUE, MANHATTAN, NY 10028",10028,A,11.0,40.777366534405,-73.955054436919,1015290045.0,200 EAST 84 STREET,5000.0,4,625.0,625.0,0.06,37.5,1.2,0.2,0.8,45.0,36.0,31.18650220253873,good
50128010,NEW LIFE JUICE BAR,"Juice, Smoothies, Fruit Salads","2494 FREDERICK DOUGLASS BLVD, MANHATTAN, NY 10030",10030,,16.0,40.815419195752,-73.947315442633,1019390003.0,2494 FREDRICK DOUGLASS BL,500.0,1,400.0,400.0,0.083,33.2,3.0,0.8,0.19999999999999996,99.60000000000001,19.919999999999998,27.56115242842765,good
41096100,MATCH 65,French,"29 EAST   65 STREET, MANHATTAN, NY 10065",10065,A,10.0,40.767234604713,-73.968411503201,1013800023.0,27 EAST 65 STREET,19861.0,1,5958.3,5958.3,0.05,297.915,0.8,0.05,0.95,238.33200000000002,226.4154,24.11369392470572,good
50127582,ROSETTA BAKERY,Bakery Products/Desserts,"1928 BROADWAY, MANHATTAN, NY 10023",10023,A,10.0,40.772482796558,-73.98217545782,1011170001.0,1930 BROADWAY,115429.0,1,5771.450000000001,5771.450000000001,0.083,479.0303500000001,3.0,0.7,0.30000000000000004,1437.0910500000005,431.1273150000002,40.78177322967552,good
50001968,SUSHI 21,Japanese,"174 7 AVENUE, MANHATTAN, NY 10011",10011,,22.0,40.742429025864,-73.99686759237,1007700038.0,174 7 AVENUE,993.0,1,794.4000000000001,794.4000000000001,0.055,43.69200000000001,1.0,0.15,0.85,43.69200000000001,37.138200000000005,28.627364621888177,good
50171869,EL PASO MEXICAN RESTAURANT,Mexican,"64 EAST   97 STREET, MANHATTAN, NY 10029",10029,N,19.0,40.787471762472,-73.952682242504,1016020042.0,64 EAST 97 STREET,2537.0,1,2029.6,2029.6,0.067,135.9832,1.8,0.4,0.6,244.76976000000002,146.86185600000002,22.302400519436905,good
50013433,BALVANERA,Spanish,"152 STANTON STREET, MANHATTAN, NY 10002",10002,,25.0,40.720530409068,-73.985443437944,1003550170.0,152 STANTON STREET,990.0,1,792.0,792.0,0.055,43.56,0.9,0.1,0.9,39.204,35.2836,13.636446652821164,good
50070551,KING'S STREET COFFEE,Coffee/Tea,"121 WEST   30 STREET, MANHATTAN, NY 10001",10001,A,12.0,40.747627249936,-73.990443242937,1008050071.0,120 WEST 30 STREET,36366.0,1,10909.8,8000.0,0.083,664.0,3.0,0.7,0.30000000000000004,1992.0,597.6000000000001,25.269149297295137,good
50113632,JACK & CHARLIE'S NO. 118,American,"118 GREENWICH AVENUE, MANHATTAN, NY 10011",10011,,25.0,40.738663230009,-74.002331129631,1006180064.0,249 WEST 13 STREET,1053.0,1,842.4000000000001,842.4000000000001,0.06,50.544000000000004,1.2,0.2,0.8,60.6528,48.522240000000004,31.838932506963992,good
50119193,POPEYES LOUISIANA KITCHEN,Chicken,"358 7 AVENUE, MANHATTAN, NY 10001",10001,A,13.0,40.748330066206,-73.992568893063,1007790044.0,358 7 AVENUE,3990.0,1,1995.0,1995.0,0.067,133.66500000000002,2.0,0.5,0.5,267.33000000000004,133.66500000000002,26.187172071858654,good
41136967,CLANDESTINO,American,"35 CANAL STREET, MANHATTAN, NY 10002",10002,,23.0,40.714637964045,-73.99101793736,1002970037.0,37 CANAL STREET,1254.0,2,501.6,501.6,0.06,30.096,1.2,0.2,0.8,36.1152,28.892160000000004,18.995465679928827,good
50124605,CHEF TAN,Chinese,"37 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,C,34.0,40.728740302309,-73.988003332166,1004647503.0,133 2 AVENUE,9028.0,1,4514.0,4514.0,0.06,270.84,1.2,0.3,0.7,325.008,227.50559999999996,15.403081805325185,good
50063051,CONMIGO,Mexican,"1685 1 AVENUE, MANHATTAN, NY 10128",10128,A,2.0,40.777849680402,-73.948674016606,1015670004.0,1674 1 AVENUE,1200.0,3,320.0,320.0,0.067,21.44,1.8,0.4,0.6,38.592000000000006,23.155200000000004,27.27319211580923,good
50059027,DEMO KITCHEN,American,"1000 3 AVENUE, MANHATTAN, NY 10022",10022,A,5.0,40.761887230821,-73.966349230214,1014140048.0,1001 3 AVENUE,15800.0,4,1185.0,1185.0,0.06,71.1,1.2,0.2,0.8,85.32,68.256,32.48521082034665,good
41562131,HAWA SMOOTHIES,"Juice, Smoothies, Fruit Salads","181 EAST BROADWAY, MANHATTAN, NY 10002",10002,A,10.0,40.71412728399,-73.989239643856,1002840020.0,181 EAST BROADWAY,2100.0,2,840.0,840.0,0.083,69.72,3.0,0.8,0.19999999999999996,209.16,41.83199999999999,25.713233103031712,good
50175605,ROSA MEXICANO,Mexican,"1889 BROADWAY, MANHATTAN, NY 10023",10023,N,21.0,40.7709429859,-73.982157819963,1011150007.0,1881 BROADWAY,19653.0,4,1473.975,1473.975,0.067,98.756325,1.8,0.4,0.6,177.76138500000002,106.65683100000001,31.38924694941946,good
50105280,KAME,Japanese,"330 8 AVENUE, MANHATTAN, NY 10001",10001,A,9.0,40.747504090808,-73.996863743784,1007760004.0,328 8 AVENUE,4320.0,2,1080.0,1080.0,0.055,59.4,1.0,0.15,0.85,59.4,50.489999999999995,29.295769471945658,good
50109298,OSTERIA DEL PORTO,Italian,"212 FRONT STREET, MANHATTAN, NY 10038",10038,A,13.0,40.707296028264,-74.002593328913,1000970043.0,212 FRONT STREET,1921.0,2,768.4000000000001,768.4000000000001,0.055,42.26200000000001,1.0,0.1,0.9,42.26200000000001,38.03580000000001,12.818649636722432,good
50078364,SHANGHAI 21,Chinese,"21 MOTT STREET, MANHATTAN, NY 10013",10013,A,9.0,40.71436383248,-73.998784360399,1001640046.0,19 MOTT STREET,2200.0,2,880.0,880.0,0.06,52.8,1.2,0.3,0.7,63.35999999999999,44.35199999999999,19.41881257520332,good
41362620,MAGNOLIA BAKERY,Bakery Products/Desserts,"1240 AVENUE OF THE AMERICAS, MANHATTAN, NY 10020",10020,A,10.0,40.759354402722,-73.980807304219,1012650071.0,1258 AVENUE OF THE AMER,6840.0,12,285.0,285.0,0.083,23.655,3.0,0.7,0.30000000000000004,70.965,21.289500000000004,59.4694497538153,acceptable
50122868,DOMINO'S PIZZA #3680,Pizza,"4797 BROADWAY, MANHATTAN, NY 10034",10034,A,12.0,40.866118957795,-73.925621869512,1022370059.0,4791 BROADWAY,4000.0,2,1000.0,1000.0,0.067,67.0,1.8,0.5,0.5,120.60000000000001,60.300000000000004,33.716971557594256,good
50172476,1.50 PIZZA & EMPANADAS,Pizza,"558 WEST  181 STREET, MANHATTAN, NY 10033",10033,N,32.0,40.848971629693,-73.932935315983,1021540026.0,571 WEST 181 STREET,14000.0,2,2100.0,2100.0,0.067,140.70000000000002,1.8,0.5,0.5,253.26000000000005,126.63000000000002,28.26027546152508,good
50123200,AVRA ESTIATORIO ROCKEFELLER CENTER,Mediterranean,"1271 AVENUE OF THE AMERICAS, MANHATTAN, NY 10020",10020,A,11.0,40.760282020579,-73.98015728348,1012650071.0,1258 AVENUE OF THE AMER,6840.0,12,285.0,285.0,0.06,17.099999999999998,1.2,0.2,0.8,20.519999999999996,16.415999999999997,66.60697867513463,acceptable
50093322,TEXAS STAR COFFEE SHOP,American,"741 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10031",10031,A,7.0,40.825422095372,-73.943755634412,1020620131.0,741 ST NICHOLAS AVENUE,1000.0,3,266.6666666666667,266.6666666666667,0.06,16.0,1.2,0.2,0.8,19.2,15.36,19.71803421530092,good
50150154,THE TOWNHOUSE CAFE,Coffee/Tea,"1669 LEXINGTON AVENUE, MANHATTAN, NY 10029",10029,A,8.0,40.791383244858,-73.946890331105,1016320152.0,1669 LEXINGTON AVENUE,634.0,1,507.2000000000001,507.2000000000001,0.083,42.097600000000014,3.0,0.7,0.30000000000000004,126.29280000000004,37.88784000000002,18.183582388548817,good
50165641,DOMIMEXX PIZZA & BAKERY,Bakery Products/Desserts,"1045 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10032",10032,A,11.0,40.836336028501,-73.940006007728,1021220001.0,505 WEST 162 STREET,5000.0,5,500.0,500.0,0.083,41.5,3.0,0.7,0.30000000000000004,124.5,37.35000000000001,37.360712016372304,good
50172253,DUNKIN DONUT/JIMMY JOHN'S/BASKIN-ROBBINS,American,"151 EAST  125 STREET, MANHATTAN, NY 10035",10035,A,2.0,40.804193469515,-73.936982842861,1017747503.0,145 EAST 125TH STREET,32662.0,1,9798.6,8000.0,0.06,480.0,1.2,0.2,0.8,576.0,460.8,36.447426676313,good
50034113,NOEL'S PIZZA,Pizza,"553 WEST  207 STREET, MANHATTAN, NY 10034",10034,A,5.0,40.866074127087,-73.920166127839,1022270029.0,232 SHERMAN AVENUE,6000.0,3,1000.0,1000.0,0.067,67.0,1.8,0.5,0.5,120.60000000000001,60.300000000000004,27.224895635628428,good
41426958,HAMPTON INN - MANHATTAN TIMES SQUARE SOUTH,American,"337 WEST   39 STREET, MANHATTAN, NY 10018",10018,A,12.0,40.755817756863,-73.992329828003,1007620050.0,318 WEST 39 STREET,156508.0,2,3912.7,3912.7,0.06,234.76199999999997,1.2,0.2,0.8,281.71439999999996,225.37151999999998,24.295653068372985,good
50119726,MATTO ESPRESSO,Coffee/Tea,"359 EAST   68 STREET, MANHATTAN, NY 10065",10065,,,40.765678057521,-73.958892596624,1014430011.0,333 EAST 68 STREET,600.0,2,240.0,240.0,0.083,19.92,3.0,0.7,0.30000000000000004,59.760000000000005,17.928000000000004,31.26161854071034,good
50104660,OAKBERRY,"Juice, Smoothies, Fruit Salads","1158 BROADWAY, MANHATTAN, NY 10001",10001,A,8.0,40.744481575862,-73.988512947151,1008290030.0,1158 BROADWAY,26193.0,3,2619.3,2619.3,0.083,217.40190000000004,3.0,0.8,0.19999999999999996,652.2057000000001,130.44114,10.826075369392573,good
50058180,POPEYES,Chicken,"1908 3 AVENUE, MANHATTAN, NY 10029",10029,Z,20.0,40.791135328134,-73.9450017593,1016550102.0,1909 3 AVENUE,1277.0,1,1021.6,1021.6,0.067,68.44720000000001,2.0,0.5,0.5,136.89440000000002,68.44720000000001,25.770997873905227,good
50106875,KOHLBERG KRAVIS ROBERTS EMPLOYEE CAFETERIA,American,"30 HUDSON YARDS, MANHATTAN, NY 10001",10001,A,7.0,40.753710037499,-73.999779827939,1007310001.0,460 WEST 34 STREET,538520.0,17,1583.8823529411766,1583.8823529411766,0.06,95.03294117647059,1.2,0.2,0.8,114.0395294117647,91.23162352941176,77.44958737630931,acceptable
41678381,MOTI MAHAL DELUX,Indian,"1149 1 AVENUE, MANHATTAN, NY 10065",10065,,44.0,40.761962134319,-73.960252193945,1014570046.0,1142 1 AVENUE,1501.0,1,1200.8,1200.8,0.055,66.044,1.0,0.15,0.85,66.044,56.13739999999999,26.50832468043373,good
50013293,LIMANI,Mediterranean,"630 5 AVENUE, MANHATTAN, NY 10020",10020,A,10.0,40.75877456579,-73.977035383872,1012860001.0,631 5 AVENUE,90700.0,1,13605.0,8000.0,0.06,480.0,1.2,0.2,0.8,576.0,460.8,79.75779680395502,acceptable
41453983,CHIPOTLE MEXICAN GRILL,Tex-Mex,"501 7 AVENUE, MANHATTAN, NY 10018",10018,A,11.0,40.752976675196,-73.989164766809,1008120006.0,491 7 AVENUE,180704.0,7,1290.7428571428572,1290.7428571428572,0.067,86.47977142857144,1.8,0.4,0.6,155.6635885714286,93.39815314285715,43.47977868411601,good
50034499,BURGER KING,Hamburgers,"154 EAST  116 STREET, MANHATTAN, NY 10029",10029,A,9.0,40.798407004076,-73.941145537109,1016430048.0,160 EAST 116 STREET,4050.0,1,2025.0,2025.0,0.083,168.07500000000002,2.5,0.6,0.4,420.18750000000006,168.07500000000005,28.63531460525024,good
50157923,GOLAN HEIGHTS,Jewish/Kosher,"2553 AMSTERDAM AVENUE, MANHATTAN, NY 10033",10033,N,29.0,40.851609280086,-73.928323888333,1021490097.0,2553 AMSTERDAM AVENUE,2000.0,2,800.0,800.0,0.06,48.0,1.1,0.15,0.85,52.800000000000004,44.88,35.34087889649263,good
50175086,HARLEM PLACE OF SUSHI,Japanese,"1960 MADISON AVENUE, MANHATTAN, NY 10035",10035,A,9.0,40.806102884801,-73.940383749723,1017500056.0,40 EAST 126 STREET,658.0,2,263.2,263.2,0.055,14.475999999999999,1.0,0.15,0.85,14.475999999999999,12.304599999999999,22.790694793448388,good
50133384,BITES OF XI'AN,Chinese,"555 8 AVENUE, MANHATTAN, NY 10018",10018,,27.0,40.754470044211,-73.99181383681,1007610033.0,545 8 AVENUE,166874.0,1,8343.7,8000.0,0.06,480.0,1.2,0.3,0.7,576.0,403.2,31.174282225419574,good
50167077,VAN LEEUWEN ICE CREAM,Frozen Desserts,"640 BROADWAY, MANHATTAN, NY 10012",10012,A,13.0,40.726319976423,-73.996002459158,1005220012.0,636 BROADWAY,131743.0,1,6587.150000000001,6587.150000000001,0.083,546.7334500000001,3.0,0.8,0.19999999999999996,1640.20035,328.04006999999996,40.16437093271517,good
50127729,FRASKO DELI,American,"2450 AMSTERDAM AVENUE, MANHATTAN, NY 10033",10033,B,27.0,40.848605156665,-73.930539241448,1021490003.0,2455 AMSTERDAM AVENUE,9729.0,1,4864.5,4864.5,0.06,291.87,1.2,0.2,0.8,350.24399999999997,280.1952,31.879405855821627,good
50179690,MONTE CAFE & BAKERY,Coffee/Tea,"73 WEST HOUSTON STREET, MANHATTAN, NY 10012",10012,A,10.0,40.726712546551,-73.999498500485,1005150015.0,479 WEST BROADWAY,6250.0,3,1041.6666666666667,1041.6666666666667,0.083,86.45833333333334,3.0,0.7,0.30000000000000004,259.375,77.81250000000001,21.47994904861412,good
50003182,DUNKIN,Donuts,"728 WEST  181 STREET, MANHATTAN, NY 10033",10033,A,9.0,40.850560453656,-73.937123092716,1021760119.0,728 WEST 181 STREET,4000.0,1,2000.0,2000.0,0.083,166.0,3.0,0.8,0.19999999999999996,498.0,99.59999999999998,30.53566277296224,good
50102541,BAO BAO,Chinese,"214 WEST   39 STREET, MANHATTAN, NY 10018",10018,,45.0,40.754414918467,-73.989049030637,1007887501.0,214 WEST 39 STREET,172608.0,4,2157.6,2157.6,0.06,129.456,1.2,0.3,0.7,155.3472,108.74303999999998,28.478237607262848,good
50063625,UTOPIA DINER,American,"267 AMSTERDAM AVENUE, MANHATTAN, NY 10023",10023,A,10.0,40.7789108867,-73.981386587121,1011440001.0,261 AMSTERDAM AVENUE,10141.0,3,1014.1,1014.1,0.06,60.846,1.2,0.2,0.8,73.0152,58.41216,31.78555719029128,good
50149623,SPRINGHILL SUITES TIMES SQUARE,American,"223 WEST   46 STREET, MANHATTAN, NY 10036",10036,A,12.0,40.75903128771,-73.986128047691,1010180020.0,205 WEST 46 STREET,34000.0,4,2550.0,2550.0,0.06,153.0,1.2,0.2,0.8,183.6,146.88,24.014110286171885,good
50118259,MAMAN,American,"114 WEST   41 STREET, MANHATTAN, NY 10036",10036,A,6.0,40.754452925005,-73.985291619707,1009930036.0,1071 AVENUE OF THE AMER,174028.0,5,1740.28,1740.28,0.06,104.4168,1.2,0.2,0.8,125.30015999999999,100.240128,39.57621831273389,good
50171029,GELATOVILLE CHELSEA,Frozen Desserts,"234 8 AVENUE, MANHATTAN, NY 10011",10011,A,10.0,40.744523318232,-73.999029211702,1007710074.0,234 8 AVENUE,1730.0,4,346.0,346.0,0.083,28.718,3.0,0.8,0.19999999999999996,86.154,17.230799999999995,24.88175467664248,good
50148055,HASSY JUICE BAR,"Juice, Smoothies, Fruit Salads","2265 1 AVENUE, MANHATTAN, NY 10035",10035,Z,16.0,40.796240965995,-73.935245951763,1016880025.0,2265 1 AVENUE,1900.0,1,1520.0,1520.0,0.083,126.16000000000001,3.0,0.8,0.19999999999999996,378.48,75.69599999999998,26.036247906425128,good
50168110,ROMA PIZZERIA & RESTAURANT,Pizza,"1701 1 AVENUE, MANHATTAN, NY 10128",10128,A,4.0,40.77827497793,-73.948363166008,1015510024.0,1701 1 AVENUE,2400.0,2,960.0,960.0,0.067,64.32000000000001,1.8,0.5,0.5,115.77600000000001,57.888000000000005,30.298880585497244,good
50001254,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","2345 BROADWAY, MANHATTAN, NY 10024",10024,A,5.0,40.787923826688,-73.976837506379,1012330016.0,2350 BROADWAY,10000.0,4,1250.0,1250.0,0.083,103.75,3.0,0.8,0.19999999999999996,311.25,62.249999999999986,38.69539139709108,good
50001867,SOCIETE GENERAL,American,"245 PARK AVENUE, MANHATTAN, NY 10167",10167,A,10.0,40.754819088973,-73.97568321334,1012820034.0,250 PARK AVENUE,519783.0,5,5197.83,5197.83,0.06,311.8698,1.2,0.2,0.8,374.24376,299.395008,46.70533203053709,good
41014554,STARBUCKS,Coffee/Tea,"4 COLUMBUS CIRCLE, MANHATTAN, NY 10019",10019,A,8.0,40.767558799116,-73.982797723376,1010480033.0,4 COLUMBUS CIRCLE,102720.0,2,2568.0,2568.0,0.083,213.144,3.0,0.7,0.30000000000000004,639.432,191.82960000000003,24.247974404151133,good
50056957,NEUBERGER BERMAN EDR,American,"1290 AVENUE OF THE AMERICAS, MANHATTAN, NY 10119",10119,A,13.0,40.760850108553,-73.979716722068,1010040029.0,1285 AVENUE OF THE AMER,1613847.0,12,6724.3625,6724.3625,0.06,403.46175,1.2,0.2,0.8,484.15409999999997,387.32328,77.07980222446916,acceptable
50099701,BOOK CLUB BAR,Coffee/Tea,"197 EAST    3 STREET, MANHATTAN, NY 10009",10009,A,7.0,40.722920844715,-73.983545261413,1003990041.0,191 EAST 3 STREET,1200.0,4,240.0,240.0,0.083,19.92,3.0,0.7,0.30000000000000004,59.760000000000005,17.928000000000004,22.77579877221622,good
50172216,CAFE FRED,Coffee/Tea,"2020 BROADWAY, MANHATTAN, NY 10023",10023,A,11.0,40.776410532869,-73.982123853828,1011410013.0,2020 BROADWAY,6000.0,2,1500.0,1500.0,0.083,124.5,3.0,0.7,0.30000000000000004,373.5,112.05000000000001,30.784986141159603,good
50147091,LITTLE MAVEN,American,"30 WEST   18 STREET, MANHATTAN, NY 10011",10011,A,9.0,40.738970450066,-73.992941624354,1008197501.0,12 WEST 18 STREET,7925.0,1,3962.5,3962.5,0.06,237.75,1.2,0.2,0.8,285.3,228.24,21.15612769779421,good
50119782,DOS TOROS,Mexican,"1290 AVENUE OF THE AMERICAS, MANHATTAN, NY 10119",10119,A,11.0,40.760850108553,-73.979716722068,1010040029.0,1285 AVENUE OF THE AMER,1613847.0,12,6724.3625,6724.3625,0.067,450.53228750000005,1.8,0.4,0.6,810.9581175000001,486.57487050000003,77.07980222446916,acceptable
50115037,STARBUCKS,Coffee/Tea,"485 5 AVENUE, MANHATTAN, NY 10017",10017,A,8.0,40.753005841239,-73.981213386463,1012760004.0,487 5 AVENUE,163763.0,2,4094.075,4094.075,0.083,339.808225,3.0,0.7,0.30000000000000004,1019.424675,305.82740250000006,38.30809910738901,good
50179380,TENPA'S COFFEE,Coffee/Tea,"1069 1 AVENUE, MANHATTAN, NY 10022",10022,A,8.0,40.759185126206,-73.962289714892,1013700001.0,1066 1 AVENUE,4743.0,4,592.875,592.875,0.083,49.208625000000005,3.0,0.7,0.30000000000000004,147.625875,44.28776250000001,25.75757354202216,good
50070471,MCDONALDS # 18093,Hamburgers,"354 WEST  125 STREET, MANHATTAN, NY 10027",10027,A,11.0,40.810876319954,-73.952889513336,1019510051.0,350 WEST 125 STREET,21716.0,2,3257.4,3257.4,0.083,270.36420000000004,2.5,0.6,0.4,675.9105000000001,270.36420000000004,28.792966076562333,good
41699552,IL GNOCCHI,Mexican,"118 EAST  116 STREET, MANHATTAN, NY 10029",10029,A,12.0,40.798942874509,-73.942416429493,1016430064.0,114 EAST 116 STREET,1600.0,1,1280.0,1280.0,0.067,85.76,1.8,0.4,0.6,154.36800000000002,92.62080000000002,28.176497271378963,good
50103810,PREVITI PASTA & PIZZA,Pizza,"341 LEXINGTON AVENUE, MANHATTAN, NY 10016",10016,A,13.0,40.749766307329,-73.977255051027,1008950025.0,341 LEXINGTON AVENUE,2140.0,3,570.6666666666666,570.6666666666666,0.067,38.23466666666667,1.8,0.5,0.5,68.8224,34.4112,19.67765812449228,good
41417111,HAMPTON INN CHELSEA,American,"108 WEST   24 STREET, MANHATTAN, NY 10011",10011,A,12.0,40.743801230938,-73.992912239873,1007990046.0,108 WEST 24 STREET,16108.8,1,4832.639999999999,4832.639999999999,0.06,289.9583999999999,1.2,0.2,0.8,347.9500799999999,278.3600639999999,22.605133523132743,good
50167329,MADISON CLUB,American,"590 MADISON AVENUE, MANHATTAN, NY 10022",10022,A,4.0,40.762138637388,-73.972478605572,1012920052.0,575 MADISON AVENUE,399613.0,3,6660.216666666667,6660.216666666667,0.06,399.613,1.2,0.2,0.8,479.5356,383.62848,42.280633586399496,good
50126563,CHICA & THE DON,Latin American,"24 EAST   21 STREET, MANHATTAN, NY 10010",10010,A,13.0,40.73964810613,-73.989101987667,1008490060.0,22 EAST 21 STREET,16175.0,4,1213.125,1213.125,0.06,72.7875,1.2,0.2,0.8,87.34499999999998,69.87599999999999,22.850893699132104,good
50124011,AVOCADO OH SMOOTHIE,"Juice, Smoothies, Fruit Salads","239 9 AVENUE, MANHATTAN, NY 10001",10001,A,12.0,40.747476684397,-74.000617145675,1007220041.0,237 9 AVENUE,1900.0,1,1520.0,1520.0,0.083,126.16000000000001,3.0,0.8,0.19999999999999996,378.48,75.69599999999998,29.207325300803245,good
41418301,JAC'S ON BOND,Mediterranean,"26 BOND STREET, MANHATTAN, NY 10012",10012,A,12.0,40.726372016454,-73.993570737031,1005307501.0,30 BOND STREET,2393.0,1,1914.4,1914.4,0.06,114.864,1.2,0.2,0.8,137.8368,110.26944000000002,24.067272429409893,good
50077087,RANO'S CHICKEN BURGERS,Chicken,"2041 1 AVENUE, MANHATTAN, NY 10029",10029,,23.0,40.789145844134,-73.940424271425,1016770024.0,2037 1 AVENUE,1050.0,1,840.0,840.0,0.067,56.28,2.0,0.5,0.5,112.56,56.28,29.728488500133174,good
50173522,CHANG JIANG BAKERY,Chinese,"24 BOWERY, MANHATTAN, NY 10013",10013,A,11.0,40.714824919745,-73.99695907626,1001630033.0,28 BOWERY,3150.0,4,393.75,393.75,0.06,23.625,1.2,0.3,0.7,28.349999999999998,19.845,29.09978132537953,good
50166731,CLOISTERS GRILL,Latin American,"1506 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",10033,A,12.0,40.851981915815,-73.931768325255,1021570036.0,1506 ST NICHOLAS AVENUE,4295.0,1,2147.5,2147.5,0.06,128.85,1.2,0.2,0.8,154.61999999999998,123.69599999999998,28.647605075196083,good
50132621,TANNER SMITH'S,American,"204 WEST   55 STREET, MANHATTAN, NY 10019",10019,,24.0,40.764363677657,-73.981361788634,1010260036.0,856 7 AVENUE,14082.0,3,1408.1999999999998,1408.1999999999998,0.06,84.49199999999999,1.2,0.2,0.8,101.39039999999999,81.11232,12.399928540467496,good
50137381,CASA CARMEN,Mexican,"5 WEST   21 STREET, MANHATTAN, NY 10010",10010,A,13.0,40.740504643605,-73.991086609991,1008230035.0,5 WEST 21 STREET,2400.0,2,960.0,960.0,0.067,64.32000000000001,1.8,0.4,0.6,115.77600000000001,69.46560000000001,24.82770219483137,good
