restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,lat,lon,pluto_bbl,pluto_address,pluto_zipcode,pluto_landuse,pluto_lotarea,pluto_bldgarea,pluto_comarea,pluto_retailarea,pluto_commercial_area_proxy,restaurant_count_in_bbl,raw_estimated_area_sqft,estimated_area_sqft,match_distance_m,match_quality
50117704,XI'AN FAMOUS FOODS,Chinese,"45 BAYARD STREET, MANHATTAN, NY 10013",10013,A,13.0,40.715146063028,-73.997168283888,1001630033.0,28 BOWERY,10013.0,4.0,3462.0,13600.0,3150.0,3150.0,3150.0,4,393.75,393.75,13.314925363438896,good
50140170,IMASA NORI,Japanese,"243 WEST   54 STREET, MANHATTAN, NY 10019",10019,A,13.0,40.764298071803,-73.983094585048,1010260012.0,237 WEST 54 STREET,10019.0,5.0,8033.0,171129.0,0.0,0.0,51338.7,2,3850.4024999999997,3850.4024999999997,23.650578179125848,good
50175402,XE MAY SANDWICH SHOP,Asian/Asian Fusion,"1433 1 AVENUE, MANHATTAN, NY 10021",10021,,0.0,40.769549343683,-73.954731201091,1014690046.0,1442 1 AVENUE,10021.0,4.0,2248.0,7710.0,4030.0,4030.0,4030.0,5,403.0,403.0,31.038496617253927,good
50155353,ER HOT POT / PULL TAB,Chinese,"1029 AVENUE OF THE AMERICAS, MANHATTAN, NY 10018",10018,N,2.0,40.752600268938,-73.985743195065,1008140037.0,1027 AVENUE OF THE AMER,10018.0,4.0,1140.0,3534.0,1938.0,1938.0,1938.0,2,775.2,775.2,25.06632154510177,good
50086015,WESTVILLE,Californian,"809 9 AVENUE, MANHATTAN, NY 10019",10019,A,10.0,40.765728635155,-73.987321567939,1010630033.0,809 9 AVENUE,10019.0,,1720.0,8364.0,2220.0,1920.0,2220.0,2,888.0,888.0,25.91958209102159,good
50120239,LIFE TIME,American,"29 NEW STREET, MANHATTAN, NY 10005",10005,A,13.0,40.706694347088,-74.011787096135,1000230050.0,20 BROAD STREET,10005.0,3.0,19975.0,466820.0,28501.0,28501.0,28501.0,4,2137.575,2137.575,28.811437990342352,good
50112325,WENDY'S,Sandwiches,"714 3 AVENUE, MANHATTAN, NY 10017",10017,A,12.0,40.7524854908,-73.973204471403,1012990038.0,712 3 AVENUE,10017.0,5.0,4792.0,9869.0,9869.0,8800.0,9869.0,7,704.9285714285714,704.9285714285714,28.70179252348526,good
50164611,MADMAN ESPRESSO & BAGEL,Coffee/Tea,"1000S 8 AVENUE, MANHATTAN, NY 10019",10019,A,11.0,40.766812226924,-73.982808747226,1010487503.0,301 WEST 57 STREET,10019.0,4.0,10042.0,257885.0,5665.0,5665.0,5665.0,17,166.61764705882354,200.0,35.882622486763324,good
50018553,TEXAS FRIED CHICKEN,Chicken,"2144 8 AVENUE, MANHATTAN, NY 10026",10026,A,9.0,40.804204886391,-73.955509433435,1018310161.0,2144 8 AVENUE,10026.0,5.0,467.0,450.0,450.0,450.0,450.0,1,360.0,360.0,17.962736591132813,good
50134329,CAPPUCCINO GINO,Coffee/Tea,"28 EAST   33 STREET, MANHATTAN, NY 10016",10016,A,12.0,40.746986891733,-73.983221701259,1008620051.0,165 MADISON AVENUE,10016.0,5.0,4933.0,28268.0,28268.0,4700.0,28268.0,6,1413.3999999999999,1413.3999999999999,14.963513174632018,good
50176680,BARNEY BROWN,Sandwiches,"295 MADISON AVENUE, MANHATTAN, NY 10017",10017,N,3.0,40.751990051009,-73.979863801601,1012750059.0,292 MADISON AVENUE,10017.0,5.0,9250.0,170230.0,170230.0,5810.0,170230.0,2,4255.75,4255.75,27.656685463895855,good
41491097,SUBWAY,Sandwiches,"716 3 AVENUE, MANHATTAN, NY 10017",10017,A,12.0,40.752537631965,-73.973164747889,1012990038.0,712 3 AVENUE,10017.0,5.0,4792.0,9869.0,9869.0,8800.0,9869.0,7,704.9285714285714,704.9285714285714,29.108705866811928,good
50131283,HANABI JAPANESE CUISINE,Japanese,"1450 2 AVENUE, MANHATTAN, NY 10021",10021,A,11.0,40.771155758975,-73.956629137279,1014500051.0,1450 2 AVENUE,10021.0,4.0,5017.0,24270.0,4193.0,4193.0,4193.0,1,2096.5,2096.5,29.014234614565176,good
40625816,THE FITZ,American,"687 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,12.0,40.7605568732,-73.969385705309,1013110052.0,687 LEXINGTON AVENUE,10022.0,5.0,4950.0,62210.0,0.0,0.0,18663.0,1,5598.9,5598.9,26.316053946156906,good
50089628,WALL STREET GRILL,Jewish/Kosher,"128 PEARL STREET, MANHATTAN, NY 10005",10005,A,13.0,40.704948949441,-74.008692213896,1000310010.0,126 PEARL STREET,10005.0,4.0,1867.0,6800.0,6800.0,5100.0,6800.0,1,3400.0,3400.0,17.73309990059938,good
50148329,SEN SAIGON,Jewish/Kosher,"150 EAST BROADWAY, MANHATTAN, NY 10002",10002,,0.0,40.713998419528,-73.990848484567,1002830067.0,152 EAST BROADWAY,10002.0,4.0,1383.0,4968.0,1050.0,1050.0,1050.0,3,280.0,280.0,19.7004311283292,good
50128210,KALYE,Filipino,"251 BROOME STREET, MANHATTAN, NY 10002",10002,,0.0,40.718005701406,-73.989895568829,1004080010.0,88 ORCHARD STREET,10002.0,4.0,1369.0,6600.0,1800.0,1800.0,1800.0,4,360.0,360.0,17.625620464077794,good
50163507,QKO,Asian/Asian Fusion,"447 BROADWAY, MANHATTAN, NY 10013",10013,,0.0,40.720385855315,-74.001053409379,1002320009.0,452 BROADWAY,10013.0,3.0,8812.0,42111.0,8717.0,8717.0,8717.0,7,622.6428571428571,622.6428571428571,30.023552326144074,good
50147157,GO GO JANG,Coffee/Tea,"150 WEST   55 STREET, MANHATTAN, NY 10019",10019,,0.0,40.76386118553,-73.980159822979,1010070054.0,150 WEST 55 STREET,10019.0,3.0,10041.0,75600.0,7027.0,7027.0,7027.0,1,3513.5,3513.5,23.438377385153732,good
41669959,DUNKIN',Donuts,"139 CENTRE STREET, MANHATTAN, NY 10013",10013,A,7.0,40.717210162211,-74.000602434767,1001970017.0,133 CENTRE STREET,10013.0,5.0,5100.0,41000.0,41000.0,0.0,41000.0,2,6150.0,6150.0,24.40093614787071,good
50164984,TACO BELL,Tex-Mex,"1868 3 AVENUE, MANHATTAN, NY 10029",10029,A,3.0,40.789661906064,-73.946075547757,1016310033.0,1868 3 AVENUE,10029.0,4.0,1685.0,1625.0,1625.0,1625.0,1625.0,2,650.0,650.0,26.097460359620577,good
50107752,FIVE IRON GOLF,American,"883 AVENUE OF THE AMERICAS, MANHATTAN, NY 10001",10001,A,5.0,40.748143135055,-73.988992320375,1008070039.0,875 AVENUE OF THE AMER,10001.0,5.0,9875.0,214349.0,214349.0,9000.0,214349.0,1,10717.45,8000.0,30.79002763796477,good
50115768,LOS TACOS NO 1,Tex-Mex,"340 LAFAYETTE STREET, MANHATTAN, NY 10012",10012,A,7.0,40.726037206979,-73.99457736616,1005290065.0,337 LAFAYETTE STREET,10012.0,5.0,3255.0,9765.0,9765.0,9765.0,9765.0,4,1220.625,1220.625,20.365166569905274,good
50150113,BLUE BOTTLE COFFEE,Coffee/Tea,"257 PARK AVENUE SOUTH, MANHATTAN, NY 10010",10010,A,8.0,40.7385665099,-73.987536052573,1008760001.0,251 PARK AVENUE SOUTH,10003.0,5.0,6210.0,103384.0,103384.0,6210.0,103384.0,2,2584.6000000000004,2584.6000000000004,30.24903637976518,good
50047780,DUTCH FREDS,American,"307 WEST   47 STREET, MANHATTAN, NY 10036",10036,,20.0,40.760637184115,-73.988015613768,1010370038.0,306 WEST 47 STREET,10036.0,3.0,1756.0,7185.0,0.0,0.0,2155.5,1,1724.4,1724.4,20.162228172164202,good
50133052,MANNA'S,Soul Food,"320 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10027",10027,A,10.0,40.811331647407,-73.952163074174,1019520043.0,320 ST NICHOLAS AVENUE,10027.0,3.0,9010.0,59464.0,1500.0,1500.0,1500.0,1,1200.0,1200.0,30.95729346076436,good
40388091,MASAWA,Ethiopian,"1239 AMSTERDAM AVENUE, MANHATTAN, NY 10027",10027,A,12.0,40.809898713071,-73.95878570577,1019630030.0,1235 AMSTERDAM AVENUE,10027.0,8.0,10092.0,79036.0,3317.0,3317.0,3317.0,2,829.25,829.25,29.796094100199824,good
50114975,SUSHI KAI,Japanese,"332 EAST    9 STREET, MANHATTAN, NY 10003",10003,A,12.0,40.72878952336,-73.986350848689,1004500015.0,320 EAST 9 STREET,10003.0,4.0,2254.0,12196.0,800.0,0.0,800.0,3,213.33333333333334,213.33333333333334,19.66002554057557,good
50101915,FORUM BUILDING PANTRIES,American,"605 WEST  125 STREET, MANHATTAN, NY 10027",10027,A,4.0,40.816085318291,-73.958648187019,1019950031.0,3207 BROADWAY,10027.0,8.0,17798.0,55890.0,55890.0,0.0,55890.0,1,8383.5,8000.0,31.716380795027536,good
50131905,THE HIGH NOTE / POPCHEW,American,"119 EAST   15 STREET, MANHATTAN, NY 10003",10003,A,12.0,40.734806296556,-73.988626480397,1008710016.0,17 IRVING PLACE,10003.0,5.0,7323.0,22897.0,22897.0,720.0,22897.0,1,6869.099999999999,6869.099999999999,19.91448243942679,good
50055234,SUGARFISH,Japanese,"33 EAST   20 STREET, MANHATTAN, NY 10003",10003,A,2.0,40.73892898531,-73.989177885802,1008490022.0,27 EAST 20 STREET,10003.0,4.0,1702.0,5796.0,3312.0,3312.0,3312.0,1,1656.0,1656.0,19.216837591800978,good
50146152,PRET A MANGER,Sandwiches,"1 ASTOR PLACE, MANHATTAN, NY 10003",10003,A,12.0,40.730047201211,-73.992628669213,1005450059.0,752 BROADWAY,10003.0,3.0,15030.0,147773.0,14451.0,7541.0,14451.0,3,1445.1000000000001,1445.1000000000001,37.28421059909457,good
50164689,ONGI,Korean,"295 PARK AVENUE SOUTH, MANHATTAN, NY 10010",10010,A,13.0,40.739944266445,-73.986521768957,1008780004.0,295 PARK AVENUE SOUTH,10010.0,4.0,15577.0,145299.0,9000.0,9000.0,9000.0,4,1125.0,1125.0,30.785038851780154,good
50113061,ARAMARK@ACCENTURE #19261,American,"395 9 AVENUE, MANHATTAN, NY 10001",10001,A,10.0,40.752271747319,-73.997123388043,1007297504.0,395 9TH AVENUE,10001.0,5.0,65034.0,1976539.0,1976539.0,1946157.0,1976539.0,3,32942.31666666667,8000.0,66.4878611553333,acceptable
50158356,LA MAISON DU CHOCOLAT,French,"185 GREENWICH STREET, MANHATTAN, NY 10007",10007,N,10.0,40.711783119412,-74.012083781597,1000580001.0,185 GREENWICH STREET,10007.0,5.0,833945.0,8966500.0,8966500.0,823000.0,8966500.0,23,19492.391304347828,8000.0,27.122699152263102,good
50163562,KAFFE LANDSKAP,American,"401 GREENWICH STREET, MANHATTAN, NY 10013",10013,,,40.720923396703,-74.010021900535,1002140003.0,401 GREENWICH STREET,10013.0,5.0,2500.0,15000.0,15000.0,2500.0,15000.0,1,4500.0,4500.0,28.284441097790896,good
50133317,POTBELLY,Soups/Salads/Sandwiches,"90 BROAD STREET, MANHATTAN, NY 10004",10004,A,10.0,40.703946851643,-74.011591848104,1000110026.0,88 BROAD STREET,10004.0,5.0,1640.0,4920.0,4920.0,4920.0,4920.0,8,307.5,307.5,28.771672042936167,good
41426727,AWASH ETHIOPIAN RESTAURANT,Ethiopian,"947 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,,18.0,40.800744441851,-73.96546986986,1018610004.0,947 AMSTERDAM AVENUE,10025.0,4.0,2500.0,9267.0,1483.0,1483.0,1483.0,1,1186.4,1186.4,28.38819794745671,good
41594856,CAFE GRUMPY,Coffee/Tea,"13 ESSEX STREET, MANHATTAN, NY 10002",10002,A,12.0,40.71510448958,-73.989989799611,1002970022.0,13 ESSEX STREET,10002.0,4.0,4404.0,21162.0,1776.0,1776.0,1776.0,1,1420.8000000000002,1420.8000000000002,24.29926230616864,good
40994221,MANGIA,Italian,"22 WEST   23 STREET, MANHATTAN, NY 10010",10010,A,13.0,40.741937365615,-73.990534280688,1008240051.0,22 WEST 23 STREET,10010.0,5.0,2765.0,13125.0,13125.0,2500.0,13125.0,1,3937.5,3937.5,29.211608818825106,good
40849380,AQUAMARINA,Italian,"4060 BROADWAY, MANHATTAN, NY 10032",10032,A,9.0,40.843323675305,-73.939143102004,1021410013.0,4060 BROADWAY,10032.0,4.0,7433.0,36306.0,4670.0,4670.0,4670.0,1,2335.0,2335.0,24.91442387489918,good
50126486,COCOTAZO,Spanish,"1590 PARK AVENUE, MANHATTAN, NY 10029",10029,A,10.0,40.798487940579,-73.943818209175,1016430001.0,101 EAST 115 STREET,10029.0,4.0,3028.0,14295.0,2000.0,2000.0,2000.0,2,800.0,800.0,45.596029147570704,good
40824179,COMMUNITY FOOD AND JUICE,American,"2893 BROADWAY, MANHATTAN, NY 10025",10025,,10.0,40.805899071211,-73.965449124356,1018950023.0,2891 BROADWAY,10025.0,4.0,10092.0,88332.0,5000.0,5000.0,5000.0,3,833.3333333333334,833.3333333333334,35.891486385774925,good
50082361,DUNKIN,Donuts,"90 WEST STREET, MANHATTAN, NY 10006",10006,A,7.0,40.710097514026,-74.014788730436,1000560004.0,90 WEST STREET,10006.0,3.0,16980.0,357001.0,9490.0,7489.0,9490.0,1,4745.0,4745.0,46.21740444458307,good
50161053,LA TETE D'OR,French,"1 MADISON AVENUE, MANHATTAN, NY 10010",10010,A,12.0,40.740902347364,-73.987947003618,1008510060.0,18 EAST 23 STREET,10010.0,4.0,2469.0,10889.0,2850.0,2850.0,2850.0,5,456.0,456.0,36.118450999165084,good
50097924,DILL & PARSLEY,Mediterranean,"80 PINE STREET, MANHATTAN, NY 10005",10005,B,20.0,40.705885020791,-74.007181096187,1000397501.0,130 WATER STREET,10005.0,4.0,10576.0,90163.0,8173.0,8173.0,8173.0,2,2043.25,2043.25,13.523265413167197,good
50043130,RAKU,Asian/Asian Fusion,"342 EAST    6 STREET, MANHATTAN, NY 10003",10003,A,11.0,40.726936934441,-73.987473293467,1004470016.0,320 EAST 6 STREET,10003.0,4.0,2425.0,7250.0,1200.0,1200.0,1200.0,1,960.0,960.0,21.955601854436626,good
50106866,DOLAR SHOP,Chinese,"55 3 AVENUE, MANHATTAN, NY 10003",10003,B,24.0,40.730988349684,-73.988840014972,1004667501.0,47 3 AVENUE,10003.0,4.0,6726.0,41323.0,10661.0,10661.0,10661.0,5,639.66,639.66,28.457245535319323,good
50017756,FRISSON ESPRESSO,Coffee/Tea,"326 WEST   47 STREET, MANHATTAN, NY 10036",10036,A,12.0,40.760793677938,-73.988430708295,1010370043.0,316 WEST 47 STREET,10036.0,2.0,2510.0,9645.0,0.0,0.0,2893.5,1,2314.8,2314.8,22.419261071222323,good
41632866,CITY CAFE,Sandwiches,"35 WEST   43 STREET, MANHATTAN, NY 10036",10036,A,12.0,40.754688450892,-73.981656870146,1012590025.0,15 WEST 43 STREET,10036.0,5.0,9681.0,63860.0,0.0,0.0,19158.0,2,2873.7,2873.7,33.533788343558534,good
50109947,ROSEMARY'S,Italian,"350 1 AVENUE, MANHATTAN, NY 10010",10010,A,4.0,40.735123447835,-73.979648807913,1009260035.0,347 1 AVENUE,10010.0,4.0,2040.0,7640.0,1500.0,1500.0,1500.0,2,600.0,600.0,37.107361253880015,good
50102646,TACOMBI,Tex-Mex,"74 BROAD STREET, MANHATTAN, NY 10004",10004,,52.0,40.704644025595,-74.011570329533,1000110017.0,74 BROAD STREET,10004.0,5.0,3287.0,21958.0,21958.0,6373.0,21958.0,1,6587.4,6587.4,21.585953281802396,good
50107288,UDON ST MARKS,Japanese,"11 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,A,13.0,40.729228984507,-73.989146994744,1004640054.0,11 ST MARKS PLACE,10003.0,4.0,2934.0,11200.0,1867.0,1867.0,1867.0,2,746.8000000000001,746.8000000000001,24.55798969736645,good
41626556,STK STEAKHOUSE MIDTOWN,Steakhouse,"1114 AVENUE OF THE AMERICAS, MANHATTAN, NY 10036",10036,,,40.755344761442,-73.983732132268,1012580001.0,47 WEST 42 STREET,10036.0,5.0,20887.0,338886.0,338886.0,15000.0,338886.0,14,1210.3071428571427,1210.3071428571427,58.9944175754852,acceptable
50147638,SUSUKINO RAMEN & SAKE,Japanese,"34 WATER STREET, MANHATTAN, NY 10004",10004,,26.0,40.703178409441,-74.010625136695,1000077501.0,1 COENTIES SLIP,10004.0,4.0,7780.0,44097.0,11254.0,7200.0,11254.0,2,1688.1,1688.1,30.556676316849586,good
50074960,MONK MCGINNS,American,"57 MURRAY STREET, MANHATTAN, NY 10007",10007,A,13.0,40.71421246245,-74.009746738044,1001330013.0,57 MURRAY STREET,10007.0,5.0,2188.0,4200.0,4200.0,4200.0,4200.0,2,1050.0,1050.0,22.528629352767478,good
50083472,HILLTOP PARK ALEHOUSE,American,"3821 BROADWAY, MANHATTAN, NY 10032",10032,A,7.0,40.835402044906,-73.943909787219,1021180001.0,3820 BROADWAY,10032.0,4.0,9992.0,44590.0,5635.0,5635.0,5635.0,1,2817.5,2817.5,40.2528982840545,good
50117829,COMMONS CAFE,American,"665 WEST  130 STREET, MANHATTAN, NY 10027",10027,A,7.0,40.817735138561,-73.959290247758,1019970001.0,2285 12 AVENUE,10027.0,8.0,154876.0,478842.0,478842.0,12556.0,478842.0,4,5985.525000000001,5985.525000000001,58.481789488898535,acceptable
50175128,THE PROTEIN SHOP,American,"57 CLINTON STREET, MANHATTAN, NY 10002",10002,N,8.0,40.71957515002,-73.984826761061,1003490025.0,57 CLINTON STREET,10002.0,4.0,2500.0,8350.0,800.0,800.0,800.0,1,640.0,640.0,21.690333589637643,good
50153578,MOMMY PAI'S,Thai,"203 MOTT STREET, MANHATTAN, NY 10012",10012,N,24.0,40.721431530121,-73.995548192983,1004800024.0,203 MOTT STREET,10012.0,4.0,2457.0,11095.0,1330.0,1330.0,1330.0,2,532.0,532.0,10.045371634321913,good
50105476,LE PAIN QUOTIDIEN,Bakery Products/Desserts,"1592 1 AVENUE, MANHATTAN, NY 10028",10028,A,9.0,40.774724390907,-73.950929400465,1015620046.0,1590 1 AVENUE,10028.0,4.0,2000.0,7750.0,1200.0,1200.0,1200.0,1,960.0,960.0,25.748181365568783,good
41104863,GYM SPORTSBAR,American,"167 8 AVENUE, MANHATTAN, NY 10011",10011,A,6.0,40.742514155091,-74.000519662762,1007680002.0,164 8 AVENUE,10011.0,4.0,1320.0,4400.0,1100.0,1100.0,1100.0,1,880.0,880.0,28.073066628200166,good
41233598,ALACHI MASALA,Indian,"488 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,,12.0,40.786049034402,-73.976217045361,1012140064.0,489 AMSTERDAM AVENUE,10024.0,2.0,2271.0,9020.0,2000.0,2000.0,2000.0,2,800.0,800.0,29.216886401633396,good
50162830,THE BEST SICHUAN,Chinese,"22 EAST   21 STREET, MANHATTAN, NY 10010",10010,A,8.0,40.73966183371,-73.989141680168,1008500016.0,922 BROADWAY,10010.0,4.0,2155.0,12110.0,3087.0,3087.0,3087.0,5,308.7,308.7,23.583748906286743,good
50126935,"EMPLOYEE DINING ROOM; BANQUEL FLOORS 3, 5",American,"25 WEST   28 STREET, MANHATTAN, NY 10001",10001,A,9.0,40.745439553829,-73.989086600935,1008290057.0,1181 BROADWAY,10001.0,5.0,2550.0,26899.0,26899.0,2000.0,26899.0,6,1344.95,1344.95,22.25925507762745,good
50148046,NAN XIANG XIAO LONG BAO,Chinese,"15 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,A,11.0,40.729152114208,-73.988970213215,1004647502.0,15 ST MARKS PLACE,10003.0,4.0,2934.0,9986.0,3871.0,2254.0,3871.0,1,1935.5,1935.5,24.813967184577375,good
50128692,JIMBO'S HAMBURGER PLACE,Hamburgers,"991 1 AVENUE, MANHATTAN, NY 10022",10022,A,13.0,40.756619375954,-73.964160913015,1013470023.0,985 1 AVENUE,10022.0,4.0,3273.0,9248.0,3590.0,3180.0,3590.0,4,448.75,448.75,30.725994191692365,good
41084776,CHIPOTLE MEXICAN GRILL,Tex-Mex,"680 6 AVENUE, MANHATTAN, NY 10010",10010,A,12.0,40.741833274686,-73.993565630558,1008230083.0,684 AVENUE OF THE AMER,10010.0,4.0,1455.0,3421.0,2321.0,2321.0,2321.0,3,618.9333333333334,618.9333333333334,26.82373413145294,good
40758427,LA COVACHA,Mexican,"368 COLUMBUS AVENUE, MANHATTAN, NY 10024",10024,,24.0,40.780935563581,-73.976233322254,1011490031.0,101 WEST 77 STREET,10024.0,4.0,3240.0,13720.0,2744.0,2744.0,2744.0,4,548.8000000000001,548.8000000000001,23.388871002886734,good
41567044,EVELYN'S KITCHEN,American,"2317 1 AVENUE, MANHATTAN, NY 10035",10035,A,11.0,40.797744459397,-73.934139280223,1018060047.0,2314 1 AVENUE,10035.0,2.0,1819.0,5505.0,1364.0,1364.0,1364.0,2,545.6,545.6,25.420089657176128,good
50127531,CHICK-FIL-A,Sandwiches,"461 PARK AVENUE SOUTH, MANHATTAN, NY 10016",10016,A,13.0,40.745260351798,-73.982651928618,1008870001.0,461 PARK AVENUE SOUTH,10016.0,5.0,4224.0,54018.0,54018.0,4000.0,54018.0,2,4051.35,4051.35,29.997055551655013,good
40574871,BALTHAZAR,French,"80 SPRING STREET, MANHATTAN, NY 10012",10012,A,12.0,40.72270242812,-73.998109569261,1004977502.0,81 SPRING STREET,10012.0,4.0,5776.0,45352.0,14437.0,14437.0,14437.0,2,2165.5499999999997,2165.5499999999997,25.22318455444657,good
41561140,COTTA,Italian,"513 COLUMBUS AVENUE, MANHATTAN, NY 10024",10024,,27.0,40.785600882202,-73.972804703637,1012150033.0,508 COLUMBUS AVENUE,10024.0,4.0,3065.0,13540.0,2500.0,2500.0,2500.0,6,333.3333333333333,333.3333333333333,20.507792693734473,good
50061368,VARIETY COFFEE ROASTERS,Coffee/Tea,"261 7 AVENUE, MANHATTAN, NY 10001",10001,A,9.0,40.745286246695,-73.994763457199,1008000077.0,261 7 AVENUE,10001.0,4.0,1510.0,6010.0,1200.0,1200.0,1200.0,1,960.0,960.0,22.065178132621877,good
50142888,CAP'T LOUI SEAFOOD BOIL,Seafood,"17 WEST  125 STREET, MANHATTAN, NY 10027",10027,,,40.806691545191,-73.942911804528,1017220041.0,8 WEST 125 STREET,10027.0,5.0,6728.0,25576.0,25576.0,6682.0,25576.0,3,2557.6,2557.6,30.345325517502502,good
50131269,D & P 52ND FLOOR,American,"66 HUDSON BLVD EAST, MANHATTAN, NY 10001",10001,A,9.0,40.755480407583,-74.000212958987,1007060017.0,527 WEST 34 STREET,10001.0,5.0,67397.0,2221336.0,2221336.0,0.0,2221336.0,11,10096.98181818182,8000.0,59.560744125268734,acceptable
50137021,FUMO,Italian,"1626 2 AVENUE, MANHATTAN, NY 10028",10028,A,12.0,40.776794603684,-73.952516548291,1015477501.0,1628 2 AVENUE,10028.0,4.0,1950.0,8338.0,1578.0,1578.0,1578.0,2,631.2,631.2,24.98531936191814,good
41718160,CARBONE,Italian,"181 THOMPSON STREET, MANHATTAN, NY 10012",10012,B,22.0,40.727876328343,-74.000144318937,1005257503.0,177 THOMPSON STREET,10012.0,4.0,6767.0,26318.0,2630.0,2630.0,2630.0,1,2104.0,2104.0,22.28476769488532,good
50134361,VIRGIN HOTEL 38TH FLOOR KITCHEN AND BAR,American,"1227 BROADWAY, MANHATTAN, NY 10001",10001,A,9.0,40.746627977497,-73.988490921674,1008310061.0,1212 BROADWAY,10001.0,5.0,1880.0,3700.0,3700.0,3700.0,3700.0,6,308.3333333333333,308.3333333333333,30.017818599633625,good
41504479,LEVAIN BAKERY,Bakery Products/Desserts,"2167 FREDERICK DOUGLAS BOULEVARD, MANHATTAN, NY 10026",10026,A,3.0,40.804932045754,-73.954999630002,1019220061.0,2162 8 AVENUE,10026.0,3.0,7566.0,30020.0,5500.0,5500.0,5500.0,3,916.6666666666666,916.6666666666666,26.53520286107128,good
50124845,LILO CREAMERY,Frozen Desserts,"1564A 1 AVENUE, MANHATTAN, NY 10028",10028,A,12.0,40.773851828869,-73.951565489425,1015610047.0,1570 1 AVENUE,10028.0,4.0,5431.0,28000.0,2800.0,2800.0,2800.0,1,2240.0,2240.0,37.1425367769903,good
50157604,TAKE SUSHI & BOWL,Japanese,"1143 2 AVENUE, MANHATTAN, NY 10065",10065,A,5.0,40.761326532604,-73.963826269507,1014350102.0,1144 2 AVENUE,10065.0,4.0,1500.0,4980.0,1420.0,1420.0,1420.0,1,1136.0,1136.0,29.81181039529381,good
50157153,JALAO NYC/LOBBY,Latin American,"2420 AMSTERDAM AVENUE, MANHATTAN, NY 10033",10033,N,17.0,40.847546154684,-73.931313852509,1021520046.0,2416 AMSTERDAM AVENUE,10033.0,5.0,2500.0,7500.0,7500.0,2500.0,7500.0,2,1875.0,1875.0,40.53302130684745,good
50175259,SUBWAY,Sandwiches/Salads/Mixed Buffet,"692 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,11.0,40.760683114724,-73.969320671424,1013110059.0,698 LEXINGTON AVENUE,10022.0,5.0,572.0,4004.0,1144.0,1144.0,1144.0,3,305.06666666666666,305.06666666666666,18.35868765231684,good
50001547,THE WINSLOW,English,"243 EAST   14 STREET, MANHATTAN, NY 10003",10003,B,26.0,40.732868222844,-73.986169597763,1008960012.0,225 EAST 14 STREET,10003.0,4.0,2943.0,11935.0,2500.0,2500.0,2500.0,2,1000.0,1000.0,29.87650337060515,good
50150505,SUNNY SUSHI & POKE,Asian/Asian Fusion,"1457 3 AVENUE, MANHATTAN, NY 10028",10028,,,40.776433572102,-73.955708590359,1015280001.0,1453 3 AVENUE,10028.0,4.0,5332.0,26978.0,5166.0,5166.0,5166.0,3,861.0,861.0,23.654611618766936,good
41696287,CHOP'T,American,"100 PARK AVENUE, MANHATTAN, NY 10017",10017,A,10.0,40.750993456113,-73.978503424145,1012750027.0,100 PARK AVENUE,10016.0,5.0,37196.0,778203.0,778203.0,21600.0,778203.0,6,6485.025000000001,6485.025000000001,52.490859530202,acceptable
50064785,REGINA'S GROCERY,Italian,"27 ORCHARD STREET, MANHATTAN, NY 10002",10002,A,5.0,40.715510843145,-73.991580558312,1002990025.0,29 ORCHARD STREET,10002.0,4.0,2141.0,7945.0,2000.0,2000.0,2000.0,1,1600.0,1600.0,20.798398812289527,good
40388818,YAMA,Japanese,"122 EAST   17 STREET, MANHATTAN, NY 10003",10003,B,20.0,40.736000175613,-73.987720563646,1008720065.0,49 IRVING PLACE,10003.0,4.0,1140.0,4520.0,1100.0,1100.0,1100.0,2,440.0,440.0,14.824337181794654,good
40392388,TAL BAGEL,Bagels/Pretzels,"333 EAST   86 STREET, MANHATTAN, NY 10028",10028,A,8.0,40.777496555404,-73.950840693596,1015487501.0,320 EAST 86 STREET,10028.0,4.0,6130.0,22697.0,6347.0,6347.0,6347.0,2,1586.75,1586.75,30.52843598820753,good
50086029,SPRINGBONE KITCHEN,American,"74 PEARL STREET, MANHATTAN, NY 10004",10004,A,6.0,40.703776780133,-74.010509819181,1000300001.0,2 COENTIES SLIP,10004.0,4.0,1844.0,8115.0,819.0,819.0,819.0,1,655.2,655.2,15.936931420866667,good
50131378,MERCER COFFEE,Coffee/Tea,"181 MERCER STREET, MANHATTAN, NY 10012",10012,A,2.0,40.726026327168,-73.997423978759,1005230048.0,18 WEST HOUSTON STREET,10012.0,5.0,25616.0,204920.0,204920.0,37499.0,204920.0,2,5123.0,5123.0,39.773308782546515,good
40587714,STARBUCKS COFFEE,Coffee/Tea,"757 3 AVENUE, MANHATTAN, NY 10017",10017,A,5.0,40.754027772142,-73.972056060847,1013020033.0,760 3 AVENUE,10017.0,4.0,29120.0,297703.0,15800.0,15800.0,15800.0,1,4740.0,4740.0,47.757991628497884,good
