restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,inspection_date,lat,lon
50101942,MLB PATINA,American,"1271 AVENUE OF THE AMERICAS, MANHATTAN, NY 10020",10020,A,9.0,2025-10-03,40.760282020579,-73.98015728348
41720680,THE HUMMUS & PITA CO.,Mediterranean,"79 CHAMBERS STREET, MANHATTAN, NY 10007",10007,A,13.0,2025-10-03,40.714421274477,-74.006850153122
50113988,SWEETGREEN,Salads,"3 WORLD TRADE CENTER, MANHATTAN, NY 10007",10007,A,7.0,2025-10-03,40.710688062939,-74.011026719737
50033039,STARBUCKS,Coffee/Tea,"1 NEW YORK PLAZA, MANHATTAN, NY 10004",10004,A,5.0,2025-10-03,40.702533192425,-74.012561775828
50001347,NOMURA CAFE,Japanese,"309 WEST   49 STREET, MANHATTAN, NY 10019",10019,A,2.0,2025-10-03,40.76187496657,-73.987062397117
50095527,GRAB & GO,Coffee/Tea,"433 1 AVENUE, MANHATTAN, NY 10010",10010,A,10.0,2025-10-03,40.738386561849,-73.977453812104
50053479,THINK COFFEE,Coffee/Tea,"280 3 AVENUE, MANHATTAN, NY 10010",10010,A,13.0,2025-10-03,40.738069227848,-73.983707498221
41627318,CHIPOTLE MEXICAN GRILL,Tex-Mex,"625 BROADWAY, MANHATTAN, NY 10012",10012,A,12.0,2025-10-03,40.725982380452,-73.996309148479
41642195,NBC,American,"1221 6 AVENUE, MANHATTAN, NY 10036",10036,A,9.0,2025-10-03,40.759093865126,-73.982135738508
50087334,JUMBO HAMBURGER PLACE,Hamburgers,"112 WEST  116 STREET, MANHATTAN, NY 10026",10026,A,13.0,2025-10-03,40.802366616085,-73.950536905539
41554670,MORGAN STANLEY EMPLOYEE CAFETERIA,American,"1 NEW YORK PLAZA, MANHATTAN, NY 10004",10004,A,10.0,2025-10-03,40.702533192425,-74.012561775828
50105103,IRON SUSHI,Japanese,"844 2 AVENUE, MANHATTAN, NY 10017",10017,A,13.0,2025-10-02,40.751642278488,-73.970862398401
50147416,KAWA RAMEN,Japanese,"447 BROADWAY, MANHATTAN, NY 10013",10013,N,14.0,2025-10-02,40.720385855315,-74.001053409379
50126441,CASA CIPRIANI CLUB,Italian,"10 SOUTH STREET, MANHATTAN, NY 10004",10004,A,10.0,2025-10-02,40.701687901075,-74.011631125861
50172722,CHICK-FIL-A,Chicken,"50 EAST   42 STREET, MANHATTAN, NY 10017",10017,A,4.0,2025-10-02,40.752695312304,-73.979069536543
50119464,HONG KONG SARIKU SUSHI,Chinese,"174 LEXINGTON AVENUE, MANHATTAN, NY 10016",10016,A,12.0,2025-10-02,40.744304954931,-73.981255546968
50005414,STARBUCKS,Coffee/Tea,"4761 BROADWAY, MANHATTAN, NY 10034",10034,A,3.0,2025-10-02,40.865672381441,-73.926891404262
41380933,INATTESO CAFE CASANO,Coffee/Tea,"38 WEST STREET, MANHATTAN, NY 10006",10006,A,12.0,2025-10-02,40.706896954675,-74.01596384541
50124683,GRINI'S GRILL,Spanish,"100 WEST  143 STREET, MANHATTAN, NY 10030",10030,B,17.0,2025-10-02,40.819193695608,-73.937333490981
50144196,QUALITY PIZZA,Pizza,"888 AVENUE OF THE AMERICAS, MANHATTAN, NY 10001",10001,A,12.0,2025-10-02,40.748211746791,-73.988916518334
50087356,PROOF COFFEE ROASTER,Coffee/Tea,"335 EAST   27 STREET, MANHATTAN, NY 10016",10016,A,12.0,2025-10-02,40.739558493485,-73.977038424016
50164926,CAVA,Mediterranean,"1535 3 AVENUE, MANHATTAN, NY 10028",10028,A,12.0,2025-10-02,40.779100706695,-73.9537642205
50008202,BARCADE,American,"148 WEST   24 STREET, MANHATTAN, NY 10011",10011,A,5.0,2025-10-02,40.744141628552,-73.993720587642
50070932,PAPA JOHN'S PIZZA,Pizza,"703 LENOX AVENUE, MANHATTAN, NY 10039",10039,A,10.0,2025-10-02,40.82058735969,-73.936125424713
41176118,VEZZO,Pizza,"178 LEXINGTON AVENUE, MANHATTAN, NY 10016",10016,A,12.0,2025-10-02,40.744401010383,-73.981186951273
50131829,WEST RICE ROLL KING,Chinese,"124C HESTER ST, MANHATTAN, NY 10002",10002,A,12.0,2025-10-02,40.717053592229,-73.994758469144
50128465,NEW SKY DRAGON RESTAURANT,Chinese,"2135 2 AVENUE, MANHATTAN, NY 10029",10029,A,12.0,2025-10-02,40.793007853065,-73.940702500434
50127060,GREENPORT CAFE,Coffee/Tea,"322 EAST   59 STREET, MANHATTAN, NY 10022",10022,A,13.0,2025-10-02,40.760124133495,-73.9632132714
50154477,NUBIANI,Korean,"243 EAST   58 STREET, MANHATTAN, NY 10022",10022,A,7.0,2025-10-02,40.760479059273,-73.965974530748
50078659,INTERLUDE COFFEE & TEA,Coffee/Tea,"145 HUDSON STREET, MANHATTAN, NY 10013",10013,A,4.0,2025-10-02,40.721066254972,-74.008398500588
41251791,LUNA PIZZA,Pizza,"225 PARK ROW, MANHATTAN, NY 10007",10007,A,12.0,2025-10-02,40.713353759319,-73.998964738106
41183771,HUGHES HUBBARD & REED LLP,American,"1 BATTERY PARK PLAZA, MANHATTAN, NY 10004",10004,A,7.0,2025-10-02,40.703210933233,-74.014412106963
50136066,THE ONE CLUB,Mediterranean,"1 WALL STREET, MANHATTAN, NY 10005",10005,A,8.0,2025-10-02,40.707704437245,-74.011643000334
50156850,WONDER,Tapas,"800 3 AVENUE, MANHATTAN, NY 10022",10022,A,11.0,2025-10-02,40.755334047173,-73.971124268369
50174582,ONE 4 ONE,American,"141 CHRYSTIE STREET, MANHATTAN, NY 10002",10002,N,12.0,2025-10-02,40.719652797841,-73.993069941518
50146361,CARAVAN UYGHUR CUISINE,Asian/Asian Fusion,"60 BEAVER STREET, MANHATTAN, NY 10004",10004,,27.0,2025-10-02,40.705157459324,-74.009839184222
50056983,HUASCAR & COMPANY BAKESHOP,Bakery Products/Desserts,"453 WEST   54 STREET, MANHATTAN, NY 10019",10019,A,7.0,2025-10-02,40.766615325711,-73.988599366875
50071055,BAO BAO NOODLE,Chinese,"106 GREENWICH STREET, MANHATTAN, NY 10006",10006,A,13.0,2025-10-02,40.708434354251,-74.013399696944
50090465,KING DUMPLINGS,Chinese,"74 HESTER STREET, MANHATTAN, NY 10002",10002,A,12.0,2025-10-02,40.716092734844,-73.991591306523
50126877,7TH STREET BURGER,Hamburgers,"364 3 AVENUE, MANHATTAN, NY 10016",10016,A,13.0,2025-10-02,40.74100854542,-73.981566825062
50123919,VIN SUR VINGT,French,"230 EAST   51 STREET, MANHATTAN, NY 10022",10022,A,10.0,2025-10-02,40.756093926255,-73.969503268632
50149204,BANH BY LAUREN,Bakery Products/Desserts,"42 MARKET STREET, MANHATTAN, NY 10002",10002,A,5.0,2025-10-02,40.712195331615,-73.994336819452
50111907,DUNKIN,Donuts,"973 8 AVENUE, MANHATTAN, NY 10019",10019,A,10.0,2025-10-02,40.766812226924,-73.982808747226
41616408,STARBUCKS,Coffee/Tea,"180 WEST BROADWAY, MANHATTAN, NY 10013",10013,A,12.0,2025-10-02,40.718027875457,-74.00725095088
40391284,BAR ASSOCIATION OF THE CITY OF NY KITCHEN,American,"42 WEST   44 STREET, MANHATTAN, NY 10036",10036,A,9.0,2025-10-01,40.75536910476,-73.981367924519
50083554,MOCANA BAKERY,Bakery Products/Desserts,"532 WEST  145 STREET, MANHATTAN, NY 10031",10031,A,8.0,2025-10-01,40.825654944786,-73.948647840004
50145275,GOAL OMAKASE SUSHI,Japanese,"349 EAST   82 STREET, MANHATTAN, NY 10028",10028,A,7.0,2025-10-01,40.77479914052,-73.952452987171
50053587,SIGIRI NY,Indian,"91 1 AVENUE, MANHATTAN, NY 10003",10003,A,12.0,2025-10-01,40.726116123481,-73.986369437742
50134134,787 COFFEE,Coffee/Tea,"401 EAST   58 STREET, MANHATTAN, NY 10022",10022,,,2025-10-01,40.758839221227,-73.962091380324
41617871,O'DONOGHUE'S,American,"156 WEST   44 STREET, MANHATTAN, NY 10036",10036,A,5.0,2025-10-01,40.7567392236,-73.984634176115
50118007,DUNKIN,Donuts,"243 9 AVENUE, MANHATTAN, NY 10001",10001,A,11.0,2025-10-01,40.747572751414,-74.000544965683
40367728,MIMI'S,Italian,"984 SECOND AVENUE, MANHATTAN, NY 10022",10022,A,12.0,2025-10-01,40.756216898717,-73.967528807602
50046427,2 BROS PIZZA,Pizza,"755 6 AVENUE, MANHATTAN, NY 10010",10010,A,7.0,2025-10-01,40.744276001531,-73.991811485346
50093845,SUMMER SALT,Mexican,"30 EAST   23 STREET, MANHATTAN, NY 10010",10010,A,7.0,2025-10-01,40.740699199543,-73.987615042821
50124533,LUKES LOBSTER,Seafood,"105 EAST   42 STREET, MANHATTAN, NY 10017",10017,A,12.0,2025-10-01,40.751975852462,-73.977319260806
40377630,JOHN'S COFFEE SHOP,American,"823 SECOND AVENUE, MANHATTAN, NY 10017",10017,A,11.0,2025-10-01,40.751027572144,-73.971339086977
50035053,BOB'S YOUR UNCLE,American,"929 COLUMBUS AVENUE, MANHATTAN, NY 10025",10025,A,7.0,2025-10-01,40.798915696997,-73.963083396615
41628099,LLOYD'S CARROT CAKE,Bakery Products/Desserts,"1553 LEXINGTON AVENUE, MANHATTAN, NY 10029",10029,,,2025-10-01,40.787947949293,-73.949399283903
50174288,DULCE AROMA CREPERIE,American,"2134 2 AVENUE, MANHATTAN, NY 10029",10029,N,9.0,2025-10-01,40.792933759749,-73.940731458793
50161101,GUAYUSA CAFE,Coffee/Tea,"3450 BROADWAY, MANHATTAN, NY 10031",10031,Z,0.0,2025-10-01,40.823619997056,-73.952483006014
50145135,KANU BAR/GRILL,American,"3628 BROADWAY, MANHATTAN, NY 10031",10031,A,8.0,2025-10-01,40.829250432348,-73.948374042456
50119060,ZUTTO JAPANESE AMERICAN BAR,Japanese,"384 BROOME STREET, MANHATTAN, NY 10013",10013,A,2.0,2025-10-01,40.720402277551,-73.996572811102
50061295,TARTINA,Italian,"1034 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,A,7.0,2025-10-01,40.803565414838,-73.963442017109
41610749,MUDSPOT,American,"307 EAST    9 STREET, MANHATTAN, NY 10003",10003,A,12.0,2025-10-01,40.728992686719,-73.986783771014
50102163,BARBUTO,Italian,"113 HORATIO STREET, MANHATTAN, NY 10014",10014,B,17.0,2025-10-01,40.738742481058,-74.009223489878
50079434,CLINTON HALL,American,"230 EAST   51 STREET, MANHATTAN, NY 10022",10022,A,8.0,2025-10-01,40.756093926255,-73.969503268632
41242943,PIG 'N' WHISTLE,Irish,"58 WEST   48 STREET, MANHATTAN, NY 10036",10036,A,13.0,2025-10-01,40.758182301396,-73.980280638523
40397797,TOAD HALL,American,"57 GRAND STREET, MANHATTAN, NY 10013",10013,A,2.0,2025-10-01,40.722244013776,-74.00351386799
41054695,PICANTE MEXICAN BAR AND GRILL RESTAURANT,Mexican,"3424 BROADWAY, MANHATTAN, NY 10031",10031,A,12.0,2025-10-01,40.822824262787,-73.953068905393
50118004,VENCHI,Frozen Desserts,"198 COLUMBUS AVENUE, MANHATTAN, NY 10023",10023,,,2025-10-01,40.775386438542,-73.980286356002
41313114,NEW YORK INSTITUTE OF TECHNOLOGY,American,"1849 BROADWAY, MANHATTAN, NY 10023",10023,A,12.0,2025-09-30,40.76935925555,-73.982118533371
50084510,ATLAS KITCHEN,Chinese,"258 WEST  109 STREET, MANHATTAN, NY 10025",10025,A,13.0,2025-09-30,40.803083132519,-73.966024910123
50108947,STARBUCKS,Coffee/Tea,"200 LIBERTY STREET, MANHATTAN, NY 10281",10281,A,10.0,2025-09-30,40.711417662063,-74.015441905792
50016566,BARCADE,American,"6 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,A,3.0,2025-09-30,40.729322331155,-73.989410367283
40396264,DA NICO RISTORANTE,Italian,"164 MULBERRY STREET, MANHATTAN, NY 10013",10013,A,12.0,2025-09-30,40.719823145948,-73.997092326151
41588320,SALINAS,Spanish,"136 9 AVENUE, MANHATTAN, NY 10011",10011,A,7.0,2025-09-30,40.743708079491,-74.003334562708
50119395,YORK AVE PIZZA,Pizza,"434 EAST   72 STREET, MANHATTAN, NY 10021",10021,A,13.0,2025-09-30,40.76741681995,-73.955118939483
50104524,THE FOYER AT NEW YORK VINTNERS,New American,"100 CHURCH STREET, MANHATTAN, NY 10007",10007,,25.0,2025-09-30,40.712960869325,-74.00949044575
40664744,STARBUCKS,Coffee/Tea,"424 PARK AVENUE SOUTH, MANHATTAN, NY 10016",10016,A,12.0,2025-09-30,40.744033578087,-73.983568897664
50128629,VARIETY COFFEE ROASTERS,Coffee/Tea,"140 NASSAU STREET, MANHATTAN, NY 10038",10038,A,9.0,2025-09-30,40.711300500543,-74.0063556622
41721324,STARBUCKS,Coffee/Tea,"822 LEXINGTON AVENUE, MANHATTAN, NY 10065",10065,A,2.0,2025-09-30,40.764637503202,-73.966434474633
41376977,HAPPY GARDEN PALACE,Chinese,"54 EAST BROADWAY, MANHATTAN, NY 10002",10002,A,12.0,2025-09-30,40.71359522032,-73.99562807673
41273802,8TH STREET WINECELLAR,American,"28 WEST    8 STREET, MANHATTAN, NY 10011",10011,A,13.0,2025-09-30,40.732715322026,-73.99747784272
50128118,PANERA BREAD #9331,Coffee/Tea,"462 1 AVENUE, MANHATTAN, NY 10016",10016,A,12.0,2025-09-30,40.739489790595,-73.976623458224
41682808,JOSIE'S,American,"520 EAST    6 STREET, MANHATTAN, NY 10009",10009,A,12.0,2025-09-30,40.725171515811,-73.983284940046
50165195,ALDEN'S COFFEE,Coffee/Tea,"8 SPRING STREET, MANHATTAN, NY 10012",10012,A,10.0,2025-09-30,40.721146021224,-73.994343271163
50060498,AROQA,Indian,"206 9 AVENUE, MANHATTAN, NY 10011",10011,A,13.0,2025-09-30,40.746225064934,-74.001501331923
50001697,THE SWEET SHOP NYC,American,"404 EAST   73 STREET, MANHATTAN, NY 10021",10021,A,5.0,2025-09-30,40.768303370553,-73.955103899041
50146173,PRET A MANGER,Sandwiches/Salads/Mixed Buffet,"601 8 AVENUE, MANHATTAN, NY 10018",10018,A,12.0,2025-09-30,40.755507506797,-73.991055718894
50118250,SIMPLY NOODLES,Chinese,"267 AMSTERDAM AVENUE, MANHATTAN, NY 10023",10023,A,7.0,2025-09-30,40.7789108867,-73.981386587121
50146123,PRET A MANGER,Soups/Salads/Sandwiches,"1320 YORK AVENUE, MANHATTAN, NY 10021",10021,A,13.0,2025-09-30,40.765819120017,-73.954481043685
50160277,JIMMY JOHN'S,American,"102 FULTON STREET, MANHATTAN, NY 10038",10038,A,10.0,2025-09-30,40.70963441055,-74.006618812435
50132255,THE CHUBBY CRAB,Seafood,"77 CHRYSTIE STREET, MANHATTAN, NY 10002",10002,A,13.0,2025-09-30,40.717248448376,-73.994289492293
50001054,HOLIDAY INN EXPRESS,Continental,"538 WEST   48 STREET, MANHATTAN, NY 10036",10036,A,13.0,2025-09-30,40.764189396983,-73.994545368352
50038039,BAGELS & CO,Bagels/Pretzels,"500 EAST   76 STREET, MANHATTAN, NY 10021",10021,A,13.0,2025-09-30,40.769279042312,-73.951511064286
40513633,ARTE CAFE / EL COCO,Italian,"104 WEST   73 STREET, MANHATTAN, NY 10023",10023,A,10.0,2025-09-30,40.778295614213,-73.978805097887
41222453,DUNKIN,Donuts,"152 WEST   31 STREET, MANHATTAN, NY 10001",10001,A,13.0,2025-09-30,40.748511080326,-73.990652443187
50000795,RISOTTERIA MELOTTI,Italian,"309 EAST    5 STREET, MANHATTAN, NY 10003",10003,A,11.0,2025-09-30,40.72657198679,-73.988487182956
50114368,CARVEL,Frozen Desserts,"165 WEST   48 STREET, MANHATTAN, NY 10036",10036,Z,23.0,2025-09-30,40.759371225345,-73.983056133783
41275242,MCDONALD'S,Hamburgers,"262 CANAL STREET, MANHATTAN, NY 10013",10013,A,12.0,2025-09-30,40.718703313744,-74.000937943486
50130224,BOSS TWEEDS,New American,"41 MURRAY STREET, MANHATTAN, NY 10007",10007,A,13.0,2025-09-30,40.713992921303,-74.009259731246
41366519,STARBUCKS,Coffee/Tea,"1411 6 AVENUE, MANHATTAN, NY 10019",10019,A,2.0,2025-09-30,40.764681266138,-73.97693948003
50032753,AGAVI ORGANIC JUICEBAR,"Juice, Smoothies, Fruit Salads","72 EAST    7 STREET, MANHATTAN, NY 10003",10003,,5.0,2025-09-30,40.727389741423,-73.986766050405
40376718,PJ BERNSTEIN DELI,Sandwiches,"1215 THIRD AVENUE, MANHATTAN, NY 10021",10021,A,13.0,2025-09-30,40.768613074623,-73.961403469724
50173466,SMILEY COFFEE,Coffee/Tea,"138 LUDLOW STREET, MANHATTAN, NY 10002",10002,A,13.0,2025-09-30,40.720415442561,-73.988170784572
50073147,A SLICE OF NEW YORK,Pizza,"727 8 AVENUE, MANHATTAN, NY 10036",10036,B,27.0,2025-09-30,40.75956948172,-73.988098829642
40729264,PLAYWRIGHT IRISH PUB,Irish,"27 WEST   35 STREET, MANHATTAN, NY 10001",10001,A,13.0,2025-09-30,40.74958096514,-73.985213298148
50164137,CARROT EXPRESS,Soups/Salads/Sandwiches,"225 LIBERTY STREET, MANHATTAN, NY 10280",10280,N,27.0,2025-09-30,40.711530166285,-74.015672785414
50007606,BAR B,Italian,"84 7 AVENUE, MANHATTAN, NY 10011",10011,A,12.0,2025-09-30,40.739470209967,-73.999022068404
50036335,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","101 MAIDEN LANE, MANHATTAN, NY 10038",10038,A,10.0,2025-09-30,40.70695548683,-74.00709104103
41595904,OSLO COFFEE ROASTERS,Coffee/Tea,"422 EAST   75 STREET, MANHATTAN, NY 10021",10021,A,13.0,2025-09-30,40.769447451415,-73.953886475686
40943615,OTTO'S SHRUNKEN HEAD,Polynesian,"538 EAST   14 STREET, MANHATTAN, NY 10009",10009,A,7.0,2025-09-30,40.729760025178,-73.978809770534
50079627,SEAMORE'S,Seafood,"250 VESEY STREET, MANHATTAN, NY 10281",10281,A,12.0,2025-09-30,40.714521963959,-74.015677098865
50120214,HENDRICKSON'S,American,"1122 1 AVENUE, MANHATTAN, NY 10065",10065,A,10.0,2025-09-30,40.761191046094,-73.960801343253
50127843,PANERA BREAD #9330,Soups/Salads/Sandwiches,"462 1 AVENUE, MANHATTAN, NY 10016",10016,A,10.0,2025-09-30,40.739489790595,-73.976623458224
50131283,HANABI JAPANESE CUISINE,Japanese,"1450 2 AVENUE, MANHATTAN, NY 10021",10021,A,11.0,2025-09-29,40.771155758975,-73.956629137279
50155353,ER HOT POT / PULL TAB,Chinese,"1029 AVENUE OF THE AMERICAS, MANHATTAN, NY 10018",10018,N,2.0,2025-09-29,40.752600268938,-73.985743195065
50146160,PRET A MANGER,Soups/Salads/Sandwiches,"1071 6 AVENUE, MANHATTAN, NY 10018",10018,,,2025-09-29,40.753887441938,-73.984811696478
50175402,XE MAY SANDWICH SHOP,Asian/Asian Fusion,"1433 1 AVENUE, MANHATTAN, NY 10021",10021,,0.0,2025-09-29,40.769549343683,-73.954731201091
50117704,XI'AN FAMOUS FOODS,Chinese,"45 BAYARD STREET, MANHATTAN, NY 10013",10013,A,13.0,2025-09-29,40.715146063028,-73.997168283888
40625816,THE FITZ,American,"687 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,12.0,2025-09-29,40.7605568732,-73.969385705309
50086015,WESTVILLE,Californian,"809 9 AVENUE, MANHATTAN, NY 10019",10019,A,10.0,2025-09-29,40.765728635155,-73.987321567939
41502172,DUNKIN,Donuts,"19 RECTOR STREET, MANHATTAN, NY 10006",10006,A,10.0,2025-09-29,40.708126852564,-74.014128228775
50140170,IMASA NORI,Japanese,"243 WEST   54 STREET, MANHATTAN, NY 10019",10019,A,13.0,2025-09-29,40.764298071803,-73.983094585048
41491097,SUBWAY,Sandwiches,"716 3 AVENUE, MANHATTAN, NY 10017",10017,A,12.0,2025-09-29,40.752537631965,-73.973164747889
50176680,BARNEY BROWN,Sandwiches,"295 MADISON AVENUE, MANHATTAN, NY 10017",10017,N,3.0,2025-09-29,40.751990051009,-73.979863801601
50164611,MADMAN ESPRESSO & BAGEL,Coffee/Tea,"1000S 8 AVENUE, MANHATTAN, NY 10019",10019,A,11.0,2025-09-29,40.766812226924,-73.982808747226
50089628,WALL STREET GRILL,Jewish/Kosher,"128 PEARL STREET, MANHATTAN, NY 10005",10005,A,13.0,2025-09-29,40.704948949441,-74.008692213896
50112325,WENDY'S,Sandwiches,"714 3 AVENUE, MANHATTAN, NY 10017",10017,A,12.0,2025-09-29,40.7524854908,-73.973204471403
50134329,CAPPUCCINO GINO,Coffee/Tea,"28 EAST   33 STREET, MANHATTAN, NY 10016",10016,A,12.0,2025-09-29,40.746986891733,-73.983221701259
50018553,TEXAS FRIED CHICKEN,Chicken,"2144 8 AVENUE, MANHATTAN, NY 10026",10026,A,9.0,2025-09-29,40.804204886391,-73.955509433435
50120239,LIFE TIME,American,"29 NEW STREET, MANHATTAN, NY 10005",10005,A,13.0,2025-09-29,40.706694347088,-74.011787096135
50128210,KALYE,Filipino,"251 BROOME STREET, MANHATTAN, NY 10002",10002,,0.0,2025-09-27,40.718005701406,-73.989895568829
50148329,SEN SAIGON,Jewish/Kosher,"150 EAST BROADWAY, MANHATTAN, NY 10002",10002,,0.0,2025-09-27,40.713998419528,-73.990848484567
50147157,GO GO JANG,Coffee/Tea,"150 WEST   55 STREET, MANHATTAN, NY 10019",10019,,0.0,2025-09-27,40.76386118553,-73.980159822979
50163507,QKO,Asian/Asian Fusion,"447 BROADWAY, MANHATTAN, NY 10013",10013,,0.0,2025-09-27,40.720385855315,-74.001053409379
41669959,DUNKIN',Donuts,"139 CENTRE STREET, MANHATTAN, NY 10013",10013,A,7.0,2025-09-26,40.717210162211,-74.000602434767
50146152,PRET A MANGER,Sandwiches,"1 ASTOR PLACE, MANHATTAN, NY 10003",10003,A,12.0,2025-09-25,40.730047201211,-73.992628669213
41594856,CAFE GRUMPY,Coffee/Tea,"13 ESSEX STREET, MANHATTAN, NY 10002",10002,A,12.0,2025-09-25,40.71510448958,-73.989989799611
40849380,AQUAMARINA,Italian,"4060 BROADWAY, MANHATTAN, NY 10032",10032,A,9.0,2025-09-25,40.843323675305,-73.939143102004
41426727,AWASH ETHIOPIAN RESTAURANT,Ethiopian,"947 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,,18.0,2025-09-25,40.800744441851,-73.96546986986
40824179,COMMUNITY FOOD AND JUICE,American,"2893 BROADWAY, MANHATTAN, NY 10025",10025,,10.0,2025-09-25,40.805899071211,-73.965449124356
50126486,COCOTAZO,Spanish,"1590 PARK AVENUE, MANHATTAN, NY 10029",10029,A,10.0,2025-09-25,40.798487940579,-73.943818209175
50017756,FRISSON ESPRESSO,Coffee/Tea,"326 WEST   47 STREET, MANHATTAN, NY 10036",10036,A,12.0,2025-09-25,40.760793677938,-73.988430708295
50106866,DOLAR SHOP,Chinese,"55 3 AVENUE, MANHATTAN, NY 10003",10003,B,24.0,2025-09-25,40.730988349684,-73.988840014972
50163562,KAFFE LANDSKAP,American,"401 GREENWICH STREET, MANHATTAN, NY 10013",10013,,,2025-09-25,40.720923396703,-74.010021900535
50055234,SUGARFISH,Japanese,"33 EAST   20 STREET, MANHATTAN, NY 10003",10003,A,2.0,2025-09-25,40.73892898531,-73.989177885802
50047780,DUTCH FREDS,American,"307 WEST   47 STREET, MANHATTAN, NY 10036",10036,,20.0,2025-09-25,40.760637184115,-73.988015613768
50150113,BLUE BOTTLE COFFEE,Coffee/Tea,"257 PARK AVENUE SOUTH, MANHATTAN, NY 10010",10010,A,8.0,2025-09-25,40.7385665099,-73.987536052573
50114975,SUSHI KAI,Japanese,"332 EAST    9 STREET, MANHATTAN, NY 10003",10003,A,12.0,2025-09-25,40.72878952336,-73.986350848689
50082361,DUNKIN,Donuts,"90 WEST STREET, MANHATTAN, NY 10006",10006,A,7.0,2025-09-25,40.710097514026,-74.014788730436
50083472,HILLTOP PARK ALEHOUSE,American,"3821 BROADWAY, MANHATTAN, NY 10032",10032,A,7.0,2025-09-25,40.835402044906,-73.943909787219
50164984,TACO BELL,Tex-Mex,"1868 3 AVENUE, MANHATTAN, NY 10029",10029,A,3.0,2025-09-25,40.789661906064,-73.946075547757
50131905,THE HIGH NOTE / POPCHEW,American,"119 EAST   15 STREET, MANHATTAN, NY 10003",10003,A,12.0,2025-09-25,40.734806296556,-73.988626480397
41626556,STK STEAKHOUSE MIDTOWN,Steakhouse,"1114 AVENUE OF THE AMERICAS, MANHATTAN, NY 10036",10036,A,7.0,2025-09-25,40.755344761442,-73.983732132268
50115768,LOS TACOS NO 1,Tex-Mex,"340 LAFAYETTE STREET, MANHATTAN, NY 10012",10012,A,7.0,2025-09-25,40.726037206979,-73.99457736616
50043130,RAKU,Asian/Asian Fusion,"342 EAST    6 STREET, MANHATTAN, NY 10003",10003,A,11.0,2025-09-25,40.726936934441,-73.987473293467
41632866,CITY CAFE,Sandwiches,"35 WEST   43 STREET, MANHATTAN, NY 10036",10036,A,12.0,2025-09-25,40.754688450892,-73.981656870146
50133317,POTBELLY,Soups/Salads/Sandwiches,"90 BROAD STREET, MANHATTAN, NY 10004",10004,A,10.0,2025-09-25,40.703946851643,-74.011591848104
50097924,DILL & PARSLEY,Mediterranean,"80 PINE STREET, MANHATTAN, NY 10005",10005,B,20.0,2025-09-25,40.705885020791,-74.007181096187
50107288,UDON ST MARKS,Japanese,"11 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,A,13.0,2025-09-25,40.729228984507,-73.989146994744
50113061,ARAMARK@ACCENTURE #19261,American,"395 9 AVENUE, MANHATTAN, NY 10001",10001,A,10.0,2025-09-25,40.752271747319,-73.997123388043
50161053,LA TETE D'OR,French,"1 MADISON AVENUE, MANHATTAN, NY 10010",10010,A,12.0,2025-09-25,40.740902347364,-73.987947003618
50101915,FORUM BUILDING PANTRIES,American,"605 WEST  125 STREET, MANHATTAN, NY 10027",10027,A,4.0,2025-09-25,40.816085318291,-73.958648187019
40388091,MASAWA,Ethiopian,"1239 AMSTERDAM AVENUE, MANHATTAN, NY 10027",10027,A,12.0,2025-09-25,40.809898713071,-73.95878570577
50109947,ROSEMARY'S,Italian,"350 1 AVENUE, MANHATTAN, NY 10010",10010,A,4.0,2025-09-25,40.735123447835,-73.979648807913
50164689,ONGI,Korean,"295 PARK AVENUE SOUTH, MANHATTAN, NY 10010",10010,A,13.0,2025-09-25,40.739944266445,-73.986521768957
50074960,MONK MCGINNS,American,"57 MURRAY STREET, MANHATTAN, NY 10007",10007,A,13.0,2025-09-25,40.71421246245,-74.009746738044
50133052,MANNA'S,Soul Food,"320 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10027",10027,A,10.0,2025-09-25,40.811331647407,-73.952163074174
40994221,MANGIA,Italian,"22 WEST   23 STREET, MANHATTAN, NY 10010",10010,A,13.0,2025-09-25,40.741937365615,-73.990534280688
50102646,TACOMBI,Tex-Mex,"74 BROAD STREET, MANHATTAN, NY 10004",10004,,52.0,2025-09-25,40.704644025595,-74.011570329533
50107752,FIVE IRON GOLF,American,"883 AVENUE OF THE AMERICAS, MANHATTAN, NY 10001",10001,A,5.0,2025-09-25,40.748143135055,-73.988992320375
50147638,SUSUKINO RAMEN & SAKE,Japanese,"34 WATER STREET, MANHATTAN, NY 10004",10004,,26.0,2025-09-25,40.703178409441,-74.010625136695
50158356,LA MAISON DU CHOCOLAT,French,"185 GREENWICH STREET, MANHATTAN, NY 10007",10007,N,10.0,2025-09-25,40.711783119412,-74.012083781597
50117829,COMMONS CAFE,American,"665 WEST  130 STREET, MANHATTAN, NY 10027",10027,A,7.0,2025-09-24,40.817735138561,-73.959290247758
