user_id,current_time,origin_lat,origin_lng,rank,restaurant_id,name,cuisine,address,estimated_travel_minutes,estimated_wait_minutes,total_user_time,current_utilization,idle_capacity_score,preference_match_score,promotion_bonus,active_promotion_id,final_score
575,2026-05-15 18:30:00,40.853104711236966,-73.94194352191363,5,41543722,DOMINO'S,Pizza,"736 WEST  181 STREET, MANHATTAN, NY 10033",1.5306880807529315,0.0,1.5306880807529315,0.0594819351920631,0.9405180648079369,1.0,0.0,,0.4314952608106442
576,2026-05-15 18:30:00,40.82750533580871,-73.94466880044727,1,50044842,"DUNKIN, BASKIN ROBINS",Donuts,"900 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10032",1.5995892987884026,0.0,1.5995892987884026,0.009620122762058795,0.9903798772379412,1.0,0.0,,0.4403010715625234
576,2026-05-15 18:30:00,40.82750533580871,-73.94466880044727,2,41704593,DUNKIN,Donuts,"680 ST NICHOLAS AVENUE, MANHATTAN, NY 10030",1.5576531566843774,0.0,1.5576531566843774,0.01709639130593861,0.9829036086940613,1.0,0.0,,0.438676171900977
576,2026-05-15 18:30:00,40.82750533580871,-73.94466880044727,3,41306786,DUNKIN,Donuts,"3600 BROADWAY, MANHATTAN, NY 10031",1.254586030628155,0.0,1.254586030628155,0.041650014794636314,0.9583499852053636,1.0,0.0,,0.43430233308331107
576,2026-05-15 18:30:00,40.82750533580871,-73.94466880044727,4,50043586,DUNKIN,Donuts,"1995 AMSTERDAM AVENUE, MANHATTAN, NY 10032",2.561497543881577,0.0,2.561497543881577,0.016020176655150688,0.9839798233448493,1.0,0.0,,0.4331004783733343
576,2026-05-15 18:30:00,40.82750533580871,-73.94466880044727,5,50143498,DUNKIN',Donuts,"3830 BROADWAY, MANHATTAN, NY 10032",3.0369909659287737,0.0,3.0369909659287737,0.006920716315025096,0.9930792836849749,1.0,0.0,,0.4326068477851519
577,2026-05-15 18:30:00,40.825544863100475,-73.95878733054158,1,41696471,MAISON HARLEM,French,"341 ST NICHOLAS AVENUE, MANHATTAN, NY 10027",5.398756024862728,0.0,5.398756024862728,0.1762614207721316,0.8237385792278684,1.0,0.0,,0.384331144979375
577,2026-05-15 18:30:00,40.825544863100475,-73.95878733054158,2,40669697,LE MONDE,French,"2883 BROADWAY, MANHATTAN, NY 10025",7.652354485307266,0.0,7.652354485307266,0.1232156511792279,0.876784348820772,1.0,0.0,,0.38396561691707404
577,2026-05-15 18:30:00,40.825544863100475,-73.95878733054158,3,41046685,CREPES ON COLUMBUS,French,"990 COLUMBUS AVENUE, MANHATTAN, NY 10025",9.133133981494199,0.0,9.133133981494199,0.11871326491856399,0.881286735081436,1.0,0.0,,0.37613729431373255
577,2026-05-15 18:30:00,40.825544863100475,-73.95878733054158,4,50010986,PONTY BISTRO,French,"144 WEST  139 STREET, MANHATTAN, NY 10030",5.731186120479705,0.0,5.731186120479705,0.21153452496996403,0.788465475030036,1.0,0.0,,0.3735027437134357
577,2026-05-15 18:30:00,40.825544863100475,-73.95878733054158,5,40394207,PASCALOU,French,"1308 MADISON AVENUE, MANHATTAN, NY 10128",15.018932445869392,0.0,15.018932445869392,0.004691560288408977,0.995308439711591,1.0,0.0,,0.3690527060039939
578,2026-05-15 18:30:00,40.81135004807874,-73.95225550243981,1,41424208,AMC MAGIC JOHNSON HARLEM 9,American,"2309 FREDERICK DOUGLAS BOULEVARD, MANHATTAN, NY 10027",0.6775566280590413,0.0,0.6775566280590413,0.027062081867142544,0.9729379181328575,1.0,0.0,,0.43984165158303123
578,2026-05-15 18:30:00,40.81135004807874,-73.95225550243981,2,50101915,FORUM BUILDING PANTRIES,American,"605 WEST  125 STREET, MANHATTAN, NY 10027",2.5092538774789968,0.0,2.5092538774789968,0.013393024166974465,0.9866069758330256,1.0,0.0,,0.43177250271330603
578,2026-05-15 18:30:00,40.81135004807874,-73.95225550243981,3,50117833,THE PANTRY ON 3,American,"645 WEST  130 STREET, MANHATTAN, NY 10027",2.864804466395635,0.0,2.864804466395635,0.017900550634371373,0.9820994493656287,1.0,0.0,,0.4284159944412944
578,2026-05-15 18:30:00,40.81135004807874,-73.95225550243981,4,50089310,DEAR MAMA COFFEE,American,"611 WEST  129 STREET, MANHATTAN, NY 10027",2.8717884758477252,0.0,2.8717884758477252,0.018107245544479775,0.9818927544555203,1.0,0.0,,0.42832052460114733
578,2026-05-15 18:30:00,40.81135004807874,-73.95225550243981,5,50117829,COMMONS CAFE,American,"665 WEST  130 STREET, MANHATTAN, NY 10027",3.081422261136654,0.0,3.081422261136654,0.017900550634371373,0.9820994493656287,1.0,0.0,,0.4270576031906746
579,2026-05-15 18:30:00,40.728548918952754,-73.9407216316721,1,40763881,GNOCCO,Italian,"337 EAST   10 STREET, MANHATTAN, NY 10009",11.185492599775062,0.0,11.185492599775062,0.028365804493447333,0.9716341955065526,1.0,0.0,,0.4326911435602695
579,2026-05-15 18:30:00,40.728548918952754,-73.9407216316721,2,50113406,SPES,Italian,"413 EAST   12 STREET, MANHATTAN, NY 10009",11.77619531717965,0.0,11.77619531717965,0.07748281198409486,0.9225171880159051,1.0,0.0,,0.41563748363182873
579,2026-05-15 18:30:00,40.728548918952754,-73.9407216316721,3,41302113,GIANO,Italian,"126 EAST    7 STREET, MANHATTAN, NY 10009",12.193155960040059,0.0,12.193155960040059,0.0641209010574377,0.9358790989425623,1.0,0.0,,0.4156078393146859
579,2026-05-15 18:30:00,40.728548918952754,-73.9407216316721,4,50179759,PARK ROSE / SEED LIBRARY,Italian,"444 PARK AVENUE SOUTH, MANHATTAN, NY 10016",13.31758061868691,0.0,13.31758061868691,0.036301539475613744,0.9636984605243862,1.0,0.0,,0.4134744158674636
579,2026-05-15 18:30:00,40.728548918952754,-73.9407216316721,5,41364268,LAVAGNA,Italian,"545 EAST    5 STREET, MANHATTAN, NY 10009",12.06383073523422,0.0,12.06383073523422,0.07844111012115591,0.921558889878844,1.0,0.0,,0.41307306985673353
580,2026-05-15 18:30:00,40.85693183499414,-74.01736774452688,1,50082630,LUPITA MEXICAN RESTAURANT,Mexican,"3829 BROADWAY, MANHATTAN, NY 10032",22.10060847283471,0.0,22.10060847283471,0.007169004504469663,0.9928309954955303,1.0,0.0,,0.4432083965026711
580,2026-05-15 18:30:00,40.85693183499414,-74.01736774452688,2,41708279,EL PATIO MEXICANO RESTAURANT,Mexican,"3764 BROADWAY, MANHATTAN, NY 10032",22.01047865764961,0.0,22.01047865764961,0.017145601206504425,0.9828543987934956,1.0,0.0,,0.4413082319556079
580,2026-05-15 18:30:00,40.85693183499414,-74.01736774452688,3,50016967,LA FIESTA RESTAURANT,Mexican,"3789 BROADWAY, MANHATTAN, NY 10032",22.0338898925844,0.0,22.0338898925844,0.016623778561089073,0.9833762214389109,1.0,0.0,,0.4412844000079654
580,2026-05-15 18:30:00,40.85693183499414,-74.01736774452688,4,50123130,LA BOTANERA DE ACAPULCO RESTAURANT CORP,Mexican,"540 WEST  145 STREET, MANHATTAN, NY 10031",22.437921352611127,0.0,22.437921352611127,0.011055985050353422,0.9889440149496466,1.0,0.0,,0.4400136504075006
580,2026-05-15 18:30:00,40.85693183499414,-74.01736774452688,5,41414572,REFRIED BEANS,Mexican,"591 FORT WASHINGTON AVENUE, MANHATTAN, NY 10033",22.53619389806071,0.0,22.53619389806071,0.014613878883482862,0.9853861211165171,1.0,0.0,,0.4384765290951159
581,2026-05-15 18:30:00,40.84864701510166,-74.00840171192739,1,50082630,LUPITA MEXICAN RESTAURANT,Mexican,"3829 BROADWAY, MANHATTAN, NY 10032",18.758858528416823,0.0,18.758858528416823,0.007169004504469663,0.9928309954955303,1.0,0.0,,0.4396829496906596
581,2026-05-15 18:30:00,40.84864701510166,-74.00840171192739,2,50123130,LA BOTANERA DE ACAPULCO RESTAURANT CORP,Mexican,"540 WEST  145 STREET, MANHATTAN, NY 10031",18.74902636196888,0.0,18.74902636196888,0.011055985050353422,0.9889440149496466,1.0,0.0,,0.4387757725825361
581,2026-05-15 18:30:00,40.84864701510166,-74.00840171192739,3,41708279,EL PATIO MEXICANO RESTAURANT,Mexican,"3764 BROADWAY, MANHATTAN, NY 10032",18.588839608783594,0.0,18.588839608783594,0.017145601206504425,0.9828543987934956,1.0,0.0,,0.4383053180680826
581,2026-05-15 18:30:00,40.84864701510166,-74.00840171192739,4,50016967,LA FIESTA RESTAURANT,Mexican,"3789 BROADWAY, MANHATTAN, NY 10032",18.638419558355444,0.0,18.638419558355444,0.016623778561089073,0.9833762214389109,1.0,0.0,,0.43811018123602535
581,2026-05-15 18:30:00,40.84864701510166,-74.00840171192739,5,50116778,SKINNY CANTINA,Mexican,"703 WEST  133 STREET, MANHATTAN, NY 10027",17.460735499883924,0.0,17.460735499883924,0.06077774957891816,0.9392222504210819,1.0,0.0,,0.4348055626052705
582,2026-05-15 18:30:00,40.760321393766645,-73.95308425693376,1,50098846,THAI @ LEX,Thai,"1244 LEXINGTON AVENUE, MANHATTAN, NY 10028",6.640534129536458,0.0,6.640534129536458,0.0034120251416401397,0.9965879748583598,1.0,0.0,,0.4011975418233566
582,2026-05-15 18:30:00,40.760321393766645,-73.95308425693376,2,50176894,THAI HOT BOX,Thai,"1598 3 AVENUE, MANHATTAN, NY 10128",7.734773896561036,0.0,7.734773896561036,0.002907329756105869,0.9970926702438941,1.0,0.0,,0.3927467317682521
582,2026-05-15 18:30:00,40.760321393766645,-73.95308425693376,3,50082311,KATI SHOP,Thai,"162 EAST   55 STREET, MANHATTAN, NY 10022",4.573667366045184,0.0,4.573667366045184,0.13468084258914292,0.8653191574108571,1.0,0.0,,0.3845810674031366
582,2026-05-15 18:30:00,40.760321393766645,-73.95308425693376,4,41696796,SUBWAY,Sandwiches,"513 MAIN STREET, MANHATTAN, NY 10044",0.7012607246956838,0.0,0.7012607246956838,0.03313029830842789,0.9668697016915722,0.7,0.0,,0.3803218037935345
582,2026-05-15 18:30:00,40.760321393766645,-73.95308425693376,5,50144842,LENOX THAI,Thai,"1217 1 AVENUE, MANHATTAN, NY 10065",2.086701342536105,0.0,2.086701342536105,0.24727419879189963,0.7527258012081004,1.0,0.0,,0.3759263239884266
583,2026-05-15 18:30:00,40.728936781288695,-73.9463829678293,1,50158818,DUPBOPBRO,Korean,"309 EAST HOUSTON STREET, MANHATTAN, NY 10002",10.759144042404126,0.0,10.759144042404126,0.05696089198348772,0.9430391080165123,1.0,0.0,,0.41690683962600655
583,2026-05-15 18:30:00,40.728936781288695,-73.9463829678293,2,50130299,GEN KOREAN BBQ HOUSE,Korean,"150 EAST   14 STREET, MANHATTAN, NY 10003",11.841877432076325,0.0,11.841877432076325,0.033423404604982956,0.9665765953950171,1.0,0.0,,0.4142056448447604
583,2026-05-15 18:30:00,40.728936781288695,-73.9463829678293,3,50152652,HYUN,Korean,"10 EAST   33 STREET, MANHATTAN, NY 10016",12.710706102478593,0.0,12.710706102478593,0.03671890822721837,0.9632810917727817,1.0,0.0,,0.40649236614867246
583,2026-05-15 18:30:00,40.728936781288695,-73.9463829678293,4,50164505,DUBUHAUS / HOWOO / MUSAEK,Korean,"6 EAST   32 STREET, MANHATTAN, NY 10016",12.749993667883315,0.0,12.749993667883315,0.05828398131304503,0.941716018686955,1.0,0.0,,0.4007895659584923
583,2026-05-15 18:30:00,40.728936781288695,-73.9463829678293,5,50052171,OSAMIL,Korean,"5 WEST   31 STREET, MANHATTAN, NY 10001",13.042167857451751,0.0,13.042167857451751,0.05173954483800035,0.9482604551619996,1.0,0.0,,0.4001088711485785
584,2026-05-15 18:30:00,40.8497841520324,-73.97432790396152,1,50106218,PASTELES CAPY,Bakery Products/Desserts,"3797 BROADWAY, MANHATTAN, NY 10032",10.085650624947814,0.0,10.085650624947814,0.0067445014449432576,0.9932554985550568,1.0,0.0,,0.44261531117839625
584,2026-05-15 18:30:00,40.8497841520324,-73.97432790396152,2,41166881,5 ESTRELLA BAKERY,Bakery Products/Desserts,"3861 BROADWAY, MANHATTAN, NY 10032",10.044803142284007,0.0,10.044803142284007,0.010402033035379477,0.9895979669646205,1.0,0.0,,0.4419444340351759
584,2026-05-15 18:30:00,40.8497841520324,-73.97432790396152,3,41711831,CARROT TOP PASTRIES,Bakery Products/Desserts,"3931 BROADWAY, MANHATTAN, NY 10032",10.082677151885889,0.0,10.082677151885889,0.012763294534410621,0.9872367054655894,1.0,0.0,,0.4411283387915401
584,2026-05-15 18:30:00,40.8497841520324,-73.97432790396152,4,41320401,EL MANANTIAL BAKERY,Bakery Products/Desserts,"1220 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10032",10.399533155670227,0.0,10.399533155670227,0.01683811943853644,0.9831618805614636,1.0,0.0,,0.4382207460245895
584,2026-05-15 18:30:00,40.8497841520324,-73.97432790396152,5,50171476,AUNTIE ANNE'S/CINNABON,Bakery Products/Desserts,"1396 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",11.223527538963411,0.0,11.223527538963411,0.005414140381102325,0.9945858596188977,1.0,0.0,,0.43616462966652525
585,2026-05-15 18:30:00,40.701149456909036,-73.99416656801425,1,50171086,BAYA BAR,"Juice, Smoothies, Fruit Salads","40 WALL STREET, MANHATTAN, NY 10005",4.85706809343811,0.0,4.85706809343811,0.010838819437993471,0.9891611805620065,1.0,0.0,,0.4362936601189755
585,2026-05-15 18:30:00,40.701149456909036,-73.99416656801425,2,50162542,EARTHBAR,"Juice, Smoothies, Fruit Salads","14 WALL STREET, MANHATTAN, NY 10005",5.256329294148427,0.0,5.256329294148427,0.009790468499164297,0.9902095315008357,1.0,0.0,,0.43410175963968106
585,2026-05-15 18:30:00,40.701149456909036,-73.99416656801425,3,50070572,JOE & THE JUICE BROAD ST,"Juice, Smoothies, Fruit Salads","40 BROAD STREET, MANHATTAN, NY 10004",5.149354916173213,0.0,5.149354916173213,0.012727163444548568,0.9872728365554514,1.0,0.0,,0.4340250849598031
585,2026-05-15 18:30:00,40.701149456909036,-73.99416656801425,4,50003371,COCO FRESH TEA & JUICE,"Juice, Smoothies, Fruit Salads","79 DIVISION STREET, MANHATTAN, NY 10002",4.872983793943966,0.0,4.872983793943966,0.03048406315249682,0.9695159368475031,1.0,0.0,,0.4312845261577347
585,2026-05-15 18:30:00,40.701149456909036,-73.99416656801425,5,50036335,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","101 MAIDEN LANE, MANHATTAN, NY 10038",4.221319048878346,0.0,4.221319048878346,0.05785303137247708,0.9421469686275229,1.0,0.0,,0.4284476259717377
586,2026-05-15 18:30:00,40.81104684530764,-73.93169324397753,1,50086635,INSOMNIA COOKIES,Bakery Products/Desserts,"17 WEST  125 STREET, MANHATTAN, NY 10027",3.537135608952864,0.0,3.537135608952864,0.029781424227437733,0.9702185757725623,1.0,0.0,,0.4338500629124096
586,2026-05-15 18:30:00,40.81104684530764,-73.93169324397753,2,50087779,PASTELES CAPY,Bakery Products/Desserts,"242 EAST  116 STREET, MANHATTAN, NY 10029",5.443616439697553,0.0,5.443616439697553,0.028301579323925137,0.9716984206760748,1.0,0.0,,0.42230538424826825
586,2026-05-15 18:30:00,40.81104684530764,-73.93169324397753,3,50150285,GIGI'S DOUGHNUTS,Bakery Products/Desserts,"1 EAST  118 STREET, MANHATTAN, NY 10035",5.104553027022424,0.0,5.104553027022424,0.0424523689858877,0.9575476310141123,1.0,0.0,,0.4208866792699202
586,2026-05-15 18:30:00,40.81104684530764,-73.93169324397753,4,40424437,CAPRI BAKERY,Bakery Products/Desserts,"186 EAST  116 STREET, MANHATTAN, NY 10029",5.386818256106477,0.0,5.386818256106477,0.04683230324061709,0.953167696759383,1.0,0.0,,0.4180276661373191
586,2026-05-15 18:30:00,40.81104684530764,-73.93169324397753,5,50083554,MOCANA BAKERY,Bakery Products/Desserts,"532 WEST  145 STREET, MANHATTAN, NY 10031",7.206550705272329,0.0,7.206550705272329,0.0056520688970515326,0.9943479311029485,1.0,0.0,,0.4169502228452213
587,2026-05-15 18:30:00,40.813726434863,-73.99661767770422,1,50163078,TSUMO,Japanese,"782 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10.207784532136136,0.0,10.207784532136136,0.0770883561287432,0.9229116438712568,1.0,0.0,,0.42253158381493605
587,2026-05-15 18:30:00,40.813726434863,-73.99661767770422,2,50041641,NARUTO RAMEN,Japanese,"2634 BROADWAY, MANHATTAN, NY 10025",9.689096898920962,0.0,9.689096898920962,0.11385950200215371,0.8861404979978463,1.0,0.0,,0.4169811960461823
587,2026-05-15 18:30:00,40.813726434863,-73.99661767770422,3,41615257,JIN RAMEN,Japanese,"3183 BROADWAY, MANHATTAN, NY 10027",10.691768689543933,0.0,10.691768689543933,0.12620195500711245,0.8737980449928875,1.0,0.0,,0.4068544848538732
587,2026-05-15 18:30:00,40.813726434863,-73.99661767770422,4,50128639,SAPPS UWS,Japanese,"2888 BROADWAY, MANHATTAN, NY 10025",9.205309994907442,0.0,9.205309994907442,0.1688737175115224,0.8311262824884776,1.0,0.0,,0.4066249562307521
587,2026-05-15 18:30:00,40.813726434863,-73.99661767770422,5,50162829,KANSHA,Japanese,"1312 MADISON AVENUE, MANHATTAN, NY 10128",15.618338206800896,0.0,15.618338206800896,0.0034887957073270427,0.9965112042926729,1.0,0.0,,0.4029367495299112
588,2026-05-15 18:30:00,40.814121026557935,-73.97140131582557,1,41424484,CHEF MIKE'S SUB SHOP (COLUMBIA UNIVERSITY MAIN CAMPUS),Sandwiches,"411 WEST  116 STREET, MANHATTAN, NY 10027",4.378766690282597,0.0,4.378766690282597,0.050730914211769985,0.94926908578823,1.0,0.0,,0.42402989052832457
588,2026-05-15 18:30:00,40.814121026557935,-73.97140131582557,2,50044763,SUBWAY,Sandwiches,"281 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10027",5.37790454358222,0.0,5.37790454358222,0.03839484690594125,0.9616051530940588,1.0,0.0,,0.4206695550850386
588,2026-05-15 18:30:00,40.814121026557935,-73.97140131582557,3,50129635,CHICK-FIL-A,Sandwiches,"216 WEST  125 STREET, MANHATTAN, NY 10027",6.558386259249943,0.0,6.558386259249943,0.017050426531242287,0.9829495734687577,1.0,0.0,,0.4183916557661788
588,2026-05-15 18:30:00,40.814121026557935,-73.97140131582557,4,50048555,SUBWAY,Sandwiches,"3559 BROADWAY, MANHATTAN, NY 10031",7.626801771946957,0.0,7.626801771946957,0.017404053043566035,0.9825959469564339,1.0,0.0,,0.41141206198955826
588,2026-05-15 18:30:00,40.814121026557935,-73.97140131582557,5,41704745,SUBWAY,Sandwiches,"3419 BROADWAY, MANHATTAN, NY 10031",5.962737182149777,0.0,5.962737182149777,0.06526519891337261,0.9347348010866274,1.0,0.0,,0.41017984742088776
589,2026-05-15 18:30:00,40.84037217112721,-74.01037174250557,1,40729296,DINO'S PIZZERIA,Pizza,"3001 BROADWAY, MANHATTAN, NY 10027",17.6247787151514,0.0,17.6247787151514,0.027148863965480125,0.9728511360345199,1.0,0.0,,0.43415615959129605
589,2026-05-15 18:30:00,40.84037217112721,-74.01037174250557,2,50186471,PIZZA COFFEE SHOP MAMA VIOLA,Pizza,"3594 BROADWAY, MANHATTAN, NY 10031",17.747998438539284,0.0,17.747998438539284,0.031257115781772496,0.9687428842182275,1.0,0.0,,0.4323020642998824
589,2026-05-15 18:30:00,40.84037217112721,-74.01037174250557,3,50005390,JUMBO PIZZA,Pizza,"3594 BROADWAY, MANHATTAN, NY 10031",17.747998438539284,0.0,17.747998438539284,0.031257115781772496,0.9687428842182275,1.0,0.0,,0.4323020642998824
589,2026-05-15 18:30:00,40.84037217112721,-74.01037174250557,4,50105926,PIZZERIA L'ANTICA,Pizza,"3789 BROADWAY, MANHATTAN, NY 10032",18.557235451584035,0.0,18.557235451584035,0.017241140635380608,0.9827588593646194,1.0,0.0,,0.4303745803980089
589,2026-05-15 18:30:00,40.84037217112721,-74.01037174250557,5,50134858,IPIZZANY,Pizza,"3801 BROADWAY, MANHATTAN, NY 10032",18.62545447721724,0.0,18.62545447721724,0.02544409590078627,0.9745559040992138,1.0,0.0,,0.42786596569402124
590,2026-05-15 18:30:00,40.83698502245037,-73.97128600791915,1,50047979,MAMASUSHI,Asian/Asian Fusion,"3569 BROADWAY, MANHATTAN, NY 10031",7.008763476299267,0.0,7.008763476299267,0.02840439229050566,0.9715956077094944,1.0,0.0,,0.4400306325717992
590,2026-05-15 18:30:00,40.83698502245037,-73.97128600791915,2,50081544,GEISHA ASIAN CUISINE & LOUNGE,Asian/Asian Fusion,"3470 BROADWAY, MANHATTAN, NY 10031",7.175182033847809,0.0,7.175182033847809,0.07005024392820292,0.9299497560717971,1.0,0.0,,0.4286014184519108
590,2026-05-15 18:30:00,40.83698502245037,-73.97128600791915,3,50120464,PANDA HARLEM,Asian/Asian Fusion,"2331 12 AVENUE, MANHATTAN, NY 10027",7.176997125723137,0.0,7.176997125723137,0.10484802166141083,0.8951519783385892,1.0,0.0,,0.41989087362223215
590,2026-05-15 18:30:00,40.83698502245037,-73.97128600791915,4,50018481,THE HANDPULLED NOODLE,Asian/Asian Fusion,"3600 BROADWAY, MANHATTAN, NY 10031",7.015117693850117,0.0,7.015117693850117,0.11908541467794495,0.880914585322055,1.0,0.0,,0.41732151705030596
590,2026-05-15 18:30:00,40.83698502245037,-73.97128600791915,5,50091401,KUNG FU TEA,Asian/Asian Fusion,"4053 BROADWAY, MANHATTAN, NY 10032",9.25777680999719,0.0,9.25777680999719,0.08847601597225718,0.9115239840277428,1.0,0.0,,0.4112586353021842
591,2026-05-15 18:30:00,40.87333856069462,-73.98923150505652,1,50150328,CLOISTERS/TRIE CAFE,Sandwiches,"99 MARGARET CORBIN DRIVE, MANHATTAN, NY 10034",16.62935088615621,0.0,16.62935088615621,0.002411877101698131,0.9975881228983019,1.0,0.0,,0.44491136177324947
591,2026-05-15 18:30:00,40.87333856069462,-73.98923150505652,2,50173356,RUSTICO CRAFT SANDWICHES,Sandwiches,"255 DYCKMAN STREET, MANHATTAN, NY 10034",17.236770141165806,0.0,17.236770141165806,0.001972929781608493,0.9980270702183915,1.0,0.0,,0.44119402377972505
591,2026-05-15 18:30:00,40.87333856069462,-73.98923150505652,3,50038538,SUBWAY,Sandwiches,"651 WEST  169 STREET, MANHATTAN, NY 10032",17.83086552713591,0.0,17.83086552713591,0.007022564310933677,0.9929774356890664,1.0,0.0,,0.43618848801456095
591,2026-05-15 18:30:00,40.87333856069462,-73.98923150505652,4,50056992,SUBWAY,Sandwiches,"180 DYCKMAN STREET, MANHATTAN, NY 10040",17.922236720023776,0.0,17.922236720023776,0.00812421760572002,0.99187578239428,1.0,0.0,,0.43533738600629496
591,2026-05-15 18:30:00,40.87333856069462,-73.98923150505652,5,50012567,SUBWAY,Sandwiches,"1502 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",17.946190279489567,0.0,17.946190279489567,0.009188103244564308,0.9908118967554357,1.0,0.0,,0.43492049401971744
592,2026-05-15 18:30:00,40.813871940764116,-73.9361174705041,1,50109569,SIMPLY JUICING,"Juice, Smoothies, Fruit Salads","1469 5 AVENUE, MANHATTAN, NY 10035",4.996996315956228,0.0,4.996996315956228,0.00997392853776411,0.9900260714622359,1.0,0.0,,0.4232171431213463
592,2026-05-15 18:30:00,40.813871940764116,-73.9361174705041,2,50015433,FRUCES,"Juice, Smoothies, Fruit Salads","1496 AMSTERDAM AVENUE, MANHATTAN, NY 10031",4.942849754549796,0.0,4.942849754549796,0.015354958203648367,0.9846450417963516,1.0,0.0,,0.42220435879816454
592,2026-05-15 18:30:00,40.813871940764116,-73.9361174705041,3,50139826,OASIS JIMMA JUICE BAR,"Juice, Smoothies, Fruit Salads","1620 AMSTERDAM AVENUE, MANHATTAN, NY 10031",4.9148894328106145,0.0,4.9148894328106145,0.01666000591785453,0.9833399940821455,1.0,0.0,,0.42204978006456634
592,2026-05-15 18:30:00,40.813871940764116,-73.9361174705041,4,50063611,TEAMWORKON3 JUICES,"Juice, Smoothies, Fruit Salads","2007 LEXINGTON AVENUE, MANHATTAN, NY 10035",4.246943456158133,0.0,4.246943456158133,0.04047193520430635,0.9595280647956936,1.0,0.0,,0.42019814895048313
592,2026-05-15 18:30:00,40.813871940764116,-73.9361174705041,5,50065427,UPTOWN JUICE BAR,"Juice, Smoothies, Fruit Salads","2524 7 AVENUE, MANHATTAN, NY 10039",3.2595141884693986,0.0,3.2595141884693986,0.06926372162501564,0.9307362783749844,1.0,0.0,,0.4190632588812274
593,2026-05-15 18:30:00,40.71845175103832,-73.93564943614872,1,50143551,RED ONION,Indian,"277 EAST   10 STREET, MANHATTAN, NY 10009",13.787899713753493,0.0,13.787899713753493,0.08938549701759843,0.9106145029824015,1.0,0.0,,0.409810920747533
593,2026-05-15 18:30:00,40.71845175103832,-73.93564943614872,2,50053587,SIGIRI NY,Indian,"91 1 AVENUE, MANHATTAN, NY 10003",14.528116948993905,0.0,14.528116948993905,0.06899799642124406,0.931002003578756,1.0,0.0,,0.4091460923717419
593,2026-05-15 18:30:00,40.71845175103832,-73.93564943614872,3,50137584,JAZBA,Indian,"207 2 AVENUE, MANHATTAN, NY 10003",14.828917699024505,0.0,14.828917699024505,0.060321909073632274,0.9396780909263678,1.0,0.0,,0.4089737410829909
593,2026-05-15 18:30:00,40.71845175103832,-73.93564943614872,4,50071605,BAAR BAAR,Indian,"13 EAST    1 STREET, MANHATTAN, NY 10003",15.831243212487205,0.0,15.831243212487205,0.05188649330877553,0.9481135066912245,1.0,0.0,,0.4032806928675776
593,2026-05-15 18:30:00,40.71845175103832,-73.93564943614872,5,50143553,CURRY FLAVOR,Indian,"324 EAST    6 STREET, MANHATTAN, NY 10003",14.98782258112936,0.0,14.98782258112936,0.08007174893329558,0.9199282510667044,1.0,0.0,,0.40279939716596497
594,2026-05-15 18:30:00,40.82381943001415,-74.01389466468054,1,50154903,SILVER PALACE,Chinese,"3438 BROADWAY, MANHATTAN, NY 10031",17.132179417288377,0.0,17.132179417288377,0.03808618541286873,0.9619138145871313,1.0,0.0,,0.42340986056248925
594,2026-05-15 18:30:00,40.82381943001415,-74.01389466468054,2,50072544,GOOD TASTE CHINESE RESTAURANT,Chinese,"3371 BROADWAY, MANHATTAN, NY 10031",16.736503831908646,0.0,16.736503831908646,0.06288238137356612,0.9371176186264338,1.0,0.0,,0.42001593328420084
594,2026-05-15 18:30:00,40.82381943001415,-74.01389466468054,3,50084510,ATLAS KITCHEN,Chinese,"258 WEST  109 STREET, MANHATTAN, NY 10025",15.472547697742387,0.0,15.472547697742387,0.10075430819097136,0.8992456918090286,1.0,0.0,,0.41950870358434467
594,2026-05-15 18:30:00,40.82381943001415,-74.01389466468054,4,50044351,HAPPY HOT HUNAN,Chinese,"969 AMSTERDAM AVENUE, MANHATTAN, NY 10025",16.040341735810525,0.0,16.040341735810525,0.11089629125269895,0.889103708747301,1.0,0.0,,0.4129478611892091
594,2026-05-15 18:30:00,40.82381943001415,-74.01389466468054,5,50128630,NEW TANG'S RESTAURANT,Chinese,"306 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10027",17.890690438203784,0.0,17.890690438203784,0.06165262913941726,0.9383473708605827,1.0,0.0,,0.41214082476034203
595,2026-05-15 18:30:00,40.75417344205043,-73.95626451202193,1,50110466,MAMA PHO,Asian/Asian Fusion,"301 EAST   47 STREET, MANHATTAN, NY 10017",3.813813618358483,0.0,3.813813618358483,0.12970449052505828,0.8702955094749417,1.0,0.0,,0.3934528304532067
595,2026-05-15 18:30:00,40.75417344205043,-73.95626451202193,2,50079399,WAGAMAMA,Asian/Asian Fusion,"605 3 AVENUE, MANHATTAN, NY 10158",5.771013012823969,0.0,5.771013012823969,0.0838490892060555,0.9161509107939445,1.0,0.0,,0.3891331588495718
