exposure_id,promotion_id,user_id,restaurant_id,target_segment,exposed_at,channel,clicked,clicked_at,redeemed,redeemed_order_id
2770,10,302,50181305,all_users,2026-04-23 18:00:00,push,False,,False,
2771,10,317,50181305,all_users,2026-04-21 17:00:00,in_app,False,,False,
2772,10,110,50181305,all_users,2026-04-22 13:00:00,in_app,False,,False,
2773,10,869,50181305,all_users,2026-04-25 10:00:00,push,False,,False,
2774,10,569,50181305,all_users,2026-04-22 10:00:00,push,True,2026-04-22 10:06:00,False,
2775,10,802,50181305,all_users,2026-04-21 14:00:00,push,False,,False,
2776,10,349,50181305,all_users,2026-04-20 11:00:00,in_app,False,,False,
2777,10,284,50181305,all_users,2026-04-23 15:00:00,push,False,,False,
2778,10,1000,50181305,all_users,2026-04-23 18:00:00,email,False,,False,
2779,10,28,50181305,all_users,2026-04-24 13:00:00,in_app,False,,False,
2780,10,367,50181305,all_users,2026-04-21 11:00:00,push,False,,False,
2781,10,885,50181305,all_users,2026-04-21 12:00:00,in_app,False,,False,
2782,10,358,50181305,all_users,2026-04-25 18:00:00,push,False,,False,
2783,10,864,50181305,all_users,2026-04-22 15:00:00,push,False,,False,
2784,10,331,50181305,all_users,2026-04-24 18:00:00,push,False,,False,
2785,10,535,50181305,all_users,2026-04-24 14:00:00,push,True,2026-04-24 15:12:00,False,
2786,10,728,50181305,all_users,2026-04-22 18:00:00,push,False,,False,
2787,10,690,50181305,all_users,2026-04-20 17:00:00,email,False,,False,
2788,10,825,50181305,all_users,2026-04-22 15:00:00,email,False,,False,
2789,10,327,50181305,all_users,2026-04-22 13:00:00,push,False,,False,
2790,10,109,50181305,all_users,2026-04-23 15:00:00,push,False,,False,
2791,10,279,50181305,all_users,2026-04-24 20:00:00,in_app,True,2026-04-24 22:53:00,False,
2792,10,686,50181305,all_users,2026-04-23 20:00:00,email,False,,False,
2793,10,785,50181305,all_users,2026-04-21 12:00:00,email,False,,False,
2794,10,525,50181305,all_users,2026-04-21 11:00:00,push,True,2026-04-21 13:53:00,False,
2795,10,379,50181305,all_users,2026-04-23 13:00:00,push,False,,False,
2796,10,442,50181305,all_users,2026-04-23 16:00:00,push,False,,False,
2797,10,757,50181305,all_users,2026-04-25 10:00:00,push,False,,False,
2798,10,694,50181305,all_users,2026-04-22 14:00:00,email,False,,False,
2799,10,832,50181305,all_users,2026-04-21 14:00:00,email,False,,False,
2800,10,723,50181305,all_users,2026-04-24 19:00:00,in_app,False,,False,
2801,10,240,50181305,all_users,2026-04-23 12:00:00,push,True,2026-04-23 12:17:00,False,
2802,10,51,50181305,all_users,2026-04-24 18:00:00,push,True,2026-04-24 20:04:00,False,
2803,10,923,50181305,all_users,2026-04-23 15:00:00,push,False,,False,
2804,10,77,50181305,all_users,2026-04-23 20:00:00,in_app,False,,False,
2805,10,449,50181305,all_users,2026-04-21 17:00:00,push,False,,False,
2806,10,216,50181305,all_users,2026-04-22 13:00:00,push,False,,False,
2807,10,459,50181305,all_users,2026-04-25 20:00:00,email,False,,False,
2808,10,976,50181305,all_users,2026-04-24 16:00:00,email,False,,False,
2809,10,455,50181305,all_users,2026-04-22 19:00:00,email,False,,False,
2810,10,710,50181305,all_users,2026-04-21 10:00:00,push,False,,False,
2811,10,749,50181305,all_users,2026-04-23 16:00:00,push,False,,False,
2812,10,743,50181305,all_users,2026-04-20 13:00:00,push,True,2026-04-20 14:26:00,False,
2813,10,354,50181305,all_users,2026-04-21 18:00:00,email,False,,False,
2814,10,16,50181305,all_users,2026-04-21 18:00:00,push,False,,False,
2815,10,708,50181305,all_users,2026-04-23 15:00:00,email,False,,False,
2816,10,484,50181305,all_users,2026-04-24 14:00:00,push,True,2026-04-24 14:18:00,False,
2817,10,350,50181305,all_users,2026-04-21 19:00:00,in_app,False,,False,
2818,10,681,50181305,all_users,2026-04-24 14:00:00,push,False,,False,
2819,10,968,50181305,all_users,2026-04-20 16:00:00,push,True,2026-04-20 18:36:00,False,
2820,10,926,50181305,all_users,2026-04-21 16:00:00,email,False,,False,
2821,10,416,50181305,all_users,2026-04-21 12:00:00,email,False,,False,
2822,10,927,50181305,all_users,2026-04-22 20:00:00,email,False,,False,
2823,10,479,50181305,all_users,2026-04-25 16:00:00,in_app,False,,False,
2824,10,121,50181305,all_users,2026-04-23 11:00:00,push,False,,False,
2825,10,60,50181305,all_users,2026-04-21 16:00:00,push,True,2026-04-21 17:20:00,False,
2826,10,423,50181305,all_users,2026-04-22 17:00:00,email,False,,False,
2827,10,611,50181305,all_users,2026-04-21 11:00:00,in_app,False,,False,
2828,10,105,50181305,all_users,2026-04-24 16:00:00,email,False,,False,
2829,10,867,50181305,all_users,2026-04-21 15:00:00,push,False,,False,
2830,10,328,50181305,all_users,2026-04-24 09:00:00,in_app,False,,False,
2831,10,689,50181305,all_users,2026-04-22 14:00:00,in_app,False,,False,
2832,10,819,50181305,all_users,2026-04-21 09:00:00,push,False,,False,
2833,10,482,50181305,all_users,2026-04-23 12:00:00,email,True,2026-04-23 13:55:00,False,
2834,10,470,50181305,all_users,2026-04-23 11:00:00,push,False,,False,
2835,10,63,50181305,all_users,2026-04-24 12:00:00,push,False,,False,
2836,10,898,50181305,all_users,2026-04-25 18:00:00,email,False,,False,
2837,10,25,50181305,all_users,2026-04-20 18:00:00,push,True,2026-04-20 18:57:00,False,
2838,10,294,50181305,all_users,2026-04-20 11:00:00,email,False,,False,
2839,10,985,50181305,all_users,2026-04-21 18:00:00,email,False,,False,
2840,10,389,50181305,all_users,2026-04-20 20:00:00,email,False,,False,
2841,10,224,50181305,all_users,2026-04-21 09:00:00,push,False,,False,
2842,10,884,50181305,all_users,2026-04-23 18:00:00,email,False,,False,
2843,10,768,50181305,all_users,2026-04-24 19:00:00,email,True,2026-04-24 19:31:00,False,
2844,10,318,50181305,all_users,2026-04-23 15:00:00,in_app,False,,False,
2845,10,987,50181305,all_users,2026-04-20 19:00:00,in_app,True,2026-04-20 20:24:00,False,
2846,10,194,50181305,all_users,2026-04-22 19:00:00,in_app,True,2026-04-22 19:38:00,False,
2847,10,928,50181305,all_users,2026-04-22 19:00:00,push,False,,False,
2848,10,143,50181305,all_users,2026-04-21 16:00:00,push,True,2026-04-21 17:00:00,False,
2849,10,364,50181305,all_users,2026-04-25 13:00:00,push,True,2026-04-25 13:34:00,False,
2850,10,754,50181305,all_users,2026-04-22 14:00:00,push,True,2026-04-22 15:47:00,False,
2851,10,626,50181305,all_users,2026-04-22 19:00:00,push,False,,False,
2852,10,999,50181305,all_users,2026-04-20 15:00:00,push,False,,False,
2853,10,187,50181305,all_users,2026-04-22 12:00:00,email,False,,False,
2854,10,430,50181305,all_users,2026-04-24 19:00:00,email,False,,False,
2855,10,868,50181305,all_users,2026-04-25 14:00:00,push,False,,False,
2856,10,874,50181305,all_users,2026-04-20 17:00:00,email,False,,False,
2857,10,418,50181305,all_users,2026-04-23 10:00:00,push,True,2026-04-23 11:42:00,False,
2858,10,641,50181305,all_users,2026-04-23 13:00:00,in_app,False,,False,
2859,10,956,50181305,all_users,2026-04-20 09:00:00,in_app,False,,False,
2860,10,181,50181305,all_users,2026-04-22 15:00:00,email,False,,False,
2861,10,131,50181305,all_users,2026-04-24 13:00:00,push,False,,False,
2862,10,82,50181305,all_users,2026-04-24 18:00:00,push,False,,False,
2863,10,152,50181305,all_users,2026-04-24 10:00:00,email,False,,False,
2864,10,486,50181305,all_users,2026-04-23 16:00:00,email,False,,False,
2865,10,38,50181305,all_users,2026-04-25 20:00:00,push,True,2026-04-25 22:48:00,False,
2866,10,604,50181305,all_users,2026-04-25 11:00:00,push,True,2026-04-25 12:17:00,False,
2867,10,144,50181305,all_users,2026-04-24 11:00:00,push,False,,False,
2868,10,104,50181305,all_users,2026-04-21 11:00:00,email,False,,False,
2869,10,24,50181305,all_users,2026-04-22 10:00:00,email,False,,False,
2870,10,326,50181305,all_users,2026-04-25 20:00:00,push,False,,False,
2871,10,870,50181305,all_users,2026-04-20 10:00:00,push,False,,False,
2872,10,200,50181305,all_users,2026-04-20 20:00:00,push,False,,False,
2873,10,769,50181305,all_users,2026-04-22 19:00:00,push,False,,False,
2874,10,661,50181305,all_users,2026-04-22 16:00:00,push,False,,False,
2875,10,796,50181305,all_users,2026-04-20 18:00:00,email,False,,False,
2876,10,31,50181305,all_users,2026-04-21 16:00:00,email,False,,False,
2877,10,950,50181305,all_users,2026-04-22 10:00:00,push,False,,False,
2878,10,989,50181305,all_users,2026-04-23 20:00:00,in_app,False,,False,
2879,10,811,50181305,all_users,2026-04-21 10:00:00,push,False,,False,
2880,10,361,50181305,all_users,2026-04-22 13:00:00,push,False,,False,
2881,10,515,50181305,all_users,2026-04-23 12:00:00,in_app,False,,False,
2882,10,891,50181305,all_users,2026-04-22 17:00:00,email,False,,False,
2883,10,541,50181305,all_users,2026-04-23 10:00:00,in_app,False,,False,
2884,10,618,50181305,all_users,2026-04-21 17:00:00,email,True,2026-04-21 19:39:00,False,
2885,10,168,50181305,all_users,2026-04-23 11:00:00,push,False,,False,
2886,10,56,50181305,all_users,2026-04-22 15:00:00,in_app,False,,False,
2887,10,147,50181305,all_users,2026-04-20 11:00:00,push,False,,False,
2888,10,440,50181305,all_users,2026-04-20 16:00:00,in_app,True,2026-04-20 18:03:00,False,
2889,10,998,50181305,all_users,2026-04-22 12:00:00,push,False,,False,
2890,10,969,50181305,all_users,2026-04-21 16:00:00,push,True,2026-04-21 18:20:00,False,
2891,10,249,50181305,all_users,2026-04-25 16:00:00,push,True,2026-04-25 17:57:00,False,
2892,10,497,50181305,all_users,2026-04-25 16:00:00,in_app,False,,False,
2893,10,606,50181305,all_users,2026-04-22 09:00:00,email,True,2026-04-22 11:20:00,False,
2894,10,447,50181305,all_users,2026-04-22 13:00:00,push,False,,False,
2895,10,856,50181305,all_users,2026-04-22 11:00:00,push,False,,False,
2896,10,93,50181305,all_users,2026-04-21 10:00:00,email,False,,False,
2897,10,415,50181305,all_users,2026-04-20 14:00:00,push,False,,False,
2898,10,15,50181305,all_users,2026-04-22 18:00:00,in_app,False,,False,
2899,10,897,50181305,all_users,2026-04-24 13:00:00,in_app,True,2026-04-24 14:24:00,False,
2900,10,900,50181305,all_users,2026-04-24 20:00:00,push,False,,False,
2901,10,646,50181305,all_users,2026-04-20 16:00:00,push,False,,False,
2902,10,268,50181305,all_users,2026-04-22 18:00:00,push,False,,False,
2903,10,575,50181305,all_users,2026-04-23 19:00:00,push,False,,False,
2904,10,991,50181305,all_users,2026-04-25 14:00:00,push,False,,False,
2905,10,352,50181305,all_users,2026-04-25 11:00:00,push,False,,False,
2906,10,236,50181305,all_users,2026-04-22 15:00:00,email,True,2026-04-22 15:53:00,False,
2907,10,404,50181305,all_users,2026-04-23 15:00:00,email,False,,False,
2908,10,526,50181305,all_users,2026-04-22 15:00:00,push,False,,False,
2909,10,67,50181305,all_users,2026-04-21 12:00:00,push,False,,False,
2910,10,71,50181305,all_users,2026-04-23 10:00:00,push,True,2026-04-23 10:57:00,False,
2911,10,112,50181305,all_users,2026-04-23 11:00:00,email,False,,False,
2912,10,965,50181305,all_users,2026-04-25 12:00:00,push,False,,False,
2913,10,414,50181305,all_users,2026-04-23 19:00:00,in_app,False,,False,
2914,10,336,50181305,all_users,2026-04-22 09:00:00,email,False,,False,
2915,10,737,50181305,all_users,2026-04-20 11:00:00,push,False,,False,
2916,10,381,50181305,all_users,2026-04-25 10:00:00,push,False,,False,
2917,10,739,50181305,all_users,2026-04-25 14:00:00,push,False,,False,
2918,10,836,50181305,all_users,2026-04-24 10:00:00,in_app,False,,False,
2919,10,912,50181305,all_users,2026-04-20 10:00:00,push,False,,False,
2920,10,40,50181305,all_users,2026-04-23 20:00:00,push,False,,False,
2921,10,895,50181305,all_users,2026-04-23 19:00:00,email,False,,False,
2922,10,490,50181305,all_users,2026-04-21 16:00:00,push,False,,False,
2923,10,677,50181305,all_users,2026-04-20 12:00:00,in_app,False,,False,
2924,10,830,50181305,all_users,2026-04-24 17:00:00,push,False,,False,
2925,10,799,50181305,all_users,2026-04-25 15:00:00,push,False,,False,
2926,10,948,50181305,all_users,2026-04-24 12:00:00,push,False,,False,
2927,10,838,50181305,all_users,2026-04-21 19:00:00,push,False,,False,
2928,10,445,50181305,all_users,2026-04-24 09:00:00,email,False,,False,
2929,10,700,50181305,all_users,2026-04-22 14:00:00,email,False,,False,
2930,10,844,50181305,all_users,2026-04-24 12:00:00,push,False,,False,
2931,10,829,50181305,all_users,2026-04-22 20:00:00,email,False,,False,
2932,10,645,50181305,all_users,2026-04-20 13:00:00,in_app,False,,False,
2933,10,203,50181305,all_users,2026-04-23 14:00:00,in_app,True,2026-04-23 16:09:00,False,
2934,10,141,50181305,all_users,2026-04-24 14:00:00,email,False,,False,
2935,10,172,50181305,all_users,2026-04-23 09:00:00,push,False,,False,
2936,10,39,50181305,all_users,2026-04-25 16:00:00,push,False,,False,
2937,10,436,50181305,all_users,2026-04-24 15:00:00,in_app,False,,False,
2938,10,458,50181305,all_users,2026-04-25 11:00:00,push,False,,False,
2939,10,839,50181305,all_users,2026-04-25 11:00:00,push,False,,False,
2940,10,588,50181305,all_users,2026-04-23 18:00:00,push,False,,False,
2941,10,496,50181305,all_users,2026-04-25 20:00:00,push,False,,False,
2942,10,161,50181305,all_users,2026-04-22 14:00:00,push,False,,False,
2943,10,431,50181305,all_users,2026-04-24 17:00:00,email,True,2026-04-24 18:26:00,False,
2944,10,664,50181305,all_users,2026-04-24 11:00:00,email,False,,False,
2945,10,227,50181305,all_users,2026-04-25 10:00:00,in_app,False,,False,
2946,10,176,50181305,all_users,2026-04-25 16:00:00,push,False,,False,
2947,10,390,50181305,all_users,2026-04-23 16:00:00,push,True,2026-04-23 17:50:00,False,
2948,10,162,50181305,all_users,2026-04-21 16:00:00,email,True,2026-04-21 18:55:00,False,
2949,10,275,50181305,all_users,2026-04-22 15:00:00,email,True,2026-04-22 17:15:00,False,
2950,10,324,50181305,all_users,2026-04-24 09:00:00,email,False,,False,
2951,10,650,50181305,all_users,2026-04-23 10:00:00,push,False,,False,
2952,10,663,50181305,all_users,2026-04-22 16:00:00,push,False,,False,
2953,10,860,50181305,all_users,2026-04-22 14:00:00,email,False,,False,
2954,10,29,50181305,all_users,2026-04-22 14:00:00,push,False,,False,
2955,10,465,50181305,all_users,2026-04-24 09:00:00,in_app,False,,False,
2956,10,688,50181305,all_users,2026-04-22 19:00:00,push,False,,False,
2957,10,219,50181305,all_users,2026-04-20 17:00:00,push,False,,False,
2958,10,374,50181305,all_users,2026-04-21 09:00:00,in_app,False,,False,
2959,10,554,50181305,all_users,2026-04-25 09:00:00,in_app,False,,False,
2960,10,523,50181305,all_users,2026-04-20 20:00:00,in_app,False,,False,
2961,10,405,50181305,all_users,2026-04-21 12:00:00,in_app,False,,False,
2962,10,529,50181305,all_users,2026-04-20 11:00:00,email,False,,False,
2963,10,947,50181305,all_users,2026-04-21 14:00:00,push,True,2026-04-21 15:38:00,False,
2964,10,372,50181305,all_users,2026-04-20 09:00:00,in_app,False,,False,
2965,10,594,50181305,all_users,2026-04-20 14:00:00,push,False,,False,
2966,10,801,50181305,all_users,2026-04-22 11:00:00,in_app,True,2026-04-22 12:47:00,False,
2967,10,662,50181305,all_users,2026-04-25 10:00:00,push,False,,False,
2968,10,333,50181305,all_users,2026-04-20 16:00:00,push,True,2026-04-20 18:29:00,False,
2969,10,287,50181305,all_users,2026-04-23 11:00:00,in_app,False,,False,
2970,10,247,50181305,all_users,2026-04-21 11:00:00,push,True,2026-04-21 13:51:00,False,
2971,10,26,50181305,all_users,2026-04-25 16:00:00,in_app,False,,False,
2972,10,388,50181305,all_users,2026-04-22 13:00:00,email,False,,False,
2973,10,835,50181305,all_users,2026-04-20 15:00:00,email,False,,False,
2974,10,83,50181305,all_users,2026-04-22 14:00:00,push,False,,False,
2975,10,45,50181305,all_users,2026-04-24 14:00:00,email,False,,False,
2976,10,791,50181305,all_users,2026-04-25 18:00:00,in_app,False,,False,
2977,10,117,50181305,all_users,2026-04-20 17:00:00,push,False,,False,
2978,10,64,50181305,all_users,2026-04-24 09:00:00,push,False,,False,
2979,10,461,50181305,all_users,2026-04-21 13:00:00,push,False,,False,
2980,10,276,50181305,all_users,2026-04-25 11:00:00,email,False,,False,
2981,10,890,50181305,all_users,2026-04-23 20:00:00,push,False,,False,
2982,10,57,50181305,all_users,2026-04-24 19:00:00,push,False,,False,
2983,10,982,50181305,all_users,2026-04-24 09:00:00,email,False,,False,
2984,10,599,50181305,all_users,2026-04-20 16:00:00,in_app,False,,False,
2985,10,725,50181305,all_users,2026-04-23 12:00:00,push,False,,False,
2986,10,665,50181305,all_users,2026-04-25 20:00:00,in_app,False,,False,
2987,10,988,50181305,all_users,2026-04-22 18:00:00,push,False,,False,
2988,10,222,50181305,all_users,2026-04-22 17:00:00,email,False,,False,
2989,10,882,50181305,all_users,2026-04-25 18:00:00,push,False,,False,
2990,10,536,50181305,all_users,2026-04-20 16:00:00,push,False,,False,
2991,10,357,50181305,all_users,2026-04-21 17:00:00,email,False,,False,
2992,10,545,50181305,all_users,2026-04-23 10:00:00,email,False,,False,
2993,10,892,50181305,all_users,2026-04-25 14:00:00,push,False,,False,
2994,10,693,50181305,all_users,2026-04-23 13:00:00,email,False,,False,
2995,10,158,50181305,all_users,2026-04-25 16:00:00,push,False,,False,
2996,10,770,50181305,all_users,2026-04-22 19:00:00,email,True,2026-04-22 20:54:00,False,
2997,10,872,50181305,all_users,2026-04-23 13:00:00,email,False,,False,
2998,10,314,50181305,all_users,2026-04-21 14:00:00,push,False,,False,
2999,10,524,50181305,all_users,2026-04-23 12:00:00,push,False,,False,
3000,10,102,50181305,all_users,2026-04-20 11:00:00,push,False,,False,
3001,10,619,50181305,all_users,2026-04-23 14:00:00,push,False,,False,
3002,10,343,50181305,all_users,2026-04-21 11:00:00,push,False,,False,
3003,10,135,50181305,all_users,2026-04-21 17:00:00,in_app,True,2026-04-21 17:27:00,False,
3004,10,623,50181305,all_users,2026-04-20 18:00:00,push,True,2026-04-20 20:02:00,False,
3005,10,824,50181305,all_users,2026-04-20 12:00:00,push,False,,False,
3006,10,658,50181305,all_users,2026-04-25 18:00:00,email,False,,False,
3007,10,91,50181305,all_users,2026-04-22 13:00:00,email,False,,False,
3008,10,512,50181305,all_users,2026-04-25 16:00:00,in_app,True,2026-04-25 18:20:00,False,
3009,10,794,50181305,all_users,2026-04-24 18:00:00,push,False,,False,
3010,10,257,50181305,all_users,2026-04-24 10:00:00,email,False,,False,
3011,10,790,50181305,all_users,2026-04-20 17:00:00,push,False,,False,
3012,10,863,50181305,all_users,2026-04-21 17:00:00,email,False,,False,
3013,10,698,50181305,all_users,2026-04-21 16:00:00,in_app,False,,False,
3014,10,124,50181305,all_users,2026-04-21 15:00:00,push,False,,False,
3015,10,383,50181305,all_users,2026-04-20 12:00:00,email,False,,False,
3016,10,309,50181305,all_users,2026-04-24 16:00:00,push,False,,False,
3017,10,751,50181305,all_users,2026-04-25 17:00:00,push,True,2026-04-25 19:52:00,False,
3018,10,953,50181305,all_users,2026-04-20 13:00:00,email,False,,False,
3019,10,577,50181305,all_users,2026-04-24 14:00:00,email,False,,False,
3020,10,191,50181305,all_users,2026-04-24 13:00:00,push,False,,False,
3021,10,997,50181305,all_users,2026-04-25 11:00:00,in_app,False,,False,
3022,10,954,50181305,all_users,2026-04-25 16:00:00,in_app,False,,False,
3023,10,300,50181305,all_users,2026-04-25 18:00:00,email,False,,False,
3024,10,243,50181305,all_users,2026-04-24 12:00:00,push,False,,False,
3025,10,204,50181305,all_users,2026-04-20 09:00:00,push,True,2026-04-20 10:50:00,False,
3026,10,292,50181305,all_users,2026-04-21 18:00:00,push,True,2026-04-21 20:39:00,False,
3027,10,457,50181305,all_users,2026-04-21 11:00:00,email,False,,False,
3028,10,472,50181305,all_users,2026-04-22 09:00:00,email,False,,False,
3029,10,919,50181305,all_users,2026-04-23 16:00:00,push,False,,False,
3030,10,598,50181305,all_users,2026-04-21 09:00:00,push,False,,False,
3031,10,113,50181305,all_users,2026-04-23 09:00:00,push,False,,False,
3032,10,935,50181305,all_users,2026-04-22 10:00:00,push,False,,False,
3033,10,186,50181305,all_users,2026-04-23 11:00:00,email,False,,False,
3034,10,303,50181305,all_users,2026-04-24 20:00:00,push,False,,False,
3035,10,263,50181305,all_users,2026-04-20 19:00:00,in_app,False,,False,
3036,10,437,50181305,all_users,2026-04-22 14:00:00,push,False,,False,
3037,10,639,50181305,all_users,2026-04-24 12:00:00,push,True,2026-04-24 13:52:00,False,
3038,10,783,50181305,all_users,2026-04-21 15:00:00,push,False,,False,
3039,10,241,50181305,all_users,2026-04-25 19:00:00,push,False,,False,
3040,10,855,50181305,all_users,2026-04-25 11:00:00,push,False,,False,
3041,10,250,50181305,all_users,2026-04-21 11:00:00,email,False,,False,
3042,10,231,50181305,all_users,2026-04-22 18:00:00,push,True,2026-04-22 20:29:00,False,
3043,10,943,50181305,all_users,2026-04-24 20:00:00,push,False,,False,
3044,10,651,50181305,all_users,2026-04-20 12:00:00,email,False,,False,
3045,10,852,50181305,all_users,2026-04-23 14:00:00,push,False,,False,
3046,10,644,50181305,all_users,2026-04-20 11:00:00,push,False,,False,
3047,10,355,50181305,all_users,2026-04-20 16:00:00,in_app,False,,False,
3048,10,876,50181305,all_users,2026-04-20 18:00:00,in_app,False,,False,
3049,10,52,50181305,all_users,2026-04-25 09:00:00,push,False,,False,
3050,10,346,50181305,all_users,2026-04-25 12:00:00,push,True,2026-04-25 14:25:00,False,
3051,10,709,50181305,all_users,2026-04-25 11:00:00,push,False,,False,
3052,10,981,50181305,all_users,2026-04-24 12:00:00,email,False,,False,
3053,10,589,50181305,all_users,2026-04-24 10:00:00,in_app,True,2026-04-24 12:22:00,False,
3054,10,410,50181305,all_users,2026-04-21 13:00:00,push,False,,False,
3055,10,521,50181305,all_users,2026-04-25 14:00:00,in_app,True,2026-04-25 16:23:00,False,
3056,10,970,50181305,all_users,2026-04-20 16:00:00,email,False,,False,
3057,10,740,50181305,all_users,2026-04-22 18:00:00,email,False,,False,
3058,10,699,50181305,all_users,2026-04-24 13:00:00,email,False,,False,
3059,10,850,50181305,all_users,2026-04-20 20:00:00,push,False,,False,
3060,10,962,50181305,all_users,2026-04-21 11:00:00,push,False,,False,
3061,10,48,50181305,all_users,2026-04-22 18:00:00,in_app,False,,False,
3062,10,245,50181305,all_users,2026-04-25 16:00:00,push,False,,False,
3063,10,592,50181305,all_users,2026-04-21 18:00:00,push,False,,False,
3064,10,711,50181305,all_users,2026-04-23 15:00:00,push,False,,False,
3065,10,776,50181305,all_users,2026-04-22 13:00:00,email,False,,False,
3066,10,994,50181305,all_users,2026-04-23 18:00:00,email,True,2026-04-23 19:37:00,False,
3067,10,643,50181305,all_users,2026-04-23 17:00:00,email,True,2026-04-23 19:34:00,False,
3068,10,13,50181305,all_users,2026-04-23 15:00:00,push,False,,False,
3069,10,548,50181305,all_users,2026-04-25 15:00:00,in_app,False,,False,
3070,10,656,50181305,all_users,2026-04-25 18:00:00,push,False,,False,
3071,10,312,50181305,all_users,2026-04-21 13:00:00,email,False,,False,
3072,10,120,50181305,all_users,2026-04-25 20:00:00,email,False,,False,
3073,10,384,50181305,all_users,2026-04-22 12:00:00,push,True,2026-04-22 14:09:00,False,
3074,10,507,50181305,all_users,2026-04-21 16:00:00,push,False,,False,
3075,10,46,50181305,all_users,2026-04-20 14:00:00,push,True,2026-04-20 14:16:00,False,
3076,10,587,50181305,all_users,2026-04-24 13:00:00,email,False,,False,
3077,10,453,50181305,all_users,2026-04-20 18:00:00,push,True,2026-04-20 19:59:00,False,
3078,10,967,50181305,all_users,2026-04-21 18:00:00,push,True,2026-04-21 20:51:00,False,
3079,10,793,50181305,all_users,2026-04-20 17:00:00,push,False,,False,
3080,10,657,50181305,all_users,2026-04-23 16:00:00,in_app,True,2026-04-23 18:43:00,False,
3081,10,502,50181305,all_users,2026-04-24 10:00:00,email,False,,False,
3082,10,731,50181305,all_users,2026-04-25 20:00:00,push,False,,False,
3083,10,977,50181305,all_users,2026-04-25 16:00:00,push,False,,False,
3084,10,613,50181305,all_users,2026-04-20 11:00:00,push,False,,False,
3085,10,629,50181305,all_users,2026-04-22 15:00:00,push,False,,False,
3086,10,642,50181305,all_users,2026-04-20 11:00:00,in_app,False,,False,
3087,10,903,50181305,all_users,2026-04-24 16:00:00,in_app,False,,False,
3088,10,670,50181305,all_users,2026-04-25 12:00:00,push,False,,False,
3089,10,273,50181305,all_users,2026-04-23 17:00:00,push,False,,False,
3090,10,253,50181305,all_users,2026-04-24 12:00:00,email,False,,False,
3091,10,271,50181305,all_users,2026-04-23 10:00:00,push,False,,False,
3092,10,174,50181305,all_users,2026-04-21 10:00:00,email,False,,False,
3093,10,617,50181305,all_users,2026-04-25 17:00:00,in_app,False,,False,
3094,10,580,50181305,all_users,2026-04-23 17:00:00,email,False,,False,
3095,10,42,50181305,all_users,2026-04-23 10:00:00,push,False,,False,
3096,10,854,50181305,all_users,2026-04-23 19:00:00,email,False,,False,
3097,10,76,50181305,all_users,2026-04-25 11:00:00,push,False,,False,
3098,10,704,50181305,all_users,2026-04-25 14:00:00,in_app,False,,False,
3099,10,637,50181305,all_users,2026-04-24 11:00:00,push,False,,False,
3100,10,32,50181305,all_users,2026-04-22 16:00:00,push,False,,False,
3101,10,961,50181305,all_users,2026-04-22 20:00:00,push,False,,False,
3102,10,539,50181305,all_users,2026-04-24 12:00:00,in_app,True,2026-04-24 13:08:00,False,
3103,10,363,50181305,all_users,2026-04-22 09:00:00,push,False,,False,
3104,10,229,50181305,all_users,2026-04-20 20:00:00,email,False,,False,
3105,10,281,50181305,all_users,2026-04-23 12:00:00,email,False,,False,
3106,10,360,50181305,all_users,2026-04-20 16:00:00,push,False,,False,
3107,10,908,50181305,all_users,2026-04-21 14:00:00,email,False,,False,
3108,10,320,50181305,all_users,2026-04-20 17:00:00,email,False,,False,
3109,10,574,50181305,all_users,2026-04-20 18:00:00,push,False,,False,
3110,10,322,50181305,all_users,2026-04-24 19:00:00,push,False,,False,
3111,10,865,50181305,all_users,2026-04-25 18:00:00,in_app,True,2026-04-25 20:29:00,False,
3112,10,915,50181305,all_users,2026-04-23 16:00:00,push,False,,False,
3113,10,310,50181305,all_users,2026-04-23 09:00:00,email,False,,False,
3114,10,304,50181305,all_users,2026-04-22 09:00:00,push,True,2026-04-22 09:42:00,False,
3115,10,132,50181305,all_users,2026-04-25 10:00:00,push,False,,False,
3116,10,98,50181305,all_users,2026-04-21 09:00:00,email,False,,False,
3117,10,406,50181305,all_users,2026-04-25 10:00:00,push,False,,False,
3118,10,179,50181305,all_users,2026-04-23 19:00:00,push,False,,False,
3119,10,210,50181305,all_users,2026-04-22 11:00:00,in_app,False,,False,
3120,10,522,50181305,all_users,2026-04-21 17:00:00,push,False,,False,
3121,10,614,50181305,all_users,2026-04-23 18:00:00,in_app,False,,False,
3122,11,984,50063197,new_users,2026-03-06 09:00:00,push,False,,False,
3123,11,672,50063197,new_users,2026-03-11 18:00:00,push,False,,False,
3124,11,355,50063197,new_users,2026-03-11 14:00:00,push,True,2026-03-11 16:08:00,False,
3125,11,564,50063197,new_users,2026-03-12 09:00:00,push,False,,False,
3126,11,503,50063197,new_users,2026-03-08 12:00:00,push,False,,False,
3127,11,486,50063197,new_users,2026-03-06 13:00:00,push,False,,False,
3128,11,584,50063197,new_users,2026-03-08 10:00:00,in_app,False,,False,
3129,11,490,50063197,new_users,2026-03-11 10:00:00,email,False,,False,
3130,11,111,50063197,new_users,2026-03-10 10:00:00,email,True,2026-03-10 11:07:00,False,
3131,11,697,50063197,new_users,2026-03-10 11:00:00,in_app,False,,False,
