order_id,user_id,restaurant_id,order_time,reservation_time,party_size,cuisine,estimated_travel_minutes,estimated_wait_minutes,actual_wait_minutes,order_status,total_amount,discount_used,discount_amount,created_at
2622,523,41248591,2026-03-30 16:38:36,2026-03-30 17:23:36,2,American,41.6,5.0,5.3,completed,65.84,False,0.0,2026-03-30 16:38:36
2623,524,41092609,2026-05-10 20:40:22,2026-05-10 21:25:22,2,American,16.4,0.0,0.0,no_show,111.12,False,0.0,2026-05-10 20:40:22
2624,524,50079981,2026-05-31 19:13:18,2026-05-31 20:13:18,5,American,30.2,0.0,0.0,completed,62.04,True,9.31,2026-05-31 19:13:18
2625,524,50089623,2026-05-14 16:04:54,2026-05-14 16:34:54,2,American,44.3,0.0,1.6,cancelled,30.9,False,0.0,2026-05-14 16:04:54
2626,524,50137899,2026-03-07 14:17:50,2026-03-07 15:17:50,4,Chicken,6.2,0.0,0.0,completed,277.01,False,0.0,2026-03-07 14:17:50
2627,524,50153742,2026-05-21 21:40:03,2026-05-21 22:25:03,2,Chicken,10.9,0.0,0.0,completed,93.92,True,18.78,2026-05-21 21:40:03
2628,524,50118940,2026-03-11 12:32:52,2026-03-11 13:32:52,5,Chicken,28.9,0.0,0.0,cancelled,368.1,False,0.0,2026-03-11 12:32:52
2629,524,50054046,2026-03-29 08:55:19,2026-03-29 09:40:19,3,French,44.6,0.0,0.4,cancelled,81.48,False,0.0,2026-03-29 08:55:19
2630,524,50118602,2026-04-20 12:31:25,2026-04-20 13:01:25,2,Chicken,16.1,0.0,0.0,completed,93.25,False,0.0,2026-04-20 12:31:25
2631,524,50108065,2026-03-25 14:18:30,2026-03-25 15:03:30,2,Chicken,32.2,0.0,5.4,completed,104.28,False,0.0,2026-03-25 14:18:30
2632,525,50177372,2026-05-14 08:17:54,2026-05-14 09:47:54,2,Italian,9.8,0.0,0.0,completed,41.0,False,0.0,2026-05-14 08:17:54
2633,525,40818115,2026-03-16 13:13:42,2026-03-16 13:58:42,2,Coffee/Tea,36.8,0.0,0.0,cancelled,60.6,False,0.0,2026-03-16 13:13:42
2634,525,50178354,2026-05-27 11:19:59,2026-05-27 12:04:59,2,Latin American,11.3,0.0,2.5,completed,32.61,False,0.0,2026-05-27 11:19:59
2635,526,50004211,2026-03-17 08:03:33,2026-03-17 08:33:33,2,Donuts,21.8,0.0,0.3,cancelled,46.32,False,0.0,2026-03-17 08:03:33
2636,526,50117513,2026-04-04 12:05:05,2026-04-04 12:50:05,3,Coffee/Tea,5.4,0.0,0.0,cancelled,85.9,False,0.0,2026-04-04 12:05:05
2637,526,40399329,2026-03-20 21:49:58,2026-03-20 22:34:58,5,Italian,9.5,0.0,0.0,completed,39.88,False,0.0,2026-03-20 21:49:58
2638,526,50151969,2026-03-03 11:19:10,2026-03-03 12:04:10,4,Thai,9.7,0.0,0.0,completed,64.06,False,0.0,2026-03-03 11:19:10
2639,526,50162534,2026-04-27 10:31:43,2026-04-27 12:31:43,2,Thai,34.3,0.0,6.0,cancelled,61.14,False,0.0,2026-04-27 10:31:43
2640,526,50157215,2026-04-18 18:37:32,2026-04-18 19:07:32,2,Italian,30.5,0.0,2.3,cancelled,12.42,False,0.0,2026-04-18 18:37:32
2641,526,50150733,2026-04-15 16:45:11,2026-04-15 17:15:11,4,Thai,11.7,0.0,0.8,completed,58.3,False,0.0,2026-04-15 16:45:11
2642,526,50064785,2026-05-01 08:58:07,2026-05-01 10:28:07,3,Italian,10.1,0.0,0.0,no_show,23.69,True,3.55,2026-05-01 08:58:07
2643,526,40398989,2026-04-16 19:06:39,2026-04-16 21:06:39,2,Italian,27.7,0.0,3.0,completed,26.41,False,0.0,2026-04-16 19:06:39
2644,526,50151969,2026-04-19 13:28:52,2026-04-19 14:28:52,1,Thai,10.0,0.0,0.0,completed,6.11,True,1.53,2026-04-19 13:28:52
2645,526,50068505,2026-03-24 12:09:00,2026-03-24 12:39:00,2,Italian,13.3,0.9,0.0,completed,46.8,True,7.02,2026-03-24 12:09:00
2646,526,41319437,2026-03-22 09:48:25,2026-03-22 10:18:25,2,Italian,22.2,0.1,0.2,completed,25.79,True,6.45,2026-03-22 09:48:25
2647,527,50052280,2026-03-18 10:44:17,2026-03-18 10:59:17,2,Chinese,35.4,0.0,1.8,completed,64.54,False,0.0,2026-03-18 10:44:17
2648,527,50011690,2026-03-12 20:05:31,2026-03-12 20:35:31,2,Mexican,44.3,0.0,0.3,completed,37.67,False,0.0,2026-03-12 20:05:31
2649,528,50175817,2026-04-24 14:23:58,2026-04-24 15:08:58,2,Sandwiches,15.6,0.0,4.3,completed,30.03,False,0.0,2026-04-24 14:23:58
2650,529,50113404,2026-04-18 10:35:29,2026-04-18 10:50:29,5,Sandwiches,28.8,0.0,1.5,completed,103.1,False,0.0,2026-04-18 10:35:29
2651,529,50143375,2026-04-06 17:46:17,2026-04-06 18:16:17,3,Sandwiches,32.9,0.0,1.2,cancelled,29.28,False,0.0,2026-04-06 17:46:17
2652,530,50161217,2026-03-27 13:27:16,2026-03-27 13:57:16,2,Thai,15.8,0.0,2.9,completed,61.59,False,0.0,2026-03-27 13:27:16
2653,530,50067469,2026-05-22 11:52:34,2026-05-22 12:37:34,2,Thai,31.3,2.2,0.3,completed,89.15,True,17.83,2026-05-22 11:52:34
2654,530,50053728,2026-05-26 11:45:53,2026-05-26 13:45:53,2,Mediterranean,29.6,0.0,1.4,completed,69.93,False,0.0,2026-05-26 11:45:53
2655,530,50044629,2026-04-12 12:44:54,2026-04-12 12:59:54,2,Italian,28.1,1.0,1.6,completed,56.7,True,8.5,2026-04-12 12:44:54
2656,530,41011581,2026-04-27 15:48:08,2026-04-27 17:18:08,5,American,16.6,0.0,0.0,completed,100.2,False,0.0,2026-04-27 15:48:08
2657,530,50086421,2026-05-03 21:27:46,2026-05-03 22:12:46,3,Thai,9.2,0.0,2.1,cancelled,234.28,False,0.0,2026-05-03 21:27:46
2658,531,50036394,2026-05-30 18:46:01,2026-05-30 20:46:01,2,Latin American,34.7,0.0,0.0,completed,62.76,True,12.55,2026-05-30 18:46:01
2659,531,50156698,2026-03-30 18:04:59,2026-03-30 18:49:59,1,Indian,22.3,0.0,0.0,cancelled,11.09,True,2.22,2026-03-30 18:04:59
2660,531,50113163,2026-04-03 18:59:22,2026-04-03 19:59:22,1,Indian,37.0,0.0,0.3,completed,26.77,False,0.0,2026-04-03 18:59:22
2661,531,50005085,2026-05-07 13:03:51,2026-05-07 13:48:51,1,Latin American,36.3,0.0,6.7,no_show,16.44,False,0.0,2026-05-07 13:03:51
2662,532,50041043,2026-05-14 18:02:05,2026-05-14 18:47:05,1,Pizza,42.9,0.0,0.0,completed,18.52,True,1.85,2026-05-14 18:02:05
2663,532,50082220,2026-05-16 11:32:05,2026-05-16 13:02:05,2,Pizza,27.1,0.0,0.1,completed,86.61,False,0.0,2026-05-16 11:32:05
2664,532,50138860,2026-05-10 12:17:44,2026-05-10 13:02:44,3,Pizza,43.4,0.0,0.0,completed,307.36,False,0.0,2026-05-10 12:17:44
2665,532,50053364,2026-03-31 17:13:46,2026-03-31 17:58:46,3,"Juice, Smoothies, Fruit Salads",8.6,0.0,2.6,completed,176.77,False,0.0,2026-03-31 17:13:46
2666,532,50133645,2026-03-06 11:15:42,2026-03-06 12:00:42,2,Thai,29.4,7.9,8.5,completed,171.64,False,0.0,2026-03-06 11:15:42
2667,532,50163572,2026-03-27 17:21:23,2026-03-27 17:51:23,3,Thai,23.9,0.0,0.0,completed,62.35,True,6.23,2026-03-27 17:21:23
2668,533,40373937,2026-03-01 11:37:47,2026-03-01 13:07:47,2,Chinese,24.7,0.0,1.5,cancelled,18.93,False,0.0,2026-03-01 11:37:47
2669,533,50129141,2026-03-29 18:09:06,2026-03-29 19:09:06,3,Other,20.1,0.0,0.0,completed,53.31,False,0.0,2026-03-29 18:09:06
2670,533,40826386,2026-05-16 20:34:07,2026-05-16 20:49:07,3,Mexican,27.8,0.0,0.0,completed,148.45,True,37.11,2026-05-16 20:34:07
2671,534,50150010,2026-04-29 19:57:17,2026-04-29 20:27:17,2,Coffee/Tea,27.2,0.0,0.8,completed,33.69,False,0.0,2026-04-29 19:57:17
2672,534,50124173,2026-05-18 21:12:53,2026-05-18 21:42:53,2,Bakery Products/Desserts,41.3,0.0,0.0,completed,43.1,True,4.31,2026-05-18 21:12:53
2673,534,50065679,2026-05-17 13:28:38,2026-05-17 13:58:38,2,"Juice, Smoothies, Fruit Salads",35.1,0.0,2.5,completed,30.44,False,0.0,2026-05-17 13:28:38
2674,535,50036378,2026-03-25 20:29:50,2026-03-25 20:59:50,2,Chinese,38.6,0.0,0.0,completed,27.83,False,0.0,2026-03-25 20:29:50
2675,535,50159618,2026-04-21 22:27:33,2026-04-21 23:12:33,3,Japanese,17.7,9.1,9.1,cancelled,63.36,False,0.0,2026-04-21 22:27:33
2676,535,50139464,2026-05-30 11:47:04,2026-05-30 12:02:04,1,Japanese,23.1,0.0,1.9,completed,226.88,False,0.0,2026-05-30 11:47:04
2677,535,50073925,2026-04-16 10:57:36,2026-04-16 11:57:36,2,Chinese,43.8,0.0,0.0,cancelled,56.69,False,0.0,2026-04-16 10:57:36
2678,536,50163324,2026-05-17 09:52:24,2026-05-17 10:52:24,3,Indian,27.0,0.0,3.0,completed,29.75,True,5.95,2026-05-17 09:52:24
2679,536,40946298,2026-05-26 18:09:26,2026-05-26 18:54:26,2,Indian,39.7,0.0,0.4,completed,236.15,False,0.0,2026-05-26 18:09:26
2680,536,50006735,2026-05-01 15:53:19,2026-05-01 16:08:19,4,Tex-Mex,7.2,0.0,0.4,no_show,163.74,False,0.0,2026-05-01 15:53:19
2681,536,50017275,2026-04-01 14:17:58,2026-04-01 15:47:58,1,Salads,12.2,0.0,0.0,no_show,64.52,True,6.45,2026-04-01 14:17:58
2682,537,50155977,2026-03-16 13:55:39,2026-03-16 14:55:39,3,Bakery Products/Desserts,9.7,0.0,1.5,completed,131.18,False,0.0,2026-03-16 13:55:39
2683,537,50119095,2026-05-25 18:10:22,2026-05-25 18:40:22,6,Indian,21.2,0.0,0.0,completed,96.09,False,0.0,2026-05-25 18:10:22
2684,537,50123492,2026-05-11 12:25:23,2026-05-11 13:10:23,1,Indian,16.6,21.8,16.9,completed,7.73,False,0.0,2026-05-11 12:25:23
2685,537,50045754,2026-04-21 20:54:26,2026-04-21 22:54:26,3,Bakery Products/Desserts,13.1,0.0,0.0,cancelled,77.2,False,0.0,2026-04-21 20:54:26
2686,537,50085359,2026-05-01 17:59:37,2026-05-01 18:14:37,3,Indian,34.6,0.0,0.0,completed,47.68,False,0.0,2026-05-01 17:59:37
2687,537,41299322,2026-04-30 12:03:38,2026-04-30 12:48:38,2,Latin American,17.6,0.0,0.0,completed,13.47,False,0.0,2026-04-30 12:03:38
2688,537,41476195,2026-04-27 14:12:40,2026-04-27 15:42:40,4,Indian,9.1,0.0,0.1,completed,61.15,False,0.0,2026-04-27 14:12:40
2689,537,50041388,2026-04-10 21:36:52,2026-04-10 22:06:52,2,Bakery Products/Desserts,18.3,0.0,8.0,completed,5.89,False,0.0,2026-04-10 21:36:52
2690,537,50110602,2026-05-11 11:35:25,2026-05-11 13:05:25,2,Bakery Products/Desserts,36.1,0.0,0.0,completed,27.86,False,0.0,2026-05-11 11:35:25
2691,537,50113213,2026-05-06 13:06:54,2026-05-06 15:06:54,3,Mexican,21.1,0.0,0.0,cancelled,44.73,False,0.0,2026-05-06 13:06:54
2692,537,50181505,2026-04-05 19:09:11,2026-04-05 20:39:11,4,Indian,33.9,0.0,1.1,completed,87.57,True,21.89,2026-04-05 19:09:11
2693,538,50112658,2026-05-20 20:14:02,2026-05-20 20:44:02,2,Pizza,8.6,0.0,3.5,completed,200.71,False,0.0,2026-05-20 20:14:02
2694,538,50162967,2026-05-19 18:06:03,2026-05-19 18:51:03,2,Chinese,13.2,0.0,0.0,completed,33.93,False,0.0,2026-05-19 18:06:03
2695,538,50138860,2026-04-10 13:30:48,2026-04-10 14:00:48,4,Pizza,24.3,0.0,3.0,completed,447.51,False,0.0,2026-04-10 13:30:48
2696,538,40530583,2026-03-07 13:53:32,2026-03-07 15:23:32,2,American,15.9,0.0,1.6,completed,107.38,False,0.0,2026-03-07 13:53:32
2697,538,41585567,2026-05-05 15:11:06,2026-05-05 16:41:06,1,Italian,42.7,0.0,0.0,completed,71.44,False,0.0,2026-05-05 15:11:06
2698,539,50134704,2026-03-01 20:14:34,2026-03-01 20:59:34,2,Latin American,36.2,0.0,0.0,completed,72.59,True,10.89,2026-03-01 20:14:34
2699,539,50171074,2026-03-18 18:18:06,2026-03-18 18:33:06,3,"Juice, Smoothies, Fruit Salads",19.8,0.0,0.0,completed,49.41,False,0.0,2026-03-18 18:18:06
2700,540,50119559,2026-05-18 13:42:46,2026-05-18 13:57:46,1,American,27.5,0.0,0.0,cancelled,51.89,True,5.19,2026-05-18 13:42:46
2701,540,50154018,2026-03-21 13:46:21,2026-03-21 15:16:21,1,Korean,24.3,0.0,4.6,completed,81.49,True,8.15,2026-03-21 13:46:21
2702,540,50046914,2026-05-26 21:49:27,2026-05-26 23:49:27,2,Korean,19.4,0.0,0.0,completed,125.55,False,0.0,2026-05-26 21:49:27
2703,540,50146727,2026-03-31 12:59:50,2026-03-31 13:14:50,1,"Juice, Smoothies, Fruit Salads",14.0,0.0,0.0,completed,25.07,False,0.0,2026-03-31 12:59:50
2704,540,50122409,2026-03-30 21:01:10,2026-03-30 22:31:10,4,Korean,38.3,1.1,0.0,completed,257.14,False,0.0,2026-03-30 21:01:10
2705,540,50177681,2026-04-01 13:41:24,2026-04-01 13:56:24,2,"Juice, Smoothies, Fruit Salads",6.8,0.0,0.6,completed,58.46,False,0.0,2026-04-01 13:41:24
2706,540,50168739,2026-03-22 10:05:50,2026-03-22 10:20:50,2,Sandwiches,28.9,0.0,0.0,completed,53.98,True,10.8,2026-03-22 10:05:50
2707,540,50073713,2026-04-08 17:58:25,2026-04-08 18:13:25,1,Korean,43.6,0.0,0.0,completed,40.56,True,4.06,2026-04-08 17:58:25
2708,541,50066399,2026-03-06 18:44:24,2026-03-06 18:59:24,5,Italian,43.4,0.0,1.2,completed,286.01,False,0.0,2026-03-06 18:44:24
2709,541,50133530,2026-05-11 21:54:53,2026-05-11 23:54:53,2,Italian,38.2,55.8,63.8,completed,16.7,True,4.17,2026-05-11 21:54:53
2710,541,50035437,2026-04-09 13:26:44,2026-04-09 13:41:44,4,Italian,5.8,0.0,2.6,completed,82.58,False,0.0,2026-04-09 13:26:44
2711,541,41461860,2026-03-01 12:14:13,2026-03-01 12:44:13,2,Italian,21.9,0.0,0.1,completed,28.97,True,7.24,2026-03-01 12:14:13
2712,541,50183671,2026-04-15 10:46:14,2026-04-15 11:01:14,2,Latin American,44.7,0.0,0.0,completed,24.57,True,4.91,2026-04-15 10:46:14
2713,541,50017853,2026-03-30 13:07:43,2026-03-30 13:52:43,2,Indian,44.9,0.0,0.0,completed,46.63,False,0.0,2026-03-30 13:07:43
2714,542,50104139,2026-04-20 19:03:39,2026-04-20 19:33:39,1,Chinese,31.2,0.7,0.0,completed,48.84,False,0.0,2026-04-20 19:03:39
2715,542,50076854,2026-03-08 14:43:14,2026-03-08 15:28:14,1,Latin American,39.2,0.0,0.1,completed,55.54,False,0.0,2026-03-08 14:43:14
2716,542,50125649,2026-05-06 15:17:10,2026-05-06 16:02:10,5,Chinese,23.7,0.0,0.8,completed,125.85,False,0.0,2026-05-06 15:17:10
2717,542,50168335,2026-05-29 14:49:45,2026-05-29 15:34:45,2,Latin American,15.8,0.0,0.1,completed,107.18,False,0.0,2026-05-29 14:49:45
2718,542,50178814,2026-03-09 17:35:02,2026-03-09 19:05:02,1,Chinese,37.8,0.0,2.3,completed,69.45,True,6.94,2026-03-09 17:35:02
2719,542,50137313,2026-04-25 18:47:26,2026-04-25 19:17:26,2,Chinese,34.7,0.0,3.0,completed,26.24,True,6.56,2026-04-25 18:47:26
2720,543,50119871,2026-03-31 13:36:08,2026-03-31 14:06:08,2,Donuts,6.9,0.0,0.4,completed,27.59,True,2.76,2026-03-31 13:36:08
2721,544,50166719,2026-05-23 14:28:58,2026-05-23 15:28:58,3,Coffee/Tea,20.5,0.0,0.0,completed,178.75,False,0.0,2026-05-23 14:28:58
2722,544,50135393,2026-03-06 09:51:46,2026-03-06 10:51:46,4,Other,31.1,0.0,0.0,completed,241.44,False,0.0,2026-03-06 09:51:46
2723,544,50161085,2026-03-12 14:22:10,2026-03-12 15:52:10,2,Korean,44.6,0.0,0.9,completed,14.99,False,0.0,2026-03-12 14:22:10
2724,544,41451912,2026-05-17 08:55:46,2026-05-17 09:40:46,4,Korean,37.7,0.9,0.0,completed,66.99,False,0.0,2026-05-17 08:55:46
2725,544,50130183,2026-05-09 13:01:02,2026-05-09 13:31:02,2,Thai,24.5,0.0,0.0,completed,55.46,False,0.0,2026-05-09 13:01:02
2726,544,50158624,2026-05-17 16:20:17,2026-05-17 17:50:17,2,Other,42.2,0.0,5.0,completed,57.25,True,14.31,2026-05-17 16:20:17
2727,546,50002691,2026-05-17 15:53:10,2026-05-17 16:23:10,2,American,28.6,0.0,0.0,completed,26.64,False,0.0,2026-05-17 15:53:10
2728,546,50114429,2026-05-05 22:31:02,2026-05-05 23:16:02,2,Coffee/Tea,6.6,0.0,0.0,completed,140.48,False,0.0,2026-05-05 22:31:02
2729,546,50152999,2026-03-25 08:58:19,2026-03-25 09:13:19,3,Italian,29.6,0.0,1.2,completed,76.61,False,0.0,2026-03-25 08:58:19
2730,547,50080262,2026-05-30 18:42:25,2026-05-30 19:42:25,1,Indian,31.8,0.0,0.0,completed,27.07,True,4.06,2026-05-30 18:42:25
2731,547,50151764,2026-05-20 20:24:58,2026-05-20 20:39:58,4,Sandwiches,20.1,0.0,0.3,completed,142.65,False,0.0,2026-05-20 20:24:58
2732,547,50146295,2026-05-03 20:21:54,2026-05-03 21:51:54,3,Pizza,37.3,0.0,0.0,completed,77.66,True,11.65,2026-05-03 20:21:54
2733,547,50163390,2026-05-03 14:42:41,2026-05-03 15:27:41,3,Indian,38.2,1.0,5.7,completed,67.17,False,0.0,2026-05-03 14:42:41
2734,547,50077901,2026-04-25 13:11:08,2026-04-25 13:56:08,2,American,39.5,0.0,0.0,completed,49.33,False,0.0,2026-04-25 13:11:08
2735,548,40392834,2026-03-01 12:41:54,2026-03-01 13:41:54,4,Mexican,19.9,0.0,0.0,no_show,107.22,False,0.0,2026-03-01 12:41:54
2736,548,41255436,2026-03-08 21:41:28,2026-03-08 22:26:28,2,Mexican,44.0,0.0,0.0,completed,38.48,True,5.77,2026-03-08 21:41:28
2737,548,50112295,2026-04-05 12:15:07,2026-04-05 13:45:07,4,Coffee/Tea,15.3,0.0,3.3,completed,81.57,False,0.0,2026-04-05 12:15:07
2738,548,41542299,2026-05-14 12:27:01,2026-05-14 14:27:01,3,Spanish,41.4,0.0,0.0,completed,174.16,False,0.0,2026-05-14 12:27:01
2739,548,41715927,2026-05-13 20:04:18,2026-05-13 20:49:18,2,Pizza,34.9,0.0,0.0,completed,116.14,True,23.23,2026-05-13 20:04:18
2740,548,50044307,2026-05-10 13:59:07,2026-05-10 14:29:07,3,Frozen Desserts,41.8,0.0,0.0,completed,28.78,False,0.0,2026-05-10 13:59:07
2741,548,50105940,2026-03-18 15:01:50,2026-03-18 15:46:50,4,Donuts,34.5,0.0,0.0,completed,227.88,True,22.79,2026-03-18 15:01:50
2742,548,50181127,2026-03-23 19:16:54,2026-03-23 19:31:54,6,Mexican,20.9,0.0,0.0,completed,261.77,False,0.0,2026-03-23 19:16:54
2743,548,50139570,2026-03-14 11:08:26,2026-03-14 12:08:26,1,Mexican,28.5,0.0,0.0,completed,15.72,False,0.0,2026-03-14 11:08:26
2744,548,50143224,2026-05-27 18:20:08,2026-05-27 19:05:08,3,Coffee/Tea,12.1,0.0,1.3,completed,62.1,True,9.31,2026-05-27 18:20:08
2745,548,50134543,2026-05-19 12:06:47,2026-05-19 12:21:47,1,Mexican,10.9,0.0,2.3,completed,45.47,False,0.0,2026-05-19 12:06:47
2746,549,50014517,2026-04-15 17:46:09,2026-04-15 19:16:09,3,Mexican,12.7,0.0,0.0,completed,132.76,False,0.0,2026-04-15 17:46:09
2747,549,50125059,2026-04-18 21:01:26,2026-04-18 21:46:26,1,Mediterranean,15.9,0.0,1.4,completed,22.21,False,0.0,2026-04-18 21:01:26
2748,549,50138456,2026-05-31 11:50:59,2026-05-31 12:20:59,4,Thai,22.8,0.0,0.0,completed,134.03,False,0.0,2026-05-31 11:50:59
2749,549,50173839,2026-03-21 15:45:57,2026-03-21 16:45:57,4,Thai,15.8,0.0,0.0,completed,31.43,True,7.86,2026-03-21 15:45:57
2750,549,50142532,2026-05-01 22:05:21,2026-05-01 23:05:21,2,Mexican,17.3,0.0,0.0,no_show,82.27,False,0.0,2026-05-01 22:05:21
2751,549,41256007,2026-04-13 12:44:49,2026-04-13 13:14:49,2,Mexican,32.8,0.0,0.0,completed,35.17,False,0.0,2026-04-13 12:44:49
2752,549,50162534,2026-04-23 17:57:48,2026-04-23 18:57:48,2,Thai,10.8,0.0,3.8,cancelled,17.61,False,0.0,2026-04-23 17:57:48
2753,549,50042621,2026-05-20 19:39:16,2026-05-20 20:24:16,4,Thai,35.4,0.0,0.1,completed,64.42,True,6.44,2026-05-20 19:39:16
2754,549,50116345,2026-05-29 15:36:57,2026-05-29 16:21:57,4,Thai,36.0,0.0,4.1,completed,28.29,False,0.0,2026-05-29 15:36:57
2755,549,50110343,2026-03-29 20:24:36,2026-03-29 21:09:36,2,Mexican,36.2,0.0,2.0,completed,35.54,False,0.0,2026-03-29 20:24:36
2756,550,50104712,2026-05-11 22:39:51,2026-05-11 23:24:51,4,Mexican,6.6,0.0,0.0,cancelled,26.79,False,0.0,2026-05-11 22:39:51
2757,550,50145734,2026-03-08 16:06:47,2026-03-08 16:36:47,2,Mexican,7.8,0.0,0.3,completed,18.47,True,4.62,2026-03-08 16:06:47
2758,550,50068868,2026-03-25 17:49:22,2026-03-25 18:34:22,1,Coffee/Tea,14.4,0.0,0.0,cancelled,14.77,False,0.0,2026-03-25 17:49:22
2759,550,50075407,2026-03-10 13:34:17,2026-03-10 14:34:17,2,"Juice, Smoothies, Fruit Salads",43.7,0.0,0.1,completed,36.7,False,0.0,2026-03-10 13:34:17
2760,551,50088559,2026-03-02 17:57:08,2026-03-02 18:27:08,2,Pizza,39.3,0.0,7.5,completed,144.12,False,0.0,2026-03-02 17:57:08
2761,551,41178124,2026-03-14 10:49:37,2026-03-14 11:19:37,1,American,23.3,0.0,0.0,completed,44.73,False,0.0,2026-03-14 10:49:37
2762,552,50151766,2026-03-09 19:02:10,2026-03-09 19:47:10,4,Mexican,13.7,0.0,0.0,completed,27.41,False,0.0,2026-03-09 19:02:10
2763,552,50147804,2026-05-31 17:15:47,2026-05-31 18:15:47,2,Bagels/Pretzels,18.4,0.0,5.6,completed,25.66,False,0.0,2026-05-31 17:15:47
2764,552,50149892,2026-03-31 15:38:24,2026-03-31 16:38:24,3,Mexican,36.8,0.0,0.0,completed,126.39,False,0.0,2026-03-31 15:38:24
2765,552,50142945,2026-05-16 14:40:42,2026-05-16 15:10:42,2,Mexican,33.7,0.0,2.6,completed,28.28,False,0.0,2026-05-16 14:40:42
2766,552,50046291,2026-03-13 22:05:20,2026-03-13 22:20:20,4,Mediterranean,34.8,0.0,0.0,completed,77.06,False,0.0,2026-03-13 22:05:20
2767,552,50112655,2026-05-11 20:05:12,2026-05-11 20:50:12,2,Mexican,29.6,0.0,0.0,completed,141.31,False,0.0,2026-05-11 20:05:12
2768,552,41720680,2026-03-06 16:08:30,2026-03-06 16:38:30,1,Mediterranean,29.7,0.0,3.4,cancelled,26.71,False,0.0,2026-03-06 16:08:30
2769,552,50081064,2026-03-13 15:20:46,2026-03-13 16:50:46,5,Mediterranean,12.6,0.0,0.1,completed,170.8,False,0.0,2026-03-13 15:20:46
2770,552,41689361,2026-04-12 19:17:59,2026-04-12 20:47:59,1,American,25.3,0.0,0.0,completed,35.21,False,0.0,2026-04-12 19:17:59
2771,552,50131283,2026-03-19 09:46:43,2026-03-19 10:16:43,2,Japanese,38.5,0.0,1.8,completed,68.37,False,0.0,2026-03-19 09:46:43
2772,552,41690737,2026-04-21 20:09:12,2026-04-21 21:09:12,2,Mediterranean,29.5,0.0,0.8,completed,76.3,False,0.0,2026-04-21 20:09:12
2773,552,50168044,2026-03-27 14:09:36,2026-03-27 15:39:36,4,Mediterranean,42.1,0.0,1.2,completed,155.61,False,0.0,2026-03-27 14:09:36
2774,553,41338348,2026-03-14 18:54:56,2026-03-14 19:24:56,2,American,40.5,0.0,3.1,completed,356.37,False,0.0,2026-03-14 18:54:56
2775,553,50107339,2026-03-17 21:27:37,2026-03-17 22:57:37,4,American,24.6,0.0,1.0,completed,548.31,False,0.0,2026-03-17 21:27:37
2776,553,50159347,2026-04-11 18:56:53,2026-04-11 19:26:53,3,Indian,29.2,0.0,0.0,completed,261.19,False,0.0,2026-04-11 18:56:53
2777,553,50101000,2026-04-25 19:03:28,2026-04-25 19:33:28,1,Indian,11.1,0.2,2.7,completed,116.36,False,0.0,2026-04-25 19:03:28
2778,553,50007475,2026-03-18 21:43:35,2026-03-18 22:43:35,2,Indian,10.6,0.0,0.7,completed,87.55,False,0.0,2026-03-18 21:43:35
2779,553,50146023,2026-05-04 19:04:19,2026-05-04 19:49:19,2,Indian,24.4,0.0,0.0,cancelled,75.95,False,0.0,2026-05-04 19:04:19
2780,553,41588604,2026-03-01 17:20:55,2026-03-01 17:50:55,2,Jewish/Kosher,12.2,21.7,23.9,completed,237.7,False,0.0,2026-03-01 17:20:55
2781,553,41512057,2026-05-28 15:21:46,2026-05-28 16:06:46,4,French,38.4,0.9,0.3,completed,438.89,False,0.0,2026-05-28 15:21:46
2782,554,50174319,2026-03-20 20:10:53,2026-03-20 21:10:53,2,"Juice, Smoothies, Fruit Salads",37.4,0.0,0.0,completed,77.11,False,0.0,2026-03-20 20:10:53
2783,554,50171074,2026-04-03 19:00:39,2026-04-03 19:30:39,4,"Juice, Smoothies, Fruit Salads",5.9,0.0,0.0,completed,178.92,False,0.0,2026-04-03 19:00:39
2784,554,50183228,2026-03-24 17:33:47,2026-03-24 18:33:47,2,Pizza,20.0,0.0,0.0,completed,79.65,False,0.0,2026-03-24 17:33:47
2785,554,41025692,2026-05-31 14:29:51,2026-05-31 14:44:51,1,Italian,6.7,0.0,1.6,completed,31.97,False,0.0,2026-05-31 14:29:51
2786,554,50043260,2026-03-05 08:32:39,2026-03-05 09:17:39,2,Irish,8.5,36.9,22.1,completed,137.57,False,0.0,2026-03-05 08:32:39
2787,554,50108926,2026-05-05 12:01:49,2026-05-05 12:16:49,2,"Juice, Smoothies, Fruit Salads",10.6,0.0,0.0,completed,119.1,True,23.82,2026-05-05 12:01:49
2788,554,50099183,2026-05-16 18:13:23,2026-05-16 18:58:23,2,Italian,5.3,0.0,0.6,completed,220.73,False,0.0,2026-05-16 18:13:23
2789,554,50140110,2026-05-07 19:31:53,2026-05-07 19:46:53,4,"Juice, Smoothies, Fruit Salads",14.9,0.0,0.0,completed,12.22,False,0.0,2026-05-07 19:31:53
2790,554,50078229,2026-04-16 20:36:51,2026-04-16 21:21:51,4,"Juice, Smoothies, Fruit Salads",15.1,0.0,0.0,cancelled,123.39,False,0.0,2026-04-16 20:36:51
2791,554,40396159,2026-05-06 12:49:51,2026-05-06 13:19:51,3,Italian,21.5,0.0,0.0,completed,118.39,False,0.0,2026-05-06 12:49:51
2792,554,50124011,2026-04-29 21:59:10,2026-04-29 23:29:10,2,"Juice, Smoothies, Fruit Salads",39.8,0.0,1.6,completed,117.22,False,0.0,2026-04-29 21:59:10
