,restaurant_id,original_name,original_address,matched_name,google_id,matched_address,latitude,longitude,day,hour,busyness_score,typical_time_spent,rating,reviews,weekday,demand_month,taxi_zone_id,taxi_zone_name,estimated_area_sqft,capacity,turnover_rate,takeaway_ratio,eat_in_ratio,dropoff_count
1680,41618158,BATHTUB GIN,"132 9 AVENUE, MANHATTAN, NY 10011",Bathtub Gin,0x89c259b928d13971:0xc72bdd5b757c64f,,40.7435711,-74.0031575,7,6,0,People typically spend 1-2.5 hours here,4.3,2284,6,6,68,East Chelsea,960.0,57.6,1.2,0.2,0.8,303
1681,41620128,THINK COFFEE,"73 8 AVENUE, MANHATTAN, NY 10014",Think Coffee,0x89c259900d24e84b:0xd186a287933b4e4d,,40.7395006,-74.0029454,7,6,0,People typically spend 30 min to 3 hr here,4.1,979,6,6,249,West Village,2080.0,172.64,3.0,0.7,0.3,30
1682,41620680,THE SMITH,"956 2 AVENUE, MANHATTAN, NY 10022",The Smith,0x89c2590246d9dfcd:0x4aa615566bd3359f,,40.755202,-73.967987,7,6,0,People typically spend 1-3.5 hours here,4.4,5748,6,6,229,Sutton Place/Turtle Bay North,320.0,19.2,1.2,0.2,0.8,48
1683,41624715,TOLOACHE,"166 EAST   82 STREET, MANHATTAN, NY 10028",Toloache,0x89c258bdd222c83d:0xe17045ccd1008ba9,,40.7763912,-73.9567618,7,6,0,People typically spend 45 min to 3 hr here,4.4,914,6,6,236,Upper East Side North,820.8000000000001,54.99360000000001,1.8,0.4,0.6,115
1684,41627217,ANJAPPAR,"116 LEXINGTON AVENUE, MANHATTAN, NY 10016",Anjappar Indian Cuisine,0x89c25909d4fd1d69:0x2982f827d4c7bdda,,40.7426101,-73.9827687,7,6,0,People typically spend 1-2.5 hours here,4.6,6328,6,6,107,Gramercy,394.4,21.692,1.0,0.15,0.85,46
1685,41629167,HAIR OF THE DOG,"168 ORCHARD STREET, MANHATTAN, NY 10002",Hair of the Dog,0x89c25983fdf74673:0xcb4e5b474e83b81a,,40.721296,-73.98836849999999,7,6,0,People typically spend 1-3 hours here,4.0,1599,6,6,148,Lower East Side,1903.25,114.195,1.2,0.2,0.8,43
1686,41629335,CHIPOTLE MEXICAN GRILL,"405 6 AVENUE, MANHATTAN, NY 10014",Chipotle Mexican Grill,0x89c25997d1e35e13:0xab943dff7f9b6663,,40.7336055,-73.99992569999999,7,6,0,,3.9,505,6,6,249,West Village,3240.0,217.08,1.8,0.4,0.6,30
1687,41635072,PUGLIA,"189 HESTER STREET, MANHATTAN, NY 10013",Puglia | Italian,0x89c259882cdce97d:0xbe53453a85793558,,40.7181584,-73.9976506,7,6,0,People typically spend 45 min to 4 hr here,4.3,1511,6,6,144,Little Italy/NoLiTa,588.0,32.34,1.0,0.1,0.9,16
1688,41637054,ORION DINER & GRILL,"395 2 AVENUE, MANHATTAN, NY 10010",Orion Diner & Grill,0x89c2590a5e8550a7:0xe345186518cb925f,,40.7377933,-73.98122649999999,7,4,7,People typically spend 20 min to 1 hr here,4.1,1454,6,6,107,Gramercy,534.4,32.064,1.2,0.2,0.8,228
1689,41638553,BRICIOLA,"370 WEST   51 STREET, MANHATTAN, NY 10019",Briciola,0x89c2585730b0bb97:0xd51c0895e9a1ceea,,40.7639222,-73.98825289999999,7,6,0,People typically spend 1-2.5 hours here,4.5,1531,6,6,48,Clinton East,1164.75,64.06125,1.0,0.1,0.9,130
1690,41638655,"DUNKIN',' BASKIN ROBBINS","4942 BROADWAY, MANHATTAN, NY 10034",Baskin-Robbins,0x89c2f3f6fcc0db9f:0xc2472d7a8eac03ea,,40.8676556,-73.9208225,7,4,0,,2.3,15,6,6,127,Inwood,993.225,59.5935,1.2,0.2,0.8,49
1691,41639470,SERAFINA,"7 9 AVENUE, MANHATTAN, NY 10014",Serafina Meatpacking,0x89c259c0099e6e47:0xf411458d82f39bb5,,40.739633,-74.00665699999999,7,6,0,People typically spend 4 hours here,4.2,1563,6,6,158,Meatpacking/West Village West,1830.0,100.65,1.0,0.1,0.9,21
1692,41640282,GYU-KAKU,"321 WEST   44 STREET, MANHATTAN, NY 10036",Gyu-Kaku Japanese BBQ,0x89c258539a726137:0x95c365dca83f7b5d,,40.7591328,-73.9898984,7,6,0,People typically spend 1.5-3 hours here,4.6,3573,6,6,48,Clinton East,765.3333333333334,42.09333333333333,1.0,0.15,0.85,130
1693,41641276,TABOONETTE,"30 EAST   13 STREET, MANHATTAN, NY 10003",Taboonette,0x89c259984ee59937:0x54e3f5250c3a10ed,,40.7346073,-73.9928231,7,6,0,People typically spend 25 min to 2.5 hr here,4.4,1195,6,6,113,Greenwich Village North,406.8,24.408,1.2,0.2,0.8,25
1694,41643753,THE WAYLAND,"700 EAST    9 STREET, MANHATTAN, NY 10009",The Wayland,0x89c259775a94e465:0x739c78805b5b0cc3,,40.7251329,-73.9778508,7,6,0,People typically spend 30 min to 2.5 hr here,4.6,889,6,6,4,Alphabet City,800.0,48.0,1.2,0.2,0.8,15
1695,41644027,THE KATI ROLL COMPANY,"229 EAST   53 STREET, MANHATTAN, NY 10022",The Kati Roll Company,0x89c258e39d4de1e3:0x3cd70b512787dd3d,,40.7573478,-73.9681212,7,6,0,,4.3,987,6,6,229,Sutton Place/Turtle Bay North,450.0,24.75,1.0,0.15,0.85,48
1696,41644048,AMELIE,"22 WEST    8 STREET, MANHATTAN, NY 10011","Amélie West Village Restaurant, Bistro & Wine Bar",0x89c259972a3ead8d:0x110782775ad2e1b8,,40.732629,-73.99766799999999,7,6,0,People typically spend 1-2.5 hours here,4.5,1460,6,6,113,Greenwich Village North,4629.5,231.475,0.8,0.05,0.95,25
1697,41647682,MICKEY SPILLANE'S HELL'S KITCHEN NYC,"350 WEST   49 STREET, MANHATTAN, NY 10019",Mickey Spillane's,0x89c2585132b63ebb:0x21dfae3ad408173f,,40.7626953,-73.9893208,7,6,0,People typically spend 45 min to 2 hr here,4.2,1604,6,6,48,Clinton East,1760.0,105.6,1.2,0.2,0.8,130
1698,41651838,BEER AUTHORITY,"300 WEST   40 STREET, MANHATTAN, NY 10018",Beer Authority,0x89c259accc0df757:0x58dd98582fbd2905,,40.7559369,-73.99115309999999,7,6,0,People typically spend 1-3 hours here,4.3,4537,6,6,48,Clinton East,3555.0,195.525,1.0,0.1,0.9,130
1699,41654442,DUNKIN,"1248 LEXINGTON AVENUE, MANHATTAN, NY 10028",Dunkin',0x89c258bcff0a9b87:0x2c2576fcbd3cef12,,40.7785734,-73.9564874,7,4,33,People typically spend 5 min to 1 hr here,3.4,214,6,6,236,Upper East Side North,666.6666666666666,55.33333333333334,3.0,0.8,0.1999999999999999,137
1700,41655398,LULO RESTAURANT,"1626 ST NICHOLAS AVENUE, MANHATTAN, NY 10040",Lulo Restaurant,0x89c2f41b4b86134b:0xbf78289ab0ea0674,,40.8557041,-73.928811,7,6,0,People typically spend 45 min to 4 hr here,4.3,143,6,6,243,Washington Heights North,2400.0,132.0,0.9,0.1,0.9,24
1701,41662075,AZIZA'S CAFE & LOUNGE,"45 1 AVENUE, MANHATTAN, NY 10003",Aziza Cafe and Lounge,0x89c259836e1f6351:0x176cfee4960b229d,,40.724462,-73.987929,7,6,0,,3.9,222,6,6,79,East Village,875.0,72.625,3.0,0.7,0.3,63
1702,41663207,FIVE GUYS FAMOUS BURGERS AND FRIES,"253 WEST   42 STREET, MANHATTAN, NY 10036",Five Guys,0x89c25854a455ae87:0xfe858f6fb775e8ac,,40.7572074,-73.98914979999999,7,5,0,People typically spend 20-45 min here,4.3,5779,6,6,230,Times Sq/Theatre District,2500.0,207.5,2.5,0.6,0.4,112
1703,41664978,GRAMERCY TAVERN,"42 EAST   20 STREET, MANHATTAN, NY 10003",Gramercy Tavern,0x89c259a1820824bd:0x2b79dcdc251b8415,,40.7384555,-73.98850639999999,7,6,0,People typically spend 1.5-3.5 hours here,4.6,4921,6,6,234,Union Sq,981.3333333333334,49.06666666666667,0.8,0.05,0.95,50
1704,41665255,MCHALE'S BAR & GRILL,"251 WEST   51 STREET, MANHATTAN, NY 10019",McHale's Bar & Grill,0x89c25857b31bbeab:0xe2c8829e50000a0e,,40.7628137,-73.9850819,7,6,0,People typically spend 2-4 hours here,4.3,1522,6,6,230,Times Sq/Theatre District,1419.0,78.045,1.0,0.1,0.9,118
1705,41667036,UNCLE PAULS PIZZA NY,"70 VANDERBILT AVENUE, MANHATTAN, NY 10017",Uncle Paul's Pizza,0x89c258fdfcdd133f:0x851202204ae1327f,,40.7546824,-73.9768744,7,6,0,People typically spend 15 min here,4.5,2524,6,6,161,Midtown Center,6303.3,422.3211000000001,1.8,0.5,0.5,88
1706,41671103,ALFIE'S,"800 9 AVENUE, MANHATTAN, NY 10019",Alfie's Kitchen & Craft Beer Bar,0x89c259acdec357a3:0x5c7089dbdcac96b4,,40.7653757,-73.98725309999999,7,6,0,People typically spend 45 min to 2 hr here,4.5,1525,6,6,48,Clinton East,896.0,49.28,1.0,0.1,0.9,130
1707,41671540,DUNKIN',"1369 BROADWAY, MANHATTAN, NY 10018",Dunkin',0x89c25965ed8e6283:0xd51e06a140805660,,40.7521481,-73.9877334,7,5,0,,3.2,36,6,6,100,Garment District,878.5714285714286,72.92142857142858,3.0,0.8,0.1999999999999999,63
1708,41672122,STARBUCKS COFFEE,"805 COLUMBUS AVENUE, MANHATTAN, NY 10025",Starbucks Coffee Company,0x89c2f626cc584191:0xfb40833c517b7da9,,40.79523,-73.96552,7,4,0,,3.7,595,6,6,151,Manhattan Valley,6222.3,516.4509,3.0,0.7,0.3,102
1709,41685823,ATOMIC WINGS,"311 BROADWAY, MANHATTAN, NY 10007",Atomic Wings,0x89c25a21c67b4093:0xf766836d5162ca9,,40.7156384,-74.0054591,7,6,0,,3.8,422,6,6,231,TriBeCa/Civic Center,3215.0,215.405,2.0,0.5,0.5,50
1710,41687902,STARBUCKS,"1301 AVENUE OF THE AMERICAS, MANHATTAN, NY 10019",Starbucks Coffee Company,0x89c258f88d1b3681:0xa841b48e436b1a4b,,40.76179,-73.97954,7,4,0,,3.3,419,6,6,230,Times Sq/Theatre District,8000.0,664.0,3.0,0.7,0.3,244
1711,41688349,DUNKIN,"111 WEST  110 STREET, MANHATTAN, NY 10026",Dunkin',0x89c2f61a3b2063ef:0x45a6c85d80b0a332,,40.7986084,-73.9527871,7,4,0,,3.7,232,6,6,41,Central Harlem,1958.0,162.514,3.0,0.8,0.1999999999999999,138
1712,41689402,KARE THAI,"752 10 AVENUE, MANHATTAN, NY 10019",Kare Thai,0x89c25850901087c7:0x3f54aa20faa9086c,,40.7653868,-73.9910843,7,6,0,People typically spend 30 min to 1.5 hr here,4.5,382,6,6,48,Clinton East,2000.0,110.0,1.0,0.15,0.85,130
1713,41690457,TAVOLA,"488 9 AVENUE, MANHATTAN, NY 10018",Tavola Hells Kitchen,0x89c259079b39d441:0x4e85d61c4dce7041,,40.7554185,-73.9945485,7,6,0,,4.3,696,6,6,68,East Chelsea,1600.0,88.0,1.0,0.1,0.9,303
1714,41690473,ABC BEER CO.,"96 AVENUE C, MANHATTAN, NY 10009",Alphabet City Beer Co.,0x89c25979c09ba559:0x31e37cf092075c8f,,40.7236833,-73.9789528,7,6,0,People typically spend 30 min to 2 hr here,4.6,598,6,6,4,Alphabet City,400.0,33.2,2.5,0.6,0.4,15
1715,41690737,TAIM,"45 SPRING STREET, MANHATTAN, NY 10012",taïm mediterranean kitchen,0x89c25988b7354be1:0x317ab3e98e54c01a,,40.7219809,-73.9961422,7,6,0,,4.3,982,6,6,144,Little Italy/NoLiTa,533.3333333333334,32.0,1.2,0.2,0.8,16
1716,41691166,CANTINA ROOFTOP,"605 WEST   48 STREET, MANHATTAN, NY 10036",Cantina Rooftop,0x89c2584fc7cbfca5:0x2cfcf2f2bed42819,,40.7650689,-73.9960138,7,6,0,People typically spend 30 min to 3.5 hr here,4.4,8683,6,6,50,Clinton West,6901.335,462.389445,1.8,0.4,0.6,72
1717,41692932,GOURMET 45,"721 3 AVENUE, MANHATTAN, NY 10017",Gourmet 45,0x89c2590295fbdecd:0x21e13865bc6a28d,,40.752693,-73.9728154,7,4,0,,3.9,106,6,6,233,UN/Turtle Bay South,1080.0,89.64,2.5,0.6,0.4,214
1718,41696796,SUBWAY,"513 MAIN STREET, MANHATTAN, NY 10044",Subway,0x89c258c4d84a12bd:0x4c4ee41f78ef875d,,40.7611297,-73.950909,7,6,0,,3.0,156,6,6,202,Roosevelt Island,897.9,74.5257,2.5,0.6,0.4,2
1719,41697373,HARDWARE BAR,"697 10 AVENUE, MANHATTAN, NY 10036",Hardware,0x89c25851b83f1169:0x399cdf10613c024a,,40.7632757,-73.9932027,7,6,0,People typically spend 1-2.5 hours here,3.7,174,6,6,50,Clinton West,400.0,24.0,1.2,0.2,0.8,72
1720,41699397,JUICY CUBE,"674 LEXINGTON AVENUE, MANHATTAN, NY 10022",Juicy Cube,0x89c258e4e7765c07:0x5abe562cabf8f9fc,,40.760182,-73.969887,7,6,0,,4.7,529,6,6,162,Midtown East,4372.95,362.95485,3.0,0.8,0.1999999999999999,108
1721,41704249,FAMOUS FAMIGLIA PIZZERIA,"1398 MADISON AVENUE, MANHATTAN, NY 10029",Famous Famiglia Pizzeria,0x89c258a12a253a1b:0xe34fb73fd5085765,,40.7878813,-73.95388129999999,7,6,0,People typically spend 25 min here,4.4,844,6,6,75,East Harlem South,600.0,40.2,1.8,0.5,0.5,186
1722,41706329,A SAFFRON THREAD,"98 CHAMBERS STREET, MANHATTAN, NY 10007",A Saffron Thread,0x89c25a1f48b18fb1:0x52c0576ed4ea96c9,,40.714627,-74.007725,1,6,0,,4.2,318,0,6,231,TriBeCa/Civic Center,2812.5,154.6875,1.0,0.15,0.85,193
1723,41708279,EL PATIO MEXICANO RESTAURANT,"3764 BROADWAY, MANHATTAN, NY 10032",El Patio Mexicano,0x89c2f6867fa4b8db:0xa553523049f5166f,,40.8335032,-73.9449412,7,6,0,People typically spend 25 min to 3.5 hr here,3.9,127,6,6,244,Washington Heights South,3345.0,224.115,1.8,0.4,0.6,149
1724,41710310,JUST SALAD,"663 LEXINGTON AVENUE, MANHATTAN, NY 10022",Just Salad,0x89c258e4e9d25ae7:0xbc183dc88e1a0312,,40.7598021,-73.96974829999999,7,6,0,,4.3,502,6,6,162,Midtown East,1550.0,128.65,2.5,0.6,0.4,108
1725,41717852,THE DEAD RABBIT,"30 WATER STREET, MANHATTAN, NY 10004",The Dead Rabbit,0x89c25a1469891821:0xea6b2acef790acd8,,40.7032685,-74.0110218,7,6,0,People typically spend 45 min to 2.5 hr here,4.7,8474,6,6,88,Financial District South,2052.0,112.86,1.0,0.1,0.9,24
1726,41718421,VINATERIA,"2211 FREDERICK DOUGLAS BOULEVARD, MANHATTAN, NY 10026",Vinatería,0x89c2f6140cb52825:0x6543a70e38837018,,40.8066497,-73.9540621,7,6,0,People typically spend 1.5-4 hours here,4.5,991,6,6,41,Central Harlem,1440.0,86.39999999999999,1.2,0.2,0.8,44
1727,41722813,PONCHE TAQUERIA,"420 WEST   49 STREET, MANHATTAN, NY 10019",Ponche Taqueria,0x89c2585118be9ee3:0x82637d75513d7d2d,,40.763158,-73.990471,7,6,0,People typically spend 30 min to 1 hr here,4.7,899,6,6,48,Clinton East,2370.0,158.79,1.8,0.4,0.6,130
1728,50000011,BIRCH COFFEE,"750 COLUMBUS AVENUE, MANHATTAN, NY 10025",Birch Coffee,0x89c2f6276e790655:0xbe7ca9df16a0e274,,40.793337,-73.967587,7,6,0,People typically spend 20 min to 1 hr here,4.3,768,6,6,238,Upper West Side North,1164.2,96.6286,3.0,0.7,0.3,84
1729,50000346,SILVANA,"300 WEST  116 STREET, MANHATTAN, NY 10026",Silvana,0x89c2f61692e9755d:0x8ecb140bf758bf78,,40.8044337,-73.9559234,7,6,0,People typically spend 1-2.5 hours here,4.4,1538,6,6,41,Central Harlem,1964.0,117.84,1.2,0.2,0.8,44
1730,50000522,JUST SALAD,"1471 THIRD AVENUE, MANHATTAN, NY 10028",Just Salad,0x89c258bc3ffe046f:0x83ec4140e4b2971e,,40.7769261,-73.955133,7,6,0,People typically spend 20 min here,4.2,527,6,6,263,Yorkville West,1875.0,155.625,2.5,0.6,0.4,73
1731,50000582,DREAM BABY,"162 AVENUE B, MANHATTAN, NY 10009",Dream Baby Bar and Cocktail Parlour,0x89c2597706cb3b0d:0x783bfb42431af1a2,,40.72714,-73.97987499999999,7,6,0,,4.2,291,6,6,79,East Village,600.0,36.0,1.2,0.2,0.8,63
1732,50000587,CHIPOTLE MEXICAN GRILL,"2298 BROADWAY, MANHATTAN, NY 10024",Chipotle Mexican Grill,0x89c2588663477117:0x3e7ca924cead5def,,40.7862055,-73.9778816,7,6,0,People typically spend 10-45 min here,3.7,851,6,6,239,Upper West Side South,2100.0,140.7,1.8,0.4,0.6,75
1733,50000719,THE IMMIGRANT TAP ROOM,"341 EAST    9 STREET, MANHATTAN, NY 10003",The Immigrant,0x89c2599daf3c1707:0x814abfb111541258,,40.728543,-73.985416,7,6,0,People typically spend 45 min to 2.5 hr here,4.5,512,6,6,79,East Village,360.8,21.648,1.2,0.2,0.8,63
1734,50000880,PARKER & QUINN,"63 WEST   38 STREET, MANHATTAN, NY 10018",Parker & Quinn,0x89c259aa5a27970f:0x1de24deba8b21df2,,40.7525862,-73.9850713,7,6,0,People typically spend 45 min to 2 hr here,4.6,3196,6,6,164,Midtown South,4435.2,266.112,1.2,0.2,0.8,49
1735,50000976,MADE IN MEXICO,"3950 10 AVENUE, MANHATTAN, NY 10034",Made In Mexico,0x89c2f3f439d13081:0x724cc82ad64d9f57,,40.8673144,-73.9171157,7,6,0,People typically spend 2-4 hours here,3.9,975,6,6,127,Inwood,1532.55,102.68085,1.8,0.4,0.6,16
1736,50001496,MORGAN STANLEY CONFERENCE CENTER,"1585 BROADWAY, MANHATTAN, NY 10036",Morgan Stanley Global Headquarters,0x89c25855dbc3a0cd:0x256d3eac50f56d93,,40.7598452,-73.9854739,7,6,0,People typically spend 4 hours here,4.0,116,6,6,230,Times Sq/Theatre District,8000.0,480.0,1.2,0.2,0.8,118
1737,50001719,RINTINTIN,"14 SPRING STREET, MANHATTAN, NY 10012",Rintintin,0x89c25988a0fa5859:0x51bc5f857973df8,,40.7212842,-73.9948204,7,6,0,People typically spend 45 min to 3 hr here,4.0,846,6,6,144,Little Italy/NoLiTa,400.0,24.0,1.2,0.2,0.8,16
1738,50001861,"DUNKIN', 'BASKIN ROBBINS","201 MADISON STREET, MANHATTAN, NY 10002",Baskin-Robbins,0x89c25a29416099d7:0x17ef7a7be4b421ec,,40.7128311,-73.9897838,7,4,22,,3.3,24,6,6,232,Two Bridges/Seward Park,980.0,81.34,3.0,0.8,0.1999999999999999,127
1739,50001895,JAMBA JUICE,"30 ROCKEFELLER PLAZA, MANHATTAN, NY 10112",Jamba,0x89c25900307de965:0xa68479d95d83a1a2,,40.7595082,-73.9806394,7,6,0,,4.0,166,6,6,161,Midtown Center,425.9953125,25.55971875,1.2,0.2,0.8,88
1740,50001916,WINNIE'S JAZZ BAR,"63 WEST   38 STREET, MANHATTAN, NY 10018",Winnie's Jazz Club,0x89c259aa4efdaa97:0xe99d96091ab0e961,,40.7521833,-73.9853073,1,6,0,People typically spend 15 min to 2 hr here,4.8,739,0,6,164,Midtown South,4435.2,266.112,1.2,0.2,0.8,114
1741,50001977,IL FORNO / IRON BAR & GRILL,"713 8 AVENUE, MANHATTAN, NY 10036",IL FORNO NYC - HELL'S KITCHEN,0x89c258547707e4b1:0xa76331fd24765fc8,,40.75901,-73.98871919999999,7,6,0,,4.1,972,6,6,48,Clinton East,4390.2,241.461,1.0,0.1,0.9,130
1742,50002051,BEER CULTURE,"328 WEST   45 STREET, MANHATTAN, NY 10036",Beer Culture,0x89c2585392fce827:0x29367a3853f1ea49,,40.7595551,-73.9897459,7,6,0,People typically spend 45 min to 2 hr here,4.6,1281,6,6,48,Clinton East,1438.5,86.31,1.2,0.2,0.8,130
1743,50002138,IL GATTOPARDO,"13 WEST   54 STREET, MANHATTAN, NY 10019",Il Gattopardo,0x89c258fa2d57bb95:0x12eeed220456e3ee,,40.761674,-73.97637069999999,7,6,0,People typically spend 2-4 hours here,4.5,834,6,6,161,Midtown Center,4742.5,260.8375,1.0,0.1,0.9,88
1744,50002464,SUBWAY,"334 GRAND STREET, MANHATTAN, NY 10002",Subway,0x89c259875caa9eb5:0x7f95f0c23d0ec4b1,,40.7172104,-73.98999959999999,7,6,0,,3.4,163,6,6,148,Lower East Side,2197.5,182.3925,2.5,0.6,0.4,43
1745,50002534,DRUNKEN MUNKEY,"338 EAST   92 STREET, MANHATTAN, NY 10128",The Drunken Munkey - UES,0x89c258aff522c68b:0x49091221c96f8e72,,40.7808398,-73.9476322,7,6,0,People typically spend 1-2.5 hours here,4.4,1062,6,6,263,Yorkville West,1568.175,86.249625,1.0,0.15,0.85,73
1746,50002691,THE JEFFREY,"311 EAST   60 STREET, MANHATTAN, NY 10022",The Jeffrey Craft Beer & Bites,0x89c258e6371ddacb:0xfcc20cfd44e9794,,40.7611102,-73.9629877,7,6,0,People typically spend 1-3.5 hours here,4.6,1690,6,6,141,Lenox Hill West,1180.0,70.8,1.2,0.2,0.8,83
1747,50002692,TAO DOWNTOWN,"92 9 AVENUE, MANHATTAN, NY 10011",TAO Downtown Restaurant,0x89c259bf2395a229:0xc20cee070a2c537,,40.7425376,-74.0038464,7,6,0,People typically spend 2-4 hours here,4.3,5552,6,6,68,East Chelsea,8000.0,480.0,1.1,0.2,0.8,303
1748,50002841,DUNKIN,"33 BEAVER STREET, MANHATTAN, NY 10004",Dunkin',0x89c25a16a95f1cc7:0x541416affca42bdd,,40.7051018,-74.0120718,7,5,0,People typically spend 10 min to 1.5 hr here,3.8,296,6,6,88,Financial District South,4565.4,378.9282,3.0,0.8,0.1999999999999999,20
1749,50003035,JUICE GENERATION,"109 EAST   23 STREET, MANHATTAN, NY 10010",Juice Generation,0x89c259a0d99d6ce9:0x53f1cec87a916902,,40.7402237,-73.9857564,7,6,0,,4.3,146,6,6,107,Gramercy,4942.2,410.2026,3.0,0.8,0.1999999999999999,46
1750,50003553,RANCHO TEQUILERIA,"741 9 AVENUE, MANHATTAN, NY 10019",Rancho Tequileria,0x89c25850d3f10ed9:0x1217e36f88b98e52,,40.7636857,-73.9890321,7,6,0,People typically spend 1-2.5 hours here,4.5,1541,6,6,48,Clinton East,400.0,26.8,1.8,0.4,0.6,130
1751,50004299,EMMETT'S,"50 MACDOUGAL STREET, MANHATTAN, NY 10012",Emmett's,0x89c2598d915410ab:0x51cb210c4b2de633,,40.7273322,-74.0024485,7,6,0,People typically spend 1.5 hours here,4.5,1316,6,6,211,SoHo,1200.0,80.4,1.8,0.5,0.5,26
1752,50004862,UP THAI,"1411 2 AVENUE, MANHATTAN, NY 10021",Up Thai,0x89c258c040410e7d:0x3c168563c16b2cec,,40.769951,-73.9578638,7,6,0,People typically spend 45 min to 1.5 hr here,4.8,8298,6,6,141,Lenox Hill West,200.64,11.0352,1.0,0.15,0.85,83
1753,50004933,MEE NOODLE SHOP,"223 1 AVENUE, MANHATTAN, NY 10003",Mee Noodle Shop & Grill,0x89c2599e02eca47f:0xd245eff52ea469f1,,40.7309768,-73.9832131,7,6,0,,4.0,191,6,6,79,East Village,656.8000000000001,39.408,1.2,0.3,0.7,63
1754,50005405,ARIA,"365 WEST   51 STREET, MANHATTAN, NY 10019",Aria Hell's Kitchen,0x89c258573add6221:0x1a602123c7b5d239,,40.7641211,-73.9881841,7,6,0,,4.5,1160,6,6,48,Clinton East,3727.2,204.996,1.0,0.1,0.9,130
1755,50005544,DUNKIN,"42 WEST   39 STREET, MANHATTAN, NY 10018",Dunkin',0x89c259aa68183ff9:0x95d8eaea7cd6c83b,,40.7523763,-73.9844592,1,4,0,People typically spend 20 min to 1 hr here,3.6,218,0,6,164,Midtown South,4106.7,340.8561,3.0,0.8,0.1999999999999999,42
1756,50005564,WOGIES BAR & GRILL,"44 TRINITY PLACE, MANHATTAN, NY 10006","Wogies Bar & Grill, FIDI",0x89c25a11279428f7:0x20c5b39009d56a5b,,40.7075479,-74.01329179999999,7,6,0,,4.4,781,6,6,261,World Trade Center,2025.0,121.5,1.2,0.2,0.8,23
1757,50005590,FAMOUS SICHUAN,"10 PELL STREET, MANHATTAN, NY 10013",Famous Sichuan 川外川,0x89c25a2655dbfe31:0x8f63218178e10afc,,40.7148544,-73.9976092,7,6,0,,3.9,670,6,6,45,Chinatown,1017.833333333333,61.07,1.2,0.3,0.7,14
1758,50005954,ALTESI RISTORANTE,"26 EAST   64 STREET, MANHATTAN, NY 10065",Altesi,0x89c258ee404d5551:0x969b387931e4ccf8,,40.766661,-73.969596,7,6,0,,4.2,287,6,6,237,Upper East Side South,4285.0,235.675,1.0,0.1,0.9,131
1759,50006114,MALECON RESTAURANT,"4141 BROADWAY, MANHATTAN, NY 10033",Malecon Restaurant (175th Street),0x89c2f69f9f2f261f:0x64cd779e388f232b,,40.8464014,-73.9386195,7,6,0,People typically spend 15 min to 1.5 hr here,4.4,4130,6,6,244,Washington Heights South,3000.0,165.0,0.9,0.1,0.9,149
1760,50006211,DISTRICT TAP HOUSE,"246 WEST   38 STREET, MANHATTAN, NY 10018",District Tap House,0x89c259acf499802d:0xbf03b43d7a75f5cc,,40.7540393,-73.99050129999999,7,6,0,People typically spend 1-3.5 hours here,4.3,1794,6,6,100,Garment District,7149.15,428.949,1.2,0.2,0.8,73
1761,50006252,DIG INN SEASONAL MARKET,"2884 BROADWAY, MANHATTAN, NY 10025",Dig Inn,0x89c2f63b8ae7a0df:0xc7b20f62366e922e,,40.8055612,-73.9653484,7,6,0,,4.4,783,6,6,166,Morningside Heights,2213.175,132.7905,1.2,0.2,0.8,61
1762,50006574,LADUREE SOHO,"398 WEST BROADWAY, MANHATTAN, NY 10012",Ladurée Soho,0x89c2598c6bbbbe33:0x72df042a34bc2a5f,,40.7243143,-74.0025064,7,6,0,People typically spend 25 min to 4 hr here,4.3,3835,6,6,211,SoHo,2125.0,106.25,0.8,0.05,0.95,26
1763,50007880,MO LOUNGE / THE BAR AT MANDARIN ORIENTAL / LOBBY LOUNGE,"80 COLUMBUS CIRCLE AT 60TH STREET, MANHATTAN, NY 10023",MO Lounge,0x89c259c7f3df2ec3:0x8306412e3355b514,,40.7689575,-73.98304879999999,7,6,0,,3.9,392,6,6,142,Lincoln Square East,1247.5,74.85,1.1,0.2,0.8,99
1764,50007965,KUSHI KUSHI YAKI,"2 WEST   32 STREET, MANHATTAN, NY 10001",Kushi Kushi Yaki | Ramen & Yakitori Izakaya,0x89c259f7e09cab87:0xbcf8716a686adaa,,40.7472192,-73.9861911,7,6,0,,4.5,515,6,6,164,Midtown South,1665.366666666667,91.59516666666666,1.0,0.15,0.85,49
1765,50008135,STARBUCKS #20679,"1542 3 AVENUE, MANHATTAN, NY 10028",Starbucks Coffee Company,0x89c258bca07195db:0x9bda8df8fc1f1d44,,40.7794496,-73.9537655,7,4,0,,3.9,288,6,6,236,Upper East Side North,8000.0,664.0,3.0,0.7,0.3,137
1766,50008347,THE GREY DOG,"49 CARMINE STREET, MANHATTAN, NY 10014",The Grey Dog - West Village,0x89c25992f1520ae3:0x9f1acf9dca8da08c,,40.7300117,-74.0038879,7,6,0,People typically spend 1-2.5 hours here,4.5,1513,6,6,249,West Village,2336.25,140.175,1.2,0.2,0.8,30
1767,50008437,BLUE RIBBON BRASSERIE,"97 SULLIVAN STREET, MANHATTAN, NY 10012",Blue Ribbon Brasserie,0x89c2598db0d02841:0x7e74186ef34e5fbb,,40.7254995,-74.0030627,7,6,0,People typically spend 1-2.5 hours here,4.7,1014,6,6,211,SoHo,880.0,52.8,1.2,0.2,0.8,26
