source_year,taxi_zone_id,month,weekday,hour,dropoff_count,passenger_count_sum,avg_trip_distance
2025,146,7,0,16,28,31,5.486
2025,146,7,0,17,32,29,3.603
2025,146,7,0,18,30,25,4.201
2025,146,7,0,19,42,34,3.698
2025,146,7,0,20,41,43,6.9
2025,146,7,0,21,43,34,4.638
2025,146,7,0,22,35,21,4.95
2025,146,7,0,23,37,28,5.234
2025,146,7,1,0,27,27,5.441
2025,146,7,1,1,21,14,6.192
2025,146,7,1,2,21,15,7.235
2025,146,7,1,3,8,7,6.175
2025,146,7,1,4,9,9,5.331
2025,146,7,1,5,7,4,1.077
2025,146,7,1,6,5,4,5.298
2025,146,7,1,7,16,11,6.932
2025,146,7,1,8,12,6,7.46
2025,146,7,1,9,22,7,5.165
2025,146,7,1,10,28,18,4.079
2025,146,7,1,11,29,25,5.967
2025,146,7,1,12,32,37,3.937
2025,146,7,1,13,26,36,5.526
2025,146,7,1,14,28,25,4.065
2025,146,7,1,15,28,26,4.3
2025,146,7,1,16,37,38,4.059
2025,146,7,1,17,26,20,4.213
2025,146,7,1,18,33,18,3.12
2025,146,7,1,19,35,32,4.795
2025,146,7,1,20,50,44,4.596
2025,146,7,1,21,29,20,4.639
2025,146,7,1,22,52,52,4.38
2025,146,7,1,23,39,26,5.093
2025,146,7,2,0,39,29,6.479
2025,146,7,2,1,25,24,8.816
2025,146,7,2,2,16,11,7.379
2025,146,7,2,3,7,5,5.754
2025,146,7,2,4,5,2,3.042
2025,146,7,2,5,2,2,6.1
2025,146,7,2,6,11,9,3.808
2025,146,7,2,7,13,11,7.052
2025,146,7,2,8,25,17,4.721
2025,146,7,2,9,25,10,3.761
2025,146,7,2,10,18,18,4.963
2025,146,7,2,11,25,19,5.089
2025,146,7,2,12,18,16,4.232
2025,146,7,2,13,29,21,4.331
2025,146,7,2,14,29,24,4.597
2025,146,7,2,15,35,32,4.586
2025,146,7,2,16,49,45,5.183
2025,146,7,2,17,34,33,4.522
2025,146,7,2,18,44,40,3.122
2025,146,7,2,19,35,31,3.43
2025,146,7,2,20,39,42,4.91
2025,146,7,2,21,48,45,5.673
2025,146,7,2,22,59,41,5.402
2025,146,7,2,23,43,31,5.155
2025,146,7,3,0,49,35,6.02
2025,146,7,3,1,21,13,3.965
2025,146,7,3,2,14,12,2.868
2025,146,7,3,3,13,10,3.848
2025,146,7,3,4,14,7,4.764
2025,146,7,3,5,5,3,3.82
2025,146,7,3,6,11,10,7.099
2025,146,7,3,7,14,8,4.691
2025,146,7,3,8,17,16,3.871
2025,146,7,3,9,24,14,4.384
2025,146,7,3,10,15,10,4.476
2025,146,7,3,11,25,20,3.076
2025,146,7,3,12,9,7,4.503
2025,146,7,3,13,20,21,3.744
2025,146,7,3,14,26,29,3.82
2025,146,7,3,15,37,40,3.928
2025,146,7,3,16,33,30,4.045
2025,146,7,3,17,47,37,2.833
2025,146,7,3,18,46,42,4.122
2025,146,7,3,19,28,21,2.943
2025,146,7,3,20,38,40,3.886
2025,146,7,3,21,41,30,6.113
2025,146,7,3,22,44,36,4.881
2025,146,7,3,23,53,42,5.913
2025,146,7,4,0,40,34,3.562
2025,146,7,4,1,29,22,4.86
2025,146,7,4,2,16,11,4.474
2025,146,7,4,3,13,6,5.946
2025,146,7,4,4,14,9,3.741
2025,146,7,4,5,8,3,5.269
2025,146,7,4,6,6,5,4.352
2025,146,7,4,7,7,3,5.379
2025,146,7,4,8,13,8,2.788
2025,146,7,4,9,10,3,6.218
2025,146,7,4,10,25,18,3.6
2025,146,7,4,11,21,11,4.074
2025,146,7,4,12,14,9,3.198
2025,146,7,4,13,20,16,5.671
2025,146,7,4,14,19,15,3.614
2025,146,7,4,15,24,24,4.882
2025,146,7,4,16,21,19,3.669
2025,146,7,4,17,32,26,3.215
2025,146,7,4,18,44,29,2.916
2025,146,7,4,19,26,21,4.59
2025,146,7,4,20,25,19,5.273
2025,146,7,4,21,30,26,4.531
2025,146,7,4,22,34,26,5.606
2025,146,7,4,23,48,33,4.445
2025,146,7,5,0,62,40,5.74
2025,146,7,5,1,55,35,4.646
2025,146,7,5,2,44,22,5.18
2025,146,7,5,3,34,20,4.752
2025,146,7,5,4,29,15,4.898
2025,146,7,5,5,14,7,5.431
2025,146,7,5,6,6,3,3.497
2025,146,7,5,7,10,8,1.559
2025,146,7,5,8,13,5,4.842
2025,146,7,5,9,10,8,6.56
2025,146,7,5,10,24,10,4.619
2025,146,7,5,11,25,9,3.692
2025,146,7,5,12,36,14,3.424
2025,146,7,5,13,19,11,3.117
2025,146,7,5,14,23,13,5.624
2025,146,7,5,15,28,27,4.109
2025,146,7,5,16,30,13,3.669
2025,146,7,5,17,29,22,5.468
2025,146,7,5,18,37,18,3.204
2025,146,7,5,19,26,17,5.545
2025,146,7,5,20,34,23,5.054
2025,146,7,5,21,42,26,4.914
2025,146,7,5,22,30,16,4.52
2025,146,7,5,23,48,36,4.842
2025,146,7,6,0,66,50,5.25
2025,146,7,6,1,41,29,6.01
2025,146,7,6,2,40,24,4.412
2025,146,7,6,3,46,28,4.802
2025,146,7,6,4,42,16,6.542
2025,146,7,6,5,10,2,4.257
2025,146,7,6,6,8,2,5.565
2025,146,7,6,7,4,3,10.692
2025,146,7,6,8,4,3,5.498
2025,146,7,6,9,22,11,4.825
2025,146,7,6,10,17,15,4.184
2025,146,7,6,11,10,1,4.128
2025,146,7,6,12,18,5,4.594
2025,146,7,6,13,19,8,3.526
2025,146,7,6,14,22,15,6.072
2025,146,7,6,15,30,14,5.836
2025,146,7,6,16,31,19,6.22
2025,146,7,6,17,24,11,6.048
2025,146,7,6,18,27,27,4.833
2025,146,7,6,19,29,27,5.388
2025,146,7,6,20,35,29,6.648
2025,146,7,6,21,40,40,4.748
2025,146,7,6,22,54,46,4.664
2025,146,7,6,23,45,50,6.084
2025,147,7,0,0,10,2,9.85
2025,147,7,0,1,5,4,8.438
2025,147,7,0,2,4,1,6.702
2025,147,7,0,3,1,0,2.43
2025,147,7,0,4,2,0,8.975
2025,147,7,0,6,5,0,11.874
2025,147,7,0,7,8,5,4.948
2025,147,7,0,8,4,1,9.88
2025,147,7,0,10,1,0,18.42
2025,147,7,0,11,2,2,14.37
2025,147,7,0,12,3,3,21.88
2025,147,7,0,13,5,5,6.18
2025,147,7,0,14,1,0,6.88
2025,147,7,0,15,2,1,9.8
2025,147,7,0,16,9,12,9.824
2025,147,7,0,17,3,1,8.397
2025,147,7,0,18,4,3,6.065
2025,147,7,0,19,4,2,6.43
2025,147,7,0,20,4,4,11.755
2025,147,7,0,21,1,0,6.29
2025,147,7,0,22,9,3,14.881
2025,147,7,0,23,5,3,11.128
2025,147,7,1,0,5,8,8.908
2025,147,7,1,1,6,3,9.932
2025,147,7,1,2,2,0,6.255
2025,147,7,1,3,2,1,7.87
2025,147,7,1,4,1,0,6.25
2025,147,7,1,5,1,0,5.48
2025,147,7,1,6,1,0,2.4
2025,147,7,1,7,5,3,9.312
2025,147,7,1,8,3,1,3.337
2025,147,7,1,9,4,0,5.852
2025,147,7,1,10,5,4,4.2
2025,147,7,1,11,3,2,6.447
2025,147,7,1,12,4,2,4.945
2025,147,7,1,13,1,1,13.8
2025,147,7,1,14,3,1,5.48
2025,147,7,1,15,6,5,5.935
2025,147,7,1,16,5,1,1.404
2025,147,7,1,17,7,2,2.659
2025,147,7,1,18,4,3,5.948
2025,147,7,1,19,2,0,1.145
2025,147,7,1,20,4,1,10.605
2025,147,7,1,21,1,2,17.84
2025,147,7,1,22,2,0,8.745
2025,147,7,1,23,5,3,5.128
2025,147,7,2,0,12,3,8.794
2025,147,7,2,1,7,3,9.386
2025,147,7,2,2,10,13,5.761
2025,147,7,2,3,2,1,11.0
2025,147,7,2,4,1,0,12.13
2025,147,7,2,5,1,0,7.5
2025,147,7,2,7,7,4,5.417
2025,147,7,2,8,7,1,4.873
2025,147,7,2,9,6,2,2.725
2025,147,7,2,10,8,7,5.64
2025,147,7,2,11,5,4,5.306
2025,147,7,2,12,4,1,5.602
2025,147,7,2,13,3,1,6.69
2025,147,7,2,14,2,1,4.755
2025,147,7,2,15,4,5,7.05
2025,147,7,2,16,5,6,13.192
2025,147,7,2,17,6,3,4.947
2025,147,7,2,18,5,4,6.032
2025,147,7,2,19,7,4,4.593
2025,147,7,2,20,2,0,1.13
2025,147,7,2,21,7,5,14.093
2025,147,7,2,22,10,1,6.513
2025,147,7,2,23,8,2,13584.924
2025,147,7,3,0,9,3,7.106
2025,147,7,3,1,6,1,5.365
2025,147,7,3,2,2,2,8.69
2025,147,7,3,3,5,2,4.27
2025,147,7,3,4,5,4,8.578
2025,147,7,3,5,1,0,8.84
2025,147,7,3,8,8,0,4.859
2025,147,7,3,9,4,3,9.43
2025,147,7,3,10,5,2,7.314
2025,147,7,3,11,8,4,10.058
2025,147,7,3,13,3,2,9.127
2025,147,7,3,14,3,0,2.95
2025,147,7,3,15,5,2,3.102
2025,147,7,3,16,4,3,8.152
2025,147,7,3,17,5,4,5.114
2025,147,7,3,18,7,4,10.203
2025,147,7,3,19,4,1,1.618
2025,147,7,3,20,4,8,1.695
2025,147,7,3,21,10,3,6.335
2025,147,7,3,22,1,0,7.52
2025,147,7,3,23,8,3,6.678
2025,147,7,4,0,2,1,10.22
2025,147,7,4,1,3,3,10.41
2025,147,7,4,2,6,6,6.772
2025,147,7,4,3,4,4,15.242
2025,147,7,4,4,2,0,4.41
2025,147,7,4,5,4,1,6.137
2025,147,7,4,6,1,0,1.9
2025,147,7,4,7,5,1,5.778
2025,147,7,4,8,6,0,4.635
2025,147,7,4,9,6,2,6.767
2025,147,7,4,10,1,0,1.4
2025,147,7,4,11,9,6,10.438
2025,147,7,4,12,4,2,8.665
2025,147,7,4,13,2,0,1.325
2025,147,7,4,14,7,6,14456.05
2025,147,7,4,15,5,2,4.964
2025,147,7,4,16,6,1,4.518
2025,147,7,4,17,3,1,10.703
2025,147,7,4,18,5,3,9.934
2025,147,7,4,19,5,4,9.428
2025,147,7,4,20,3,3,5.067
2025,147,7,4,21,7,1,5.303
2025,147,7,4,22,6,5,7.468
2025,147,7,4,23,13,3,6.127
2025,147,7,5,0,16,5,9.744
2025,147,7,5,1,13,2,6.738
2025,147,7,5,2,5,2,7.328
2025,147,7,5,3,11,2,8.881
2025,147,7,5,4,4,1,14.685
2025,147,7,5,5,1,0,7.58
2025,147,7,5,6,6,1,7.055
2025,147,7,5,7,4,4,5.535
2025,147,7,5,8,3,0,4.883
2025,147,7,5,9,3,2,10.053
2025,147,7,5,10,6,5,5.472
2025,147,7,5,11,5,0,5.352
2025,147,7,5,12,3,2,5.423
2025,147,7,5,13,1,0,0.87
2025,147,7,5,14,6,1,5.315
2025,147,7,5,15,8,4,6.705
2025,147,7,5,16,7,3,10.35
2025,147,7,5,17,6,0,5.042
2025,147,7,5,18,8,5,8.481
2025,147,7,5,19,4,0,4.71
2025,147,7,5,20,9,4,7.587
2025,147,7,5,21,5,0,5.51
2025,147,7,5,22,12,6,9.508
2025,147,7,5,23,10,4,5.982
2025,147,7,6,0,9,4,9.487
2025,147,7,6,1,9,1,7.27
2025,147,7,6,2,7,0,9.363
2025,147,7,6,3,4,4,7.902
2025,147,7,6,4,4,2,7.382
2025,147,7,6,5,6,4,9.64
2025,147,7,6,6,5,1,4.834
2025,147,7,6,7,2,1,8.385
2025,147,7,6,8,11,5,6.613
2025,147,7,6,9,6,2,3.858
2025,147,7,6,10,2,1,3.035
2025,147,7,6,11,3,2,7.177
2025,147,7,6,12,1,0,2.96
2025,147,7,6,13,5,2,3.358
2025,147,7,6,15,9,5,7.912
2025,147,7,6,16,8,0,6.155
2025,147,7,6,17,8,3,5.144
2025,147,7,6,18,8,5,8.755
2025,147,7,6,19,3,1,14.063
2025,147,7,6,20,9,4,8.669
2025,147,7,6,21,2,3,5.75
2025,147,7,6,22,6,2,5.267
2025,147,7,6,23,5,1,10.294
2025,148,7,0,0,170,127,5.293
2025,148,7,0,1,80,70,4.319
2025,148,7,0,2,35,29,5.465
2025,148,7,0,3,20,14,1.775
2025,148,7,0,4,19,6,5.734
2025,148,7,0,5,10,5,3.275
2025,148,7,0,6,16,7,5.663
2025,148,7,0,7,52,32,5.479
2025,148,7,0,8,65,43,5.855
2025,148,7,0,9,99,81,4.111
2025,148,7,0,10,121,118,3.906
2025,148,7,0,11,119,133,3.913
2025,148,7,0,12,136,163,4.243
2025,148,7,0,13,175,201,4.2
2025,148,7,0,14,199,218,4.038
2025,148,7,0,15,180,193,4.169
2025,148,7,0,16,217,224,4.069
2025,148,7,0,17,316,326,3.958
2025,148,7,0,18,363,330,3.493
2025,148,7,0,19,361,328,2.797
2025,148,7,0,20,395,319,3.517
2025,148,7,0,21,330,261,3.62
2025,148,7,0,22,310,230,4.022
2025,148,7,0,23,249,204,4.536
2025,148,7,1,0,159,123,4.853
2025,148,7,1,1,94,75,5.772
2025,148,7,1,2,50,47,5.427
2025,148,7,1,3,30,24,4.822
2025,148,7,1,4,19,19,2.617
2025,148,7,1,5,9,6,4.992
2025,148,7,1,6,25,10,6.088
2025,148,7,1,7,37,28,5.215
2025,148,7,1,8,85,59,4.301
2025,148,7,1,9,138,99,4.088
2025,148,7,1,10,168,145,3.498
2025,148,7,1,11,150,145,3.291
2025,148,7,1,12,183,174,3.768
2025,148,7,1,13,243,241,3.611
2025,148,7,1,14,248,264,3.525
2025,148,7,1,15,236,273,3.842
2025,148,7,1,16,293,340,3.87
2025,148,7,1,17,410,363,2.905
2025,148,7,1,18,643,526,2.611
2025,148,7,1,19,619,500,2.526
2025,148,7,1,20,547,438,3.131
2025,148,7,1,21,483,339,3.252
2025,148,7,1,22,540,385,2.941
2025,148,7,1,23,437,333,3.502
2025,148,7,2,0,207,155,3.378
2025,148,7,2,1,110,83,4.12
2025,148,7,2,2,59,73,3.888
2025,148,7,2,3,38,38,3.088
2025,148,7,2,4,24,15,3.157
2025,148,7,2,5,13,14,2.611
2025,148,7,2,6,24,16,5.615
2025,148,7,2,7,34,24,5.54
2025,148,7,2,8,85,67,4.29
2025,148,7,2,9,123,102,3.924
2025,148,7,2,10,161,134,3.79
2025,148,7,2,11,167,164,3.679
2025,148,7,2,12,203,209,3.468
2025,148,7,2,13,227,240,3.314
2025,148,7,2,14,272,280,4.213
2025,148,7,2,15,265,273,3.696
2025,148,7,2,16,301,317,3.508
2025,148,7,2,17,403,378,3.183
2025,148,7,2,18,727,634,2.566
2025,148,7,2,19,661,523,2.478
2025,148,7,2,20,531,456,3.087
2025,148,7,2,21,574,460,3.051
2025,148,7,2,22,615,482,2.925
2025,148,7,2,23,498,382,2.981
2025,148,7,3,0,340,312,3.291
2025,148,7,3,1,182,182,3.025
2025,148,7,3,2,92,107,1.906
2025,148,7,3,3,41,35,1.205
2025,148,7,3,4,30,23,2.731
2025,148,7,3,5,11,12,5.28
2025,148,7,3,6,35,25,5.837
2025,148,7,3,7,62,47,4.204
2025,148,7,3,8,85,53,4.688
2025,148,7,3,9,176,138,3.522
2025,148,7,3,10,187,162,3.349
2025,148,7,3,11,210,190,3.21
2025,148,7,3,12,222,217,3.511
2025,148,7,3,13,272,278,3.748
2025,148,7,3,14,257,226,3.344
2025,148,7,3,15,306,289,3.584
2025,148,7,3,16,437,379,3.402
2025,148,7,3,17,513,417,2.802
2025,148,7,3,18,664,536,2.471
2025,148,7,3,19,712,572,128.498
2025,148,7,3,20,596,532,3.314
2025,148,7,3,21,675,561,3.168
2025,148,7,3,22,783,570,2.868
2025,148,7,3,23,655,545,2.788
2025,148,7,4,0,443,326,2.798
2025,148,7,4,1,262,276,3.025
2025,148,7,4,2,187,195,2.036
2025,148,7,4,3,112,93,1.941
2025,148,7,4,4,77,62,2.511
2025,148,7,4,5,15,10,2.724
2025,148,7,4,6,29,11,5.178
2025,148,7,4,7,37,26,6.395
2025,148,7,4,8,67,58,5.037
2025,148,7,4,9,107,108,4.283
2025,148,7,4,10,152,136,4.043
2025,148,7,4,11,150,138,3.653
2025,148,7,4,12,179,188,4.607
2025,148,7,4,13,247,272,3.675
2025,148,7,4,14,280,283,3.577
2025,148,7,4,15,285,255,3.44
2025,148,7,4,16,338,315,3.349
2025,148,7,4,17,423,379,2.696
2025,148,7,4,18,501,428,2.652
2025,148,7,4,19,590,505,2.48
2025,148,7,4,20,589,506,3.252
2025,148,7,4,21,562,538,3.123
2025,148,7,4,22,689,696,2.687
2025,148,7,4,23,963,866,2.672
2025,148,7,5,0,935,819,2.361
2025,148,7,5,1,681,603,2.063
2025,148,7,5,2,475,486,1.731
2025,148,7,5,3,241,232,1.812
2025,148,7,5,4,145,96,1.752
2025,148,7,5,5,30,14,3.308
2025,148,7,5,6,32,12,4.739
2025,148,7,5,7,46,26,4.03
2025,148,7,5,8,64,35,4.042
2025,148,7,5,9,124,89,3.887
2025,148,7,5,10,164,146,3.851
2025,148,7,5,11,269,273,3.716
2025,148,7,5,12,290,281,3.261
2025,148,7,5,13,296,260,3.698
2025,148,7,5,14,314,262,3.336
2025,148,7,5,15,363,326,3.47
2025,148,7,5,16,400,383,3.598
2025,148,7,5,17,498,445,3.334
2025,148,7,5,18,537,434,3.468
2025,148,7,5,19,722,598,3.129
2025,148,7,5,20,595,540,3.453
2025,148,7,5,21,525,461,3.281
2025,148,7,5,22,713,659,2.824
2025,148,7,5,23,939,826,2.694
2025,148,7,6,0,994,791,2.584
2025,148,7,6,1,765,712,2.147
2025,148,7,6,2,481,448,1.7
2025,148,7,6,3,308,282,1.69
2025,148,7,6,4,166,143,2.185
2025,148,7,6,5,45,16,2.774
2025,148,7,6,6,40,19,4.474
2025,148,7,6,7,36,15,6.07
2025,148,7,6,8,48,32,4.731
2025,148,7,6,9,113,77,4.262
2025,148,7,6,10,146,139,3.291
2025,148,7,6,11,220,191,3.357
2025,148,7,6,12,251,204,3.264
2025,148,7,6,13,308,254,3.552
2025,148,7,6,14,311,282,3.496
2025,148,7,6,15,300,273,3.772
2025,148,7,6,16,305,292,4.295
2025,148,7,6,17,332,319,3.965
2025,148,7,6,18,337,327,3.77
2025,148,7,6,19,386,374,3.836
2025,148,7,6,20,275,245,4.187
2025,148,7,6,21,308,271,4.034
2025,148,7,6,22,335,270,3.993
2025,148,7,6,23,237,216,4.291
2025,149,7,0,0,7,5,12.02
2025,149,7,0,1,5,5,12.174
2025,149,7,0,2,3,0,6.733
2025,149,7,0,4,3,2,9.5
2025,149,7,0,5,1,1,14.2
2025,149,7,0,6,1,0,3.63
2025,149,7,0,7,8,3,5.9
2025,149,7,0,8,9,6,3.451
2025,149,7,0,9,13,10,5.825
2025,149,7,0,10,10,5,5.671
2025,149,7,0,11,6,4,3.7
2025,149,7,0,12,12,7,12.134
2025,149,7,0,13,4,5,9.45
2025,149,7,0,14,8,6,3.974
2025,149,7,0,15,12,9,9.073
2025,149,7,0,16,3,5,6.953
2025,149,7,0,17,5,3,5.866
2025,149,7,0,18,6,5,3.737
2025,149,7,0,19,6,7,8.065
2025,149,7,0,20,4,0,8.305
2025,149,7,0,21,7,1,6.83
2025,149,7,0,22,6,2,11.367
2025,149,7,0,23,6,1,9.307
2025,149,7,1,0,7,8,14.146
2025,149,7,1,1,5,6,12.54
2025,149,7,1,2,2,1,16.455
2025,149,7,1,5,1,0,0.83
2025,149,7,1,6,1,0,19.74
2025,149,7,1,7,9,2,7.19
2025,149,7,1,8,7,0,2.627
2025,149,7,1,9,11,11,7.017
2025,149,7,1,10,7,3,5.634
2025,149,7,1,11,3,1,2.423
2025,149,7,1,12,18,13,9.717
2025,149,7,1,13,9,5,4.96
2025,149,7,1,14,15,9,7.677
2025,149,7,1,15,9,10,9.46
2025,149,7,1,16,16,12,9.381
2025,149,7,1,17,9,5,5.756
2025,149,7,1,18,12,3,3.588
2025,149,7,1,19,6,5,13.742
2025,149,7,1,20,7,5,8.303
2025,149,7,1,21,10,6,9.0
2025,149,7,1,22,8,3,10.436
2025,149,7,1,23,3,1,7.9
2025,149,7,2,0,6,7,11.957
2025,149,7,2,1,5,3,11.696
2025,149,7,2,2,3,2,4.44
2025,149,7,2,4,1,1,11.67
2025,149,7,2,6,2,0,2.335
2025,149,7,2,7,6,2,6.358
2025,149,7,2,8,10,1,4.642
2025,149,7,2,9,23,12,5.212
2025,149,7,2,10,9,6,6.866
2025,149,7,2,11,11,8,8.926
2025,149,7,2,12,10,7,6.308
2025,149,7,2,13,16,13,8.705
2025,149,7,2,14,13,9,6.546
2025,149,7,2,15,8,7,9.87
2025,149,7,2,16,16,17,10.937
2025,149,7,2,17,10,7,7.32
2025,149,7,2,18,8,3,6.081
2025,149,7,2,19,12,7,8.303
2025,149,7,2,20,3,2,7.99
2025,149,7,2,21,4,4,13.455
2025,149,7,2,22,9,4,9.777
2025,149,7,2,23,10,12,15.047
2025,149,7,3,0,5,3,9.12
2025,149,7,3,1,3,2,8.41
2025,149,7,3,2,3,1,12.293
2025,149,7,3,4,1,0,2.7
2025,149,7,3,6,1,0,3.51
2025,149,7,3,7,5,1,5.928
2025,149,7,3,8,8,6,7.148
2025,149,7,3,9,16,5,5.354
2025,149,7,3,10,12,10,7.466
2025,149,7,3,11,8,4,4.29
2025,149,7,3,12,10,6,3.773
2025,149,7,3,13,11,6,7.954
2025,149,7,3,14,15,9,3.135
2025,149,7,3,15,8,6,10.258
2025,149,7,3,16,10,8,9.838
2025,149,7,3,17,14,9,6.108
2025,149,7,3,18,9,4,6.023
2025,149,7,3,19,11,14,10.329
2025,149,7,3,20,5,6,10.65
2025,149,7,3,21,7,6,11.641
2025,149,7,3,22,5,4,12.442
2025,149,7,3,23,6,10,14.888
2025,149,7,4,0,9,15,12.578
2025,149,7,4,1,6,5,14.46
2025,149,7,4,2,5,2,6.146
2025,149,7,4,3,2,0,15.185
2025,149,7,4,4,1,0,3.0
2025,149,7,4,5,2,2,16.075
2025,149,7,4,6,2,1,4.35
2025,149,7,4,7,1,0,2.93
2025,149,7,4,8,5,0,4.932
2025,149,7,4,9,8,5,5.971
2025,149,7,4,10,4,0,2.932
2025,149,7,4,11,8,5,9.24
2025,149,7,4,12,9,4,6.308
2025,149,7,4,13,10,5,7.255
2025,149,7,4,14,9,6,9.414
2025,149,7,4,15,5,10,15.918
2025,149,7,4,16,12,13,10.017
2025,149,7,4,17,4,1,2.062
2025,149,7,4,18,7,12,10.917
2025,149,7,4,19,11,5,6.58
2025,149,7,4,20,6,2,5.6
2025,149,7,4,21,3,0,6.373
2025,149,7,4,22,7,1,7.349
2025,149,7,4,23,7,4,8.426
2025,149,7,5,0,10,6,9.429
2025,149,7,5,1,12,5,8.562
2025,149,7,5,2,7,4,9.873
2025,149,7,5,3,5,0,6.852
2025,149,7,5,4,5,3,11.332
2025,149,7,5,5,3,2,5.05
2025,149,7,5,6,5,1,4.43
2025,149,7,5,7,3,1,6.54
2025,149,7,5,9,3,0,2.15
2025,149,7,5,10,4,2,9.735
2025,149,7,5,11,1,0,5.44
2025,149,7,5,12,5,1,8.358
2025,149,7,5,13,3,1,5.783
2025,149,7,5,14,4,2,3.608
2025,149,7,5,15,3,1,7.5
2025,149,7,5,16,4,1,7.42
2025,149,7,5,17,4,1,10.218
2025,149,7,5,18,2,2,5.055
2025,149,7,5,19,14,6,9.256
2025,149,7,5,20,6,0,5.522
2025,149,7,5,21,3,1,8.257
2025,149,7,5,22,7,6,12.923
2025,149,7,5,23,9,7,11.109
2025,149,7,6,0,7,2,11.156
2025,149,7,6,1,8,0,8.302
2025,149,7,6,2,4,0,9.2
2025,149,7,6,3,6,5,14.182
2025,149,7,6,4,14,8,10.398
2025,149,7,6,5,5,2,8.856
2025,149,7,6,6,1,0,11.05
2025,149,7,6,7,2,2,13.42
2025,149,7,6,8,6,0,6.768
2025,149,7,6,9,5,5,11.636
2025,149,7,6,10,4,3,7.8
2025,149,7,6,11,7,6,7.773
2025,149,7,6,12,1,0,6.15
2025,149,7,6,13,8,2,5.326
2025,149,7,6,14,5,5,6.68
2025,149,7,6,15,4,4,9.02
2025,149,7,6,16,6,4,11.392
2025,149,7,6,17,5,2,9.252
2025,149,7,6,18,13,2,6.934
2025,149,7,6,19,4,3,10.648
2025,149,7,6,20,3,1,3.48
2025,149,7,6,21,6,1,6.758
2025,149,7,6,22,8,1,5.011
2025,149,7,6,23,6,0,5.238
2025,150,7,0,0,6,2,13.278
2025,150,7,0,1,2,2,13.085
2025,150,7,0,3,1,1,15.1
2025,150,7,0,5,3,0,12.44
2025,150,7,0,6,1,0,11.12
2025,150,7,0,7,2,0,1.985
2025,150,7,0,8,1,0,11.2
2025,150,7,0,9,5,1,10.294
2025,150,7,0,10,3,0,5.097
2025,150,7,0,11,1,0,2.5
2025,150,7,0,12,1,1,5.3
2025,150,7,0,13,4,2,7.612
2025,150,7,0,14,7,6,5.961
2025,150,7,0,15,6,11,11.877
2025,150,7,0,16,3,1,7.76
2025,150,7,0,17,3,1,6.523
2025,150,7,0,18,4,3,11.32
2025,150,7,0,19,3,1,5.507
2025,150,7,0,20,1,1,15.74
2025,150,7,0,21,5,1,13.056
2025,150,7,0,22,4,1,8.042
2025,150,7,0,23,4,5,14.302
2025,150,7,1,0,4,6,17.385
2025,150,7,1,1,7,12,20.341
2025,150,7,1,2,1,1,14.22
2025,150,7,1,5,1,1,8.5
2025,150,7,1,6,2,1,12.52
2025,150,7,1,8,6,2,4.212
2025,150,7,1,9,5,2,12.058
2025,150,7,1,10,4,1,6.902
2025,150,7,1,11,4,3,11.025
2025,150,7,1,12,4,3,6.512
2025,150,7,1,13,4,4,8.85
2025,150,7,1,14,4,2,10.775
2025,150,7,1,15,3,3,15.817
2025,150,7,1,16,7,5,9.64
2025,150,7,1,17,7,7,7.023
2025,150,7,1,18,10,5,8.381
2025,150,7,1,19,6,3,9.045
2025,150,7,1,20,4,2,8.645
2025,150,7,1,21,5,3,11.722
2025,150,7,1,22,1,1,16.04
2025,150,7,1,23,1,1,14.21
2025,150,7,2,0,3,2,13.963
2025,150,7,2,1,2,4,12.975
2025,150,7,2,2,5,5,15.19
2025,150,7,2,3,2,1,18.03
2025,150,7,2,4,1,0,6.93
2025,150,7,2,5,1,0,7.69
2025,150,7,2,6,3,0,8.413
2025,150,7,2,8,6,4,8.707
2025,150,7,2,9,11,6,7.265
2025,150,7,2,10,2,3,12.85
2025,150,7,2,11,4,6,4.16
2025,150,7,2,12,7,4,8.247
2025,150,7,2,13,5,3,12.306
2025,150,7,2,14,8,6,9.488
2025,150,7,2,15,3,3,15.0
2025,150,7,2,16,4,5,12.87
2025,150,7,2,17,9,8,7.448
2025,150,7,2,18,3,1,5.377
2025,150,7,2,19,3,3,15.827
2025,150,7,2,20,5,4,12.82
2025,150,7,2,21,3,2,12.383
2025,150,7,2,22,1,1,16.14
2025,150,7,2,23,5,5,13.822
2025,150,7,3,0,3,2,9.33
2025,150,7,3,1,1,1,14.99
2025,150,7,3,2,1,0,11.43
2025,150,7,3,4,2,2,14.115
2025,150,7,3,5,2,2,8.67
2025,150,7,3,6,5,2,8.544
2025,150,7,3,8,4,0,4.805
2025,150,7,3,9,8,1,5.608
2025,150,7,3,10,5,4,6.908
2025,150,7,3,11,5,3,5.854
2025,150,7,3,12,6,8,6.37
2025,150,7,3,13,10,8,10.384
2025,150,7,3,14,3,3,8.667
2025,150,7,3,15,10,2,5.109
2025,150,7,3,16,4,2,7.002
2025,150,7,3,17,9,10,9.354
2025,150,7,3,18,4,6,9.54
2025,150,7,3,19,4,6,14.972
2025,150,7,3,20,2,1,5.21
2025,150,7,3,21,6,3,10.742
2025,150,7,3,22,5,2,8.698
2025,150,7,3,23,2,2,17.29
2025,150,7,4,0,4,7,13.678
2025,150,7,4,2,1,0,1.64
2025,150,7,4,3,2,0,14.535
2025,150,7,4,5,1,1,12.14
2025,150,7,4,6,1,0,5.55
